,ga:date,ga:source,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20180201,(direct),22,62,6316.0,2.2142857142857144,53.57142857142857
1,20180201,duckduckgo.com,1,1,0.0,1.0,100.0
2,20180201,easybuilders.github.io,1,3,6.0,1.5,50.0
3,20180201,elasticluster.readthedocs.io,1,4,826.0,4.0,0.0
4,20180201,google,62,195,18248.0,2.671232876712329,56.16438356164384
5,20180201,yahoo,1,1,0.0,1.0,100.0
6,20180202,(direct),17,36,387.0,2.1176470588235294,58.82352941176471
7,20180202,easybuilders.github.io,2,4,116.0,2.0,50.0
8,20180202,elasticluster.readthedocs.io,1,1,0.0,1.0,100.0
9,20180202,github.com,2,5,68.0,2.5,0.0
10,20180202,google,57,144,8247.0,2.0869565217391304,62.31884057971014
11,20180202,yahoo,1,1,0.0,1.0,100.0
12,20180203,(direct),13,29,952.0,2.0714285714285716,35.714285714285715
13,20180203,com.google.android.googlequicksearchbox,1,1,0.0,1.0,100.0
14,20180203,duckduckgo.com,1,1,0.0,1.0,100.0
15,20180203,easybuilders.github.io,3,7,468.0,2.3333333333333335,33.33333333333333
16,20180203,github.com,1,1,0.0,1.0,100.0
17,20180203,google,33,59,2022.0,1.6857142857142857,82.85714285714286
18,20180204,(direct),7,11,75.0,1.2222222222222223,77.77777777777779
19,20180204,easybuilders.github.io,1,6,177.0,6.0,0.0
20,20180204,google,14,43,5112.0,2.6875,50.0
21,20180205,(direct),26,61,2342.0,2.1785714285714284,53.57142857142857
22,20180205,baidu,1,5,1930.0,2.5,0.0
23,20180205,bing,1,25,2292.0,4.166666666666667,0.0
24,20180205,easybuilders.github.io,3,5,143.0,1.6666666666666667,33.33333333333333
25,20180205,elasticluster.readthedocs.io,1,1,0.0,1.0,100.0
26,20180205,google,59,159,14684.0,2.2714285714285714,48.57142857142857
27,20180206,(direct),71,101,2702.0,1.364864864864865,83.78378378378379
28,20180206,com.google.android.googlequicksearchbox,1,1,0.0,1.0,100.0
29,20180206,duckduckgo.com,1,1,0.0,1.0,100.0
30,20180206,easybuilders.github.io,1,1,0.0,1.0,100.0
31,20180206,google,45,111,10747.0,2.0555555555555554,68.51851851851852
32,20180206,internal.ciirc.cvut.cz,1,5,8.0,1.25,75.0
33,20180207,(direct),14,27,305.0,1.588235294117647,70.58823529411765
34,20180207,duckduckgo.com,1,1,0.0,1.0,100.0
35,20180207,easybuilders.github.io,4,12,534.0,2.4,20.0
36,20180207,elasticluster.readthedocs.io,1,1,0.0,1.0,100.0
37,20180207,github.com,2,2,0.0,1.0,100.0
38,20180207,google,49,149,11966.0,2.403225806451613,59.67741935483871
39,20180208,(direct),31,94,5004.0,2.6857142857142855,65.71428571428571
40,20180208,docs-ccp.s.upf.edu,1,1,0.0,1.0,100.0
41,20180208,easybuilders.github.io,1,7,52.0,1.75,25.0
42,20180208,elasticluster.readthedocs.io,1,1,0.0,1.0,100.0
43,20180208,google,57,134,12792.0,1.8611111111111112,62.5
44,20180209,(direct),20,46,7675.0,2.0,56.52173913043478
45,20180209,bing,1,10,458.0,10.0,0.0
46,20180209,duckduckgo.com,2,15,1383.0,5.0,0.0
47,20180209,gc2.science.nus.edu.sg,1,1,0.0,1.0,100.0
48,20180209,google,63,138,10348.0,1.9166666666666667,62.5
49,20180209,int.search.tb.ask.com,1,1,0.0,1.0,100.0
50,20180210,(direct),7,10,40.0,1.4285714285714286,71.42857142857143
51,20180210,com.google.android.googlequicksearchbox,2,2,0.0,1.0,100.0
52,20180210,easybuilders.github.io,2,7,281.0,3.5,50.0
53,20180210,google,13,53,7121.0,2.9444444444444446,72.22222222222221
54,20180211,(direct),8,43,3976.0,5.375,50.0
55,20180211,com.google.android.googlequicksearchbox,2,2,0.0,1.0,100.0
56,20180211,easybuilders.github.io,2,10,308.0,5.0,0.0
57,20180211,google,10,27,1407.0,1.9285714285714286,50.0
58,20180212,(direct),14,29,1868.0,2.0714285714285716,57.14285714285714
59,20180212,bing,1,6,426.0,6.0,0.0
60,20180212,easybuilders.github.io,5,8,9.0,1.3333333333333333,66.66666666666666
61,20180212,google,62,126,5124.0,1.68,68.0
62,20180212,sphinx-doc.org,2,2,0.0,1.0,100.0
63,20180212,wiki.fysik.dtu.dk,1,2,9.0,2.0,0.0
64,20180213,(direct),18,47,4865.0,2.238095238095238,57.14285714285714
65,20180213,baidu,1,1,0.0,1.0,100.0
66,20180213,easybuilders.github.io,6,18,142.0,2.5714285714285716,28.57142857142857
67,20180213,google,57,132,9660.0,1.9411764705882353,67.64705882352942
68,20180213,wiki.gcc.rug.nl,1,1,0.0,1.0,100.0
69,20180214,(direct),15,28,589.0,1.5555555555555556,61.111111111111114
70,20180214,duckduckgo.com,2,12,1941.0,6.0,0.0
71,20180214,easybuilders.github.io,5,10,1034.0,2.0,60.0
72,20180214,github.com,1,2,5.0,2.0,0.0
73,20180214,google,59,183,16192.0,2.6142857142857143,58.57142857142858
74,20180214,int.search.tb.ask.com,1,1,0.0,1.0,100.0
75,20180214,sphinx-doc.org,1,1,0.0,1.0,100.0
76,20180214,t.co,1,1,0.0,1.0,100.0
77,20180215,(direct),21,45,3786.0,1.875,45.83333333333333
78,20180215,bing,1,3,340.0,3.0,0.0
79,20180215,duckduckgo.com,3,5,0.0,1.0,100.0
80,20180215,easybuilders.github.io,2,21,4293.0,10.5,50.0
81,20180215,github.com,1,2,41.0,2.0,0.0
82,20180215,google,52,152,9758.0,2.303030303030303,63.63636363636363
83,20180215,sphinx-doc.org,2,2,0.0,1.0,100.0
84,20180216,(direct),13,21,160.0,1.3125,81.25
85,20180216,duckduckgo.com,1,7,304.0,7.0,0.0
86,20180216,easybuilders.github.io,3,9,156.0,3.0,0.0
87,20180216,google,57,173,15412.0,2.621212121212121,59.09090909090909
88,20180216,sphinx-doc.org,3,3,0.0,1.0,100.0
89,20180216,yahoo,1,1,0.0,1.0,100.0
90,20180217,(direct),5,8,1770.0,1.6,60.0
91,20180217,easybuilders.github.io,2,15,527.0,3.0,40.0
92,20180217,google,19,70,3212.0,3.1818181818181817,54.54545454545454
93,20180217,hpcadvisorycouncil.com,1,7,472.0,3.5,0.0
94,20180218,(direct),6,18,412.0,2.0,66.66666666666666
95,20180218,google,14,25,3315.0,1.7857142857142858,78.57142857142857
96,20180218,yandex,1,1,0.0,1.0,100.0
97,20180219,(direct),20,78,7513.0,3.25,58.333333333333336
98,20180219,duckduckgo.com,1,1,0.0,1.0,100.0
99,20180219,easybuilders.github.io,2,6,914.0,3.0,50.0
100,20180219,google,46,108,8088.0,1.9636363636363636,63.63636363636363
101,20180219,sphinx-doc.org,1,1,0.0,1.0,100.0
102,20180219,t.co,1,1,0.0,1.0,100.0
103,20180219,web.skype.com,1,2,55.0,2.0,0.0
