,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20221201,AR,3,3,3,0.0,1.0,100.0
1,20221201,AT,2,2,2,0.0,1.0,100.0
2,20221201,AU,1,1,1,0.0,1.0,100.0
3,20221201,BR,2,2,2,0.0,1.0,100.0
4,20221201,BY,1,2,1,137.0,2.0,0.0
5,20221201,CA,5,11,6,1388.0,1.8333333333333333,50.0
6,20221201,CN,5,5,5,0.0,1.0,100.0
7,20221201,CO,2,2,2,0.0,1.0,100.0
8,20221201,CR,1,1,1,0.0,1.0,100.0
9,20221201,DE,11,28,12,7373.0,2.3333333333333335,66.66666666666666
10,20221201,EC,1,1,1,0.0,1.0,100.0
11,20221201,ES,2,2,2,0.0,1.0,100.0
12,20221201,FI,1,1,1,0.0,1.0,100.0
13,20221201,FR,11,13,12,18.0,1.0833333333333333,91.66666666666666
14,20221201,GB,6,6,6,0.0,1.0,100.0
15,20221201,HK,1,1,1,0.0,1.0,100.0
16,20221201,IN,9,13,11,60.0,1.1818181818181819,81.81818181818183
17,20221201,IR,1,2,1,244.0,2.0,0.0
18,20221201,IT,1,1,1,0.0,1.0,100.0
19,20221201,JP,7,10,8,24.0,1.25,87.5
20,20221201,KR,3,3,3,0.0,1.0,100.0
21,20221201,LU,1,1,1,0.0,1.0,100.0
22,20221201,NG,1,2,1,179.0,2.0,0.0
23,20221201,NO,1,1,1,0.0,1.0,100.0
24,20221201,PH,1,1,1,0.0,1.0,100.0
25,20221201,RO,1,3,1,111.0,3.0,0.0
26,20221201,RU,3,7,3,38.0,2.3333333333333335,33.33333333333333
27,20221201,SA,1,2,1,198.0,2.0,0.0
28,20221201,TH,1,1,1,0.0,1.0,100.0
29,20221201,TR,3,3,3,0.0,1.0,100.0
30,20221201,TW,2,2,2,0.0,1.0,100.0
31,20221201,UA,1,1,1,0.0,1.0,100.0
32,20221201,US,35,52,37,1071.0,1.4054054054054055,72.97297297297297
33,20221201,UY,1,1,1,0.0,1.0,100.0
34,20221202,AR,1,1,1,0.0,1.0,100.0
35,20221202,AU,1,1,1,0.0,1.0,100.0
36,20221202,BE,1,1,1,0.0,1.0,100.0
37,20221202,BR,3,5,3,20.0,1.6666666666666667,33.33333333333333
38,20221202,CH,2,2,2,0.0,1.0,100.0
39,20221202,CN,5,10,5,414.0,2.0,60.0
40,20221202,CO,1,1,1,0.0,1.0,100.0
41,20221202,DE,6,7,6,0.0,1.1666666666666667,83.33333333333334
42,20221202,ES,1,2,1,4.0,2.0,0.0
43,20221202,FR,7,9,8,418.0,1.125,87.5
44,20221202,GB,4,6,4,107.0,1.5,75.0
45,20221202,HK,1,1,1,0.0,1.0,100.0
46,20221202,IN,4,6,4,106.0,1.5,75.0
47,20221202,IT,1,1,1,0.0,1.0,100.0
48,20221202,JP,3,4,4,0.0,1.0,100.0
49,20221202,KR,2,3,2,17.0,1.5,50.0
50,20221202,MX,1,1,1,0.0,1.0,100.0
51,20221202,NL,1,2,1,1220.0,2.0,0.0
52,20221202,PE,1,1,1,0.0,1.0,100.0
53,20221202,RO,1,1,1,0.0,1.0,100.0
54,20221202,SA,1,1,1,0.0,1.0,100.0
55,20221202,SK,1,1,1,0.0,1.0,100.0
56,20221202,TH,1,1,1,0.0,1.0,100.0
57,20221202,TR,1,1,1,0.0,1.0,100.0
58,20221202,TW,1,1,1,0.0,1.0,100.0
59,20221202,UA,1,1,1,0.0,1.0,100.0
60,20221202,UG,1,1,1,0.0,1.0,100.0
61,20221202,US,32,40,33,424.0,1.2121212121212122,84.84848484848484
62,20221202,VN,1,1,1,0.0,1.0,100.0
63,20221203,AU,1,1,1,0.0,1.0,100.0
64,20221203,BR,2,2,2,0.0,1.0,100.0
65,20221203,CN,3,6,5,53.0,1.2,80.0
66,20221203,CO,1,1,1,0.0,1.0,100.0
67,20221203,CZ,1,1,1,0.0,1.0,100.0
68,20221203,DE,1,1,1,0.0,1.0,100.0
69,20221203,DO,1,1,1,0.0,1.0,100.0
70,20221203,EG,1,1,1,0.0,1.0,100.0
71,20221203,GB,3,7,5,179.0,1.4,60.0
72,20221203,IL,1,2,1,1016.0,2.0,0.0
73,20221203,IN,5,5,5,0.0,1.0,100.0
74,20221203,IR,1,1,1,0.0,1.0,100.0
75,20221203,IT,1,2,1,480.0,2.0,0.0
76,20221203,JP,1,1,1,0.0,1.0,100.0
77,20221203,KR,2,2,2,0.0,1.0,100.0
78,20221203,MA,1,1,1,0.0,1.0,100.0
79,20221203,NG,1,2,1,0.0,2.0,0.0
80,20221203,RU,2,3,2,1005.0,1.5,50.0
