,ga:date,ga:source,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20200401,(direct),9,22,2256.0,2.4444444444444446,55.55555555555556
1,20200401,duckduckgo,1,1,0.0,1.0,100.0
2,20200401,github.com,1,1,0.0,1.0,100.0
3,20200401,google,17,36,3223.0,1.894736842105263,68.42105263157895
4,20200401,hpc.caltech.edu,1,1,0.0,1.0,100.0
5,20200401,hpc.llnl.gov,1,1,0.0,1.0,100.0
6,20200401,hub.docker.com,1,2,64.0,2.0,0.0
7,20200401,spack.io,2,3,19.0,1.5,50.0
8,20200401,spack.readthedocs.io,17,57,5653.0,2.375,33.33333333333333
9,20200402,(direct),7,22,5240.0,2.2,50.0
10,20200402,baidu.com,3,3,0.0,1.0,100.0
11,20200402,github.com,1,1,0.0,1.0,100.0
12,20200402,google,16,31,2229.0,1.4761904761904763,66.66666666666666
13,20200402,spack.readthedocs.io,11,51,2583.0,3.1875,43.75
14,20200403,(direct),8,22,4414.0,2.75,50.0
15,20200403,baidu.com,2,2,0.0,1.0,100.0
16,20200403,bing,1,12,1456.0,4.0,33.33333333333333
17,20200403,duckduckgo,1,1,0.0,1.0,100.0
18,20200403,google,14,26,2980.0,1.7333333333333334,60.0
19,20200403,hpc.llnl.gov,1,4,62.0,4.0,0.0
20,20200403,spack.readthedocs.io,10,19,1609.0,1.7272727272727273,54.54545454545454
21,20200404,(direct),6,9,160.0,1.5,66.66666666666666
22,20200404,github.com,1,2,17.0,2.0,0.0
23,20200404,google,5,6,1355.0,1.2,80.0
24,20200404,spack.readthedocs.io,2,3,5.0,1.5,50.0
25,20200405,(direct),2,2,0.0,1.0,100.0
26,20200405,bing,3,8,249.0,2.6666666666666665,66.66666666666666
27,20200405,google,5,20,5858.0,2.857142857142857,42.857142857142854
28,20200405,lbann.readthedocs.io,1,1,0.0,1.0,100.0
29,20200405,spack.readthedocs.io,3,9,1527.0,2.25,25.0
30,20200406,(direct),6,6,0.0,1.0,100.0
31,20200406,ecosia.org,1,1,0.0,1.0,100.0
32,20200406,google,19,52,4731.0,1.6774193548387097,64.51612903225806
33,20200406,iluvatar.bitbucket.io,1,4,158.0,4.0,0.0
34,20200406,lbann.readthedocs.io,1,1,0.0,1.0,100.0
35,20200406,spack.io,1,2,15.0,2.0,0.0
36,20200406,spack.readthedocs.io,9,40,3594.0,2.6666666666666665,33.33333333333333
37,20200407,(direct),11,17,1245.0,1.5454545454545454,45.45454545454545
38,20200407,bing,1,2,4.0,2.0,0.0
39,20200407,cn.bing.com,1,1,0.0,1.0,100.0
40,20200407,github.com,2,2,0.0,1.0,100.0
41,20200407,google,18,25,34.0,1.1904761904761905,85.71428571428571
