,ga:date,ga:pagePath,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20210401,/en/changes_4.0/Typical_workflow_example_with_WRF.html,1,1,0.0,1.0,100.0
1,20210401,/en/develop/api/easybuild.toolchains.compiler.gcc.html,1,1,0.0,0.0,0.0
2,20210401,/en/develop/Logfiles.html?highlight=python,1,1,0.0,1.0,100.0
3,20210401,/en/latest/,13,13,383.0,1.0,46.15384615384615
4,20210401,/en/latest/api/easybuild.toolchains.gcc.html,1,1,0.0,0.0,0.0
5,20210401,/en/latest/api/easybuild.toolchains.gcccore.html?highlight=gcccore,1,1,0.0,0.0,0.0
6,20210401,/en/latest/api/easybuild.toolchains.iccifort.html,1,1,0.0,1.0,100.0
7,20210401,/en/latest/api/easybuild.tools.github.html,1,1,0.0,1.0,100.0
8,20210401,/en/latest/api/easybuild.tools.run.html,1,1,0.0,0.0,0.0
9,20210401,/en/latest/api/easybuild.tools.toolchain.compiler.html,1,1,0.0,0.0,0.0
10,20210401,/en/latest/api/easybuild.tools.toolchain.toolchain.html,1,1,0.0,1.0,100.0
11,20210401,/en/latest/Common-toolchains.html,8,9,65.0,1.8,80.0
12,20210401,/en/latest/Concepts_and_Terminology.html,3,4,1513.0,4.0,0.0
13,20210401,/en/latest/Configuration.html,4,4,78.0,1.3333333333333333,33.33333333333333
14,20210401,/en/latest/Configuration.html?highlight=INSTALLPATH,1,1,0.0,1.0,100.0
15,20210401,/en/latest/Contributing.html,1,2,608.0,2.0,0.0
16,20210401,/en/latest/Controlling_compiler_optimization_flags.html,2,3,214.0,1.5,50.0
17,20210401,/en/latest/demos/bootstrapping.html,1,1,0.0,0.0,0.0
18,20210401,/en/latest/eb_list_toolchains.html,1,2,0.0,0.0,0.0
19,20210401,/en/latest/Extended_dry_run_examples.html,1,2,20.0,2.0,0.0
20,20210401,/en/latest/Extended_dry_run.html,1,1,0.0,0.0,0.0
21,20210401,/en/latest/index.html,2,2,0.0,2.0,100.0
22,20210401,/en/latest/Installation_Alternative.html,1,1,0.0,1.0,100.0
23,20210401,/en/latest/Installation.html,5,7,0.0,3.5,50.0
24,20210401,/en/latest/Integration_with_GitHub.html,2,3,1052.0,3.0,0.0
25,20210401,/en/latest/Introduction.html,7,7,36.0,3.5,50.0
26,20210401,/en/latest/Manipulating_dependencies.html,3,4,1863.0,2.0,0.0
27,20210401,/en/latest/Packaging_support.html,1,1,400.0,1.0,0.0
28,20210401,/en/latest/Python-2-3-compatibility.html,1,1,0.0,0.0,0.0
29,20210401,/en/latest/Release_notes.html,5,5,0.0,1.25,100.0
30,20210401,/en/latest/search.html?q=build_dependencies&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
31,20210401,/en/latest/search.html?q=builddependencies,1,1,0.0,0.0,0.0
32,20210401,/en/latest/search.html?q=extensions&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
33,20210401,/en/latest/search.html?q=gcccore,1,1,0.0,0.0,0.0
34,20210401,/en/latest/search.html?q=gccore&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
35,20210401,/en/latest/search.html?q=nvhpc,1,1,0.0,0.0,0.0
36,20210401,/en/latest/search.html?q=nvphc&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
37,20210401,/en/latest/Typical_workflow_example_with_WRF.html,2,2,122.0,1.0,50.0
38,20210401,/en/latest/Using_external_modules.html,6,6,0.0,1.2,100.0
39,20210401,/en/latest/Using_the_EasyBuild_command_line.html,5,5,50.0,1.6666666666666667,66.66666666666666
40,20210401,/en/latest/version-specific/easyconfig_parameters.html,4,5,4393.0,1.25,25.0
41,20210401,/en/latest/version-specific/easyconfig_parameters.html?highlight=extensions,1,1,0.0,0.0,0.0
42,20210401,/en/latest/version-specific/generic_easyblocks.html,4,5,0.0,5.0,100.0
43,20210401,/en/latest/version-specific/help.html,6,7,0.0,3.5,100.0
44,20210401,/en/latest/version-specific/Supported_software.html,19,21,899.0,1.1666666666666667,88.88888888888889
45,20210401,/en/latest/version-specific/Supported_software.html?highlight=nvhpc,1,1,0.0,0.0,0.0
46,20210401,/en/latest/version-specific/toolchain_opts.html,2,2,375.0,1.0,50.0
47,20210401,/en/latest/version-specific/toolchain_opts.html?highlight=gcccore,1,2,0.0,0.0,0.0
48,20210401,/en/latest/version-specific/toolchains.html,2,2,204.0,2.0,0.0
49,20210401,/en/latest/Writing_easyconfig_files.html,6,8,2006.0,2.6666666666666665,33.33333333333333
50,20210401,/en/latest/Writing_easyconfig_files.html?highlight=builddependencies,1,1,0.0,0.0,0.0
51,20210401,/en/latest/Writing_yeb_easyconfig_files.html,12,13,1641.0,1.0833333333333333,91.66666666666666
52,20210401,/en/master/index.html,1,2,0.0,0.0,0.0
53,20210401,/en/master/Partial_installations.html?highlight=re,1,1,126.0,1.0,0.0
54,20210401,/en/master/Release_notes.html,3,4,11.0,1.3333333333333333,66.66666666666666
55,20210401,/en/master/Typical_workflow_example_with_WRF.html,1,1,0.0,0.0,0.0
56,20210401,/en/master/Using_the_EasyBuild_command_line.html,1,1,0.0,0.0,0.0
