,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20200201,BE,Dendermonde,1,1,1,0.0,1.0,100.0
1,20200201,BE,Forest,1,2,1,7.0,2.0,0.0
2,20200201,CA,Coquitlam,1,1,1,0.0,1.0,100.0
3,20200201,CZ,Prague,1,1,1,0.0,1.0,100.0
4,20200201,DE,Karlsruhe,1,6,2,159.0,3.0,50.0
5,20200201,DE,Munich,1,1,1,0.0,1.0,100.0
6,20200201,EG,Giza,1,1,1,0.0,1.0,100.0
7,20200201,ES,(not set),2,3,2,12.0,1.5,50.0
8,20200201,ES,Donostia-San Sebastian,1,1,1,0.0,1.0,100.0
9,20200201,GB,(not set),1,1,1,0.0,1.0,100.0
10,20200201,IN,Chennai,1,5,1,23.0,5.0,0.0
11,20200201,IR,(not set),1,1,1,0.0,1.0,100.0
12,20200201,IT,Parma,1,1,1,0.0,1.0,100.0
13,20200201,NO,Frogn Municipality,1,1,1,0.0,1.0,100.0
14,20200201,NO,Ullensaker Municipality,1,3,1,19.0,3.0,0.0
15,20200201,PH,Quezon City,1,2,2,0.0,1.0,100.0
16,20200201,RU,(not set),1,2,1,106.0,2.0,0.0
17,20200201,SG,(not set),1,1,1,0.0,1.0,100.0
18,20200201,TH,Bangkok,1,1,1,0.0,1.0,100.0
19,20200201,US,(not set),1,2,2,0.0,1.0,100.0
20,20200201,US,Ashburn,1,1,1,0.0,1.0,100.0
21,20200201,US,Leesburg,1,2,1,3.0,2.0,0.0
22,20200201,US,Lincoln,1,1,1,0.0,1.0,100.0
23,20200201,US,Mountain View,1,1,1,0.0,1.0,100.0
24,20200201,US,San Antonio,1,1,1,0.0,1.0,100.0
25,20200201,VN,Ho Chi Minh City,1,1,1,0.0,1.0,100.0
26,20200202,BR,Dourados,1,1,1,0.0,1.0,100.0
27,20200202,CA,(not set),1,1,1,0.0,1.0,100.0
28,20200202,CA,Ottawa,2,5,2,1.0,2.5,50.0
29,20200202,CA,Quebec City,1,1,1,0.0,1.0,100.0
30,20200202,CN,Xingtai,1,1,1,0.0,1.0,100.0
31,20200202,CZ,Prague,1,4,1,9.0,4.0,0.0
32,20200202,DE,Duren,1,1,1,0.0,1.0,100.0
