,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20201201,AR,Parana,2,4,3,7.0,1.3333333333333333,66.66666666666666
1,20201201,AT,Seitenstetten,1,1,1,0.0,1.0,100.0
2,20201201,AU,Melbourne,2,10,3,568.0,3.3333333333333335,33.33333333333333
3,20201201,BE,Menen,1,1,1,0.0,1.0,100.0
4,20201201,BE,Namur,1,2,1,991.0,2.0,0.0
5,20201201,CA,Kitchener,1,9,2,1983.0,4.5,0.0
6,20201201,CA,Montreal,1,1,1,0.0,1.0,100.0
7,20201201,CA,Sydney,1,3,3,0.0,1.0,100.0
8,20201201,CH,Basel,1,1,1,0.0,1.0,100.0
9,20201201,CH,Ecublens,1,4,1,57.0,4.0,0.0
10,20201201,CH,Geneva,1,1,1,0.0,1.0,100.0
11,20201201,CH,Lugano,1,3,1,13.0,3.0,0.0
12,20201201,CH,Versoix,2,6,2,407.0,3.0,0.0
13,20201201,CH,Zurich,1,3,2,808.0,1.5,50.0
14,20201201,CN,(not set),1,11,2,364.0,5.5,0.0
15,20201201,CN,Hangzhou,2,3,2,5.0,1.5,50.0
16,20201201,CN,Shanghai,2,2,2,0.0,1.0,100.0
17,20201201,DE,Bensheim,1,1,1,0.0,1.0,100.0
18,20201201,DE,Duren,1,1,1,0.0,1.0,100.0
19,20201201,DE,Frankfurt,3,15,6,321.0,2.5,16.666666666666664
20,20201201,DE,Heidelberg,1,1,1,0.0,1.0,100.0
21,20201201,DE,Leipzig,1,1,1,0.0,1.0,100.0
22,20201201,DE,Mainz,1,1,1,0.0,1.0,100.0
23,20201201,DE,Nuremberg,1,1,1,0.0,1.0,100.0
24,20201201,DE,Schwerte,1,1,1,0.0,1.0,100.0
25,20201201,DK,Aalborg,1,4,3,23.0,1.3333333333333333,66.66666666666666
26,20201201,DK,Copenhagen,1,1,1,0.0,1.0,100.0
27,20201201,ES,(not set),3,5,3,123.0,1.6666666666666667,33.33333333333333
28,20201201,ES,A Coruna,1,2,1,1.0,2.0,0.0
29,20201201,ES,Barcelona,1,1,1,0.0,1.0,100.0
30,20201201,ES,Granada,2,3,3,0.0,1.0,100.0
31,20201201,ES,Madrid,2,11,5,1374.0,2.2,20.0
32,20201201,ES,Sabadell,1,3,2,5.0,1.5,50.0
33,20201201,ES,Santiago de Compostela,1,1,1,0.0,1.0,100.0
34,20201201,ES,Seville,2,4,2,841.0,2.0,50.0
35,20201201,FR,Asnieres-sur-Seine,1,1,1,0.0,1.0,100.0
36,20201201,FR,La Rochelle,1,1,1,0.0,1.0,100.0
37,20201201,FR,Nanterre,1,1,1,0.0,1.0,100.0
38,20201201,FR,Poitiers,1,1,1,0.0,1.0,100.0
39,20201201,GB,(not set),2,2,2,0.0,1.0,100.0
40,20201201,GB,Coventry,1,3,1,24.0,3.0,0.0
41,20201201,GB,Ilkeston,1,3,1,11.0,3.0,0.0
42,20201201,GB,London,2,4,2,9.0,2.0,50.0
43,20201201,GB,Mansfield,1,3,3,0.0,1.0,100.0
44,20201201,GB,Nottingham,1,1,1,0.0,1.0,100.0
45,20201201,GR,Peristeri,1,2,2,0.0,1.0,100.0
46,20201201,HK,(not set),1,1,1,0.0,1.0,100.0
47,20201201,HU,Budapest,2,4,2,36.0,2.0,50.0
48,20201201,HU,Debrecen,1,2,2,0.0,1.0,100.0
49,20201201,IE,Dublin,1,1,1,0.0,1.0,100.0
50,20201201,IL,Petah Tikva,1,3,1,252.0,3.0,0.0
51,20201201,IN,Bengaluru,1,1,1,0.0,1.0,100.0
52,20201201,IN,Chandrapur,1,1,1,0.0,1.0,100.0
53,20201201,IN,Hyderabad,2,3,2,87.0,1.5,50.0
54,20201201,IT,Rome,1,1,1,0.0,1.0,100.0
55,20201201,JP,Yokohama,1,2,1,58.0,2.0,0.0
56,20201201,KR,Seoul,1,1,1,0.0,1.0,100.0
57,20201201,LU,Luxembourg,1,5,3,103.0,1.6666666666666667,33.33333333333333
58,20201201,NL,Enschede,1,1,1,0.0,1.0,100.0
59,20201201,NL,IJmuiden,1,1,1,0.0,1.0,100.0
60,20201201,NL,Roermond,1,1,1,0.0,1.0,100.0
61,20201201,NO,Oslo Municipality,1,2,1,61.0,2.0,0.0
62,20201201,NO,Trondheim Municipality,1,8,1,95.0,8.0,0.0
63,20201201,PL,Krakow,1,1,1,0.0,1.0,100.0
64,20201201,QA,Doha,1,1,1,0.0,1.0,100.0
65,20201201,RU,Astrakhan,1,1,1,0.0,1.0,100.0
66,20201201,RU,Moscow,1,1,1,0.0,1.0,100.0
67,20201201,RU,Saint Petersburg,1,1,1,0.0,1.0,100.0
68,20201201,SE,Linkoping,1,1,1,0.0,1.0,100.0
69,20201201,SE,Uppsala,1,1,1,0.0,1.0,100.0
70,20201201,SG,Singapore,1,1,1,0.0,1.0,100.0
71,20201201,SK,Ridgeway Township,1,4,2,10.0,2.0,0.0
72,20201201,TW,(not set),2,3,2,393.0,1.5,50.0
73,20201201,UA,(not set),1,1,1,0.0,1.0,100.0
74,20201201,US,Arlington,1,1,1,0.0,1.0,100.0
75,20201201,US,Athens,1,1,1,0.0,1.0,100.0
76,20201201,US,Bethesda,1,3,1,97.0,3.0,0.0
77,20201201,US,Blacksburg,2,4,2,632.0,2.0,0.0
78,20201201,US,Boston,1,1,1,0.0,1.0,100.0
79,20201201,US,Charlottesville,1,1,1,0.0,1.0,100.0
80,20201201,US,College Station,1,8,1,206.0,8.0,0.0
81,20201201,US,Columbus,1,1,1,0.0,1.0,100.0
82,20201201,US,Dallas,1,1,1,0.0,1.0,100.0
83,20201201,US,Fairmont,1,3,1,0.0,3.0,0.0
84,20201201,US,Franklin,1,1,1,0.0,1.0,100.0
85,20201201,US,Frisco,1,1,1,0.0,1.0,100.0
86,20201201,US,Lancaster,1,2,1,23.0,2.0,0.0
87,20201201,US,New Haven,1,1,1,0.0,1.0,100.0
88,20201201,US,New York,2,3,2,3.0,1.5,50.0
89,20201201,US,Newark,1,1,1,0.0,1.0,100.0
90,20201201,US,Philadelphia,1,1,1,0.0,1.0,100.0
91,20201201,US,Pittsburgh,1,1,1,0.0,1.0,100.0
92,20201201,US,Quincy,1,1,1,0.0,1.0,100.0
93,20201201,US,Ridgecrest,1,1,1,0.0,1.0,100.0
94,20201201,US,Washington,1,1,1,0.0,1.0,100.0
95,20201201,ZZ,(not set),1,2,1,355.0,2.0,0.0
96,20201202,AR,Parana,2,12,4,840.0,3.0,0.0
97,20201202,AT,Vienna,1,21,3,4402.0,7.0,33.33333333333333
98,20201202,AU,Canberra,2,2,2,0.0,1.0,100.0
99,20201202,AU,Melbourne,2,2,2,0.0,1.0,100.0
100,20201202,AU,Sydney,1,1,1,0.0,1.0,100.0
101,20201202,AW,Oranjestad,1,1,1,0.0,1.0,100.0
102,20201202,BE,Ghent,1,1,1,0.0,1.0,100.0
103,20201202,BE,Tienen,1,1,1,0.0,1.0,100.0
104,20201202,BR,Sao Paulo,1,5,1,325.0,5.0,0.0
105,20201202,CA,Calgary,1,2,1,10.0,2.0,0.0
106,20201202,CH,Basel,1,17,1,2649.0,17.0,0.0
107,20201202,CH,Bern,1,1,1,0.0,1.0,100.0
108,20201202,CH,Wurenlingen,1,2,1,90.0,2.0,0.0
109,20201202,CH,Zug,1,1,1,0.0,1.0,100.0
110,20201202,CH,Zurich,1,1,1,0.0,1.0,100.0
111,20201202,CN,Guiyang,1,1,1,0.0,1.0,100.0
112,20201202,CN,Shanghai,2,2,2,0.0,1.0,100.0
113,20201202,CN,Shenzhen,1,1,1,0.0,1.0,100.0
114,20201202,DE,Chemnitz,1,1,1,0.0,1.0,100.0
115,20201202,DE,Dresden,1,1,1,0.0,1.0,100.0
116,20201202,DE,Espelkamp,1,1,1,0.0,1.0,100.0
117,20201202,DE,Hurth,1,1,1,0.0,1.0,100.0
118,20201202,DE,Paderborn,1,3,2,64.0,1.5,50.0
119,20201202,DE,Schermbeck,1,1,1,0.0,1.0,100.0
120,20201202,DE,Tubingen,1,1,1,0.0,1.0,100.0
121,20201202,ES,(not set),1,2,2,0.0,1.0,100.0
122,20201202,ES,Barcelona,1,5,1,1708.0,5.0,0.0
123,20201202,ES,Las Palmas de Gran Canaria,1,1,1,0.0,1.0,100.0
124,20201202,ES,Madrid,1,1,1,0.0,1.0,100.0
125,20201202,ES,Palma,1,1,1,0.0,1.0,100.0
126,20201202,ES,Santiago de Compostela,1,2,1,616.0,2.0,0.0
127,20201202,FI,Kuopio,1,1,1,0.0,1.0,100.0
128,20201202,FI,Tampere,1,1,1,0.0,1.0,100.0
129,20201202,FR,Chateauroux,1,1,1,0.0,1.0,100.0
130,20201202,FR,Choisy-le-Roi,1,4,2,154.0,2.0,50.0
131,20201202,FR,Paris,2,2,2,0.0,1.0,100.0
132,20201202,GB,(not set),3,6,4,12.0,1.5,75.0
133,20201202,GB,Leicester,2,4,4,0.0,1.0,100.0
134,20201202,GB,London,2,2,2,0.0,1.0,100.0
135,20201202,GB,Mansfield,1,3,2,1534.0,1.5,50.0
136,20201202,GB,Oxford,2,12,3,2650.0,4.0,66.66666666666666
137,20201202,IL,Tel Aviv-Yafo,1,1,1,0.0,1.0,100.0
138,20201202,IN,Bengaluru,1,1,1,0.0,1.0,100.0
139,20201202,IN,Chandrapur,1,1,1,0.0,1.0,100.0
140,20201202,IN,Hyderabad,3,29,6,479.0,4.833333333333333,16.666666666666664
141,20201202,IN,Jhansi,1,1,1,0.0,1.0,100.0
142,20201202,IN,Patna,1,1,1,0.0,1.0,100.0
143,20201202,IN,Pune,4,4,4,0.0,1.0,100.0
144,20201202,IN,Thrissur,1,1,1,0.0,1.0,100.0
145,20201202,IT,Florence,1,1,1,0.0,1.0,100.0
146,20201202,IT,Genoa,1,1,1,0.0,1.0,100.0
147,20201202,JP,(not set),1,1,1,0.0,1.0,100.0
148,20201202,LB,Beirut,1,1,1,0.0,1.0,100.0
149,20201202,LT,Vilnius,1,1,1,0.0,1.0,100.0
150,20201202,LU,29361,1,2,1,1166.0,2.0,0.0
151,20201202,MX,Mexico City,1,1,1,0.0,1.0,100.0
152,20201202,NL,Amsterdam,2,9,2,583.0,4.5,50.0
153,20201202,NL,Enschede,1,1,1,0.0,1.0,100.0
154,20201202,NL,Groningen,1,1,1,0.0,1.0,100.0
155,20201202,NL,Oosterbeek,1,1,1,0.0,1.0,100.0
156,20201202,NL,Rijswijk,1,3,1,199.0,3.0,0.0
157,20201202,NL,Roermond,1,1,1,0.0,1.0,100.0
158,20201202,NL,The Hague,1,2,1,27.0,2.0,0.0
159,20201202,NO,Bergen Municipality,1,1,1,0.0,1.0,100.0
160,20201202,NO,Trondheim Municipality,1,3,2,946.0,1.5,50.0
161,20201202,PE,(not set),1,1,1,0.0,1.0,100.0
162,20201202,PE,Cajamarca,1,2,1,11.0,2.0,0.0
163,20201202,PH,Makati,1,1,1,0.0,1.0,100.0
164,20201202,PL,(not set),1,1,1,0.0,1.0,100.0
165,20201202,PL,Poznan,1,1,1,0.0,1.0,100.0
166,20201202,PT,Lisbon,1,1,1,0.0,1.0,100.0
167,20201202,RS,Belgrade,1,1,1,0.0,1.0,100.0
168,20201202,RU,Samara,1,2,1,785.0,2.0,0.0
169,20201202,SE,Halmstad,1,1,1,0.0,1.0,100.0
170,20201202,SG,(not set),1,1,1,0.0,1.0,100.0
171,20201202,UA,(not set),1,1,1,0.0,1.0,100.0
172,20201202,US,Athens,1,1,1,0.0,1.0,100.0
173,20201202,US,Blacksburg,1,1,1,0.0,1.0,100.0
174,20201202,US,Boardman,1,1,1,0.0,1.0,100.0
175,20201202,US,Champaign,1,1,1,0.0,1.0,100.0
176,20201202,US,Chicago,1,1,1,0.0,1.0,100.0
177,20201202,US,College Park,1,2,1,149.0,2.0,0.0
178,20201202,US,College Station,1,1,1,0.0,1.0,100.0
179,20201202,US,Coral Gables,2,9,2,933.0,4.5,0.0
180,20201202,US,Dallas,2,2,2,0.0,1.0,100.0
181,20201202,US,Durham,1,3,1,1205.0,3.0,0.0
182,20201202,US,Houston,1,4,2,29.0,2.0,50.0
