,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20211101,AU,Adelaide,1,1,1,0.0,1.0,100.0
1,20211101,AU,Brisbane,1,1,1,0.0,1.0,100.0
2,20211101,AU,Perth,1,2,1,23.0,2.0,0.0
3,20211101,BR,Sao Luis,1,1,1,0.0,1.0,100.0
4,20211101,CA,Richmond,1,1,1,0.0,1.0,100.0
5,20211101,CA,Sacre-Coeur,1,1,1,0.0,1.0,100.0
6,20211101,CH,Meyrin,1,1,1,0.0,1.0,100.0
7,20211101,CN,Beijing,1,2,1,15.0,2.0,0.0
8,20211101,CN,Hangzhou,1,1,1,0.0,1.0,100.0
9,20211101,CN,Jinan,1,2,1,9.0,2.0,0.0
10,20211101,CN,Shanghai,1,1,1,0.0,1.0,100.0
11,20211101,DE,(not set),1,1,1,0.0,1.0,100.0
12,20211101,DE,Darmstadt,1,2,1,779.0,2.0,0.0
13,20211101,FR,(not set),1,1,1,0.0,1.0,100.0
14,20211101,GB,(not set),1,1,1,0.0,1.0,100.0
15,20211101,GB,London,1,5,3,87.0,1.6666666666666667,33.33333333333333
16,20211101,HK,(not set),1,2,1,15.0,2.0,0.0
17,20211101,IL,Tel Aviv-Yafo,1,2,1,263.0,2.0,0.0
18,20211101,IN,Nagpur,1,2,1,0.0,2.0,0.0
19,20211101,JP,Suita,1,1,1,0.0,1.0,100.0
20,20211101,KR,Incheon,1,9,2,1516.0,4.5,0.0
21,20211101,NE,Niamey,1,2,2,0.0,1.0,100.0
22,20211101,US,(not set),3,12,4,833.0,3.0,25.0
23,20211101,US,Albuquerque,2,3,3,0.0,1.0,100.0
24,20211101,US,Ashburn,1,1,1,0.0,1.0,100.0
25,20211101,US,Bethesda,2,2,2,0.0,1.0,100.0
26,20211101,US,Boardman,1,1,1,0.0,1.0,100.0
27,20211101,US,Boulder,1,1,1,0.0,1.0,100.0
28,20211101,US,Boxborough,1,3,2,102.0,1.5,50.0
29,20211101,US,Denver,1,2,1,2.0,2.0,0.0
30,20211101,US,East Glenville,1,1,1,0.0,1.0,100.0
31,20211101,US,East Lansing,1,1,1,0.0,1.0,100.0
32,20211101,US,Fairfield,1,1,1,0.0,1.0,100.0
33,20211101,US,Hyattsville,1,1,1,0.0,1.0,100.0
34,20211101,US,Kaneohe,1,1,1,0.0,1.0,100.0
35,20211101,US,Knoxville,1,1,1,0.0,1.0,100.0
36,20211101,US,Livermore,1,3,1,439.0,3.0,0.0
37,20211101,US,Lodi,1,5,3,92.0,1.6666666666666667,66.66666666666666
38,20211101,US,Los Angeles,1,1,1,0.0,1.0,100.0
39,20211101,US,Morton,1,2,1,21.0,2.0,0.0
40,20211101,US,Naperville,1,2,1,5.0,2.0,0.0
41,20211101,US,New York,1,2,1,9.0,2.0,0.0
42,20211101,US,Newark,1,4,4,0.0,1.0,100.0
43,20211101,US,North Laurel,2,14,5,1010.0,2.8,40.0
44,20211101,US,Plano,1,1,1,0.0,1.0,100.0
45,20211101,US,Pleasanton,1,1,1,0.0,1.0,100.0
46,20211101,US,San Diego,2,3,2,131.0,1.5,50.0
47,20211101,US,San Jose,4,6,5,8.0,1.2,80.0
48,20211101,US,Santa Fe,3,12,5,144.0,2.4,20.0
49,20211101,US,Seattle,1,2,2,0.0,1.0,100.0
50,20211101,US,Vienna,1,2,2,0.0,1.0,100.0
51,20211101,UY,Montevideo,2,4,3,6.0,1.3333333333333333,66.66666666666666
52,20211102,AU,Perth,1,2,2,0.0,1.0,100.0
53,20211102,AU,Sydney,1,8,1,852.0,8.0,0.0
54,20211102,AU,Toowoomba,1,1,1,0.0,1.0,100.0
55,20211102,BD,(not set),1,1,1,0.0,1.0,100.0
56,20211102,BE,Antwerp,1,1,1,0.0,1.0,100.0
57,20211102,BE,Meeuwen-Gruitrode,1,1,1,0.0,1.0,100.0
58,20211102,BR,Campinas,1,1,1,0.0,1.0,100.0
59,20211102,CN,Beijing,1,1,1,0.0,1.0,100.0
60,20211102,CN,Changsha,1,5,2,140.0,2.5,0.0
61,20211102,CN,Shanghai,1,1,1,0.0,1.0,100.0
62,20211102,CN,Shenyang,1,1,1,0.0,1.0,100.0
63,20211102,CO,Bogota,1,1,1,0.0,1.0,100.0
64,20211102,CO,Chia,2,2,2,0.0,1.0,100.0
65,20211102,DE,Erlangen,1,1,1,0.0,1.0,100.0
66,20211102,DE,Hanover,1,2,1,34.0,2.0,0.0
67,20211102,DE,Munich,1,3,1,245.0,3.0,0.0
68,20211102,ES,Seville,1,1,1,0.0,1.0,100.0
69,20211102,FR,272204,1,4,1,51.0,4.0,0.0
70,20211102,GB,Kingston upon Hull,1,1,1,0.0,1.0,100.0
71,20211102,GB,Manchester,1,1,1,0.0,1.0,100.0
72,20211102,GB,Sheffield,1,1,1,0.0,1.0,100.0
73,20211102,IN,Bengaluru,1,1,1,0.0,1.0,100.0
74,20211102,IT,Casalecchio di Reno,1,2,1,141.0,2.0,0.0
75,20211102,IT,Monza,1,1,1,0.0,1.0,100.0
76,20211102,IT,Turin,1,1,1,0.0,1.0,100.0
77,20211102,RU,Dubna,1,1,1,0.0,1.0,100.0
78,20211102,US,(not set),1,3,1,26.0,3.0,0.0
79,20211102,US,Atlanta,1,9,1,1255.0,9.0,0.0
80,20211102,US,Austin,1,3,1,35.0,3.0,0.0
81,20211102,US,Bethesda,2,2,2,0.0,1.0,100.0
82,20211102,US,Brentwood,1,3,2,20.0,1.5,50.0
83,20211102,US,Chicago,1,1,1,0.0,1.0,100.0
84,20211102,US,Dallas,1,4,2,288.0,2.0,0.0
85,20211102,US,Evendale,1,1,1,0.0,1.0,100.0
86,20211102,US,Hillsboro,1,1,1,0.0,1.0,100.0
87,20211102,US,Knoxville,1,1,1,0.0,1.0,100.0
88,20211102,US,Livermore,5,13,8,1821.0,1.625,62.5
89,20211102,US,Lodi,1,1,1,0.0,1.0,100.0
90,20211102,US,Los Angeles,2,3,2,0.0,1.5,50.0
91,20211102,US,Naperville,1,2,2,0.0,1.0,100.0
92,20211102,US,New York,1,1,1,0.0,1.0,100.0
