,ga:year,ga:month,ga:countryIsoCode,ga:users
2785,2019,06,MZ,1
2786,2019,06,NA,1
2787,2019,06,NE,2
2788,2019,06,NG,1
2789,2019,06,NL,51
2790,2019,06,NO,21
2791,2019,06,NZ,10
2792,2019,06,PE,2
2793,2019,06,PH,3
2794,2019,06,PK,6
2795,2019,06,PL,17
2796,2019,06,PT,10
2797,2019,06,RO,7
2798,2019,06,RS,1
2799,2019,06,RU,23
2800,2019,06,SA,1
2801,2019,06,SE,28
2802,2019,06,SG,14
2803,2019,06,SI,2
2804,2019,06,SK,3
2805,2019,06,TH,11
2806,2019,06,TN,2
2807,2019,06,TR,3
2808,2019,06,TT,1
2809,2019,06,TW,8
2810,2019,06,UA,6
2811,2019,06,US,472
2812,2019,06,UY,1
2813,2019,06,VE,1
2814,2019,06,VN,13
2815,2019,06,ZA,4
2816,2019,06,ZZ,5
2817,2019,07,AE,3
2818,2019,07,AM,2
2819,2019,07,AO,1
2820,2019,07,AR,3
2821,2019,07,AT,14
2822,2019,07,AU,52
2823,2019,07,BD,10
2824,2019,07,BE,38
2825,2019,07,BG,3
2826,2019,07,BR,33
2827,2019,07,BY,4
2828,2019,07,CA,51
2829,2019,07,CH,54
2830,2019,07,CL,4
2831,2019,07,CN,83
2832,2019,07,CO,7
2833,2019,07,CU,9
2834,2019,07,CY,2
2835,2019,07,CZ,13
2836,2019,07,DE,148
2837,2019,07,DK,10
2838,2019,07,DZ,1
2839,2019,07,EC,1
2840,2019,07,EE,2
2841,2019,07,EG,3
2842,2019,07,ES,52
2843,2019,07,ET,2
2844,2019,07,FI,8
2845,2019,07,FR,61
2846,2019,07,GB,125
2847,2019,07,GR,1
2848,2019,07,HK,19
2849,2019,07,HR,2
2850,2019,07,HU,6
2851,2019,07,ID,6
2852,2019,07,IE,12
2853,2019,07,IL,11
2854,2019,07,IN,134
2855,2019,07,IR,6
2856,2019,07,IS,1
2857,2019,07,IT,21
2858,2019,07,JP,40
2859,2019,07,KE,2
2860,2019,07,KR,18
2861,2019,07,LB,1
2862,2019,07,LK,2
2863,2019,07,LT,2
2864,2019,07,LU,5
2865,2019,07,LV,3
2866,2019,07,MA,1
2867,2019,07,MK,1
2868,2019,07,MX,3
2869,2019,07,MY,6
2870,2019,07,NG,1
2871,2019,07,NL,54
2872,2019,07,NO,17
2873,2019,07,NZ,7
2874,2019,07,PE,4
2875,2019,07,PH,6
2876,2019,07,PK,4
2877,2019,07,PL,19
2878,2019,07,PR,1
2879,2019,07,PS,1
2880,2019,07,PT,6
2881,2019,07,QA,1
2882,2019,07,RO,7
2883,2019,07,RS,2
2884,2019,07,RU,36
2885,2019,07,SA,1
2886,2019,07,SE,33
2887,2019,07,SG,19
2888,2019,07,SI,4
2889,2019,07,SK,1
2890,2019,07,SN,1
2891,2019,07,TH,4
2892,2019,07,TR,4
2893,2019,07,TW,7
2894,2019,07,TZ,1
2895,2019,07,UA,16
2896,2019,07,US,590
2897,2019,07,UY,1
2898,2019,07,UZ,1
2899,2019,07,VE,1
2900,2019,07,VN,8
2901,2019,07,ZA,12
2902,2019,07,ZM,1
2903,2019,07,ZW,1
2904,2019,07,ZZ,7
2905,2019,08,AE,4
2906,2019,08,AR,7
2907,2019,08,AT,11
2908,2019,08,AU,54
2909,2019,08,AZ,1
2910,2019,08,BD,11
2911,2019,08,BE,33
2912,2019,08,BG,3
2913,2019,08,BH,1
2914,2019,08,BR,27
2915,2019,08,BY,5
2916,2019,08,CA,51
2917,2019,08,CH,63
2918,2019,08,CL,18
2919,2019,08,CN,80
2920,2019,08,CO,1
2921,2019,08,CR,2
2922,2019,08,CU,5
2923,2019,08,CY,2
2924,2019,08,CZ,9
2925,2019,08,DE,130
2926,2019,08,DK,19
2927,2019,08,DZ,2
2928,2019,08,EC,1
2929,2019,08,EE,1
2930,2019,08,EG,2
2931,2019,08,ES,38
2932,2019,08,ET,2
2933,2019,08,FI,4
2934,2019,08,FR,62
2935,2019,08,GB,144
2936,2019,08,GE,1
2937,2019,08,GG,1
2938,2019,08,GH,1
2939,2019,08,GP,1
2940,2019,08,GR,5
2941,2019,08,GT,1
2942,2019,08,HK,6
2943,2019,08,HN,1
2944,2019,08,HU,2
2945,2019,08,ID,7
2946,2019,08,IE,6
2947,2019,08,IL,10
2948,2019,08,IN,106
2949,2019,08,IQ,1
2950,2019,08,IR,3
2951,2019,08,IS,1
2952,2019,08,IT,18
2953,2019,08,JP,49
2954,2019,08,KE,1
2955,2019,08,KH,1
2956,2019,08,KR,11
2957,2019,08,KW,1
2958,2019,08,LB,1
2959,2019,08,LK,3
2960,2019,08,LS,1
2961,2019,08,LT,4
2962,2019,08,LU,14
2963,2019,08,LV,2
2964,2019,08,MA,1
2965,2019,08,MM,1
2966,2019,08,MX,14
2967,2019,08,MY,7
2968,2019,08,NG,2
2969,2019,08,NL,38
2970,2019,08,NO,22
2971,2019,08,NZ,9
2972,2019,08,PH,8
2973,2019,08,PK,2
2974,2019,08,PL,14
2975,2019,08,PS,1
2976,2019,08,PT,2
2977,2019,08,RO,4
2978,2019,08,RS,3
2979,2019,08,RU,45
2980,2019,08,SA,1
2981,2019,08,SE,22
2982,2019,08,SG,22
2983,2019,08,SI,5
2984,2019,08,SK,3
2985,2019,08,SN,2
2986,2019,08,TH,10
2987,2019,08,TR,11
2988,2019,08,TW,8
2989,2019,08,UA,3
2990,2019,08,US,480
2991,2019,08,VN,8
2992,2019,08,ZA,6
2993,2019,08,ZZ,6
2994,2019,09,AE,3
2995,2019,09,AR,5
2996,2019,09,AT,11
2997,2019,09,AU,46
2998,2019,09,AW,1
2999,2019,09,BD,7
3000,2019,09,BE,35
3001,2019,09,BG,5
3002,2019,09,BR,23
3003,2019,09,BY,2
3004,2019,09,CA,59
3005,2019,09,CH,81
3006,2019,09,CL,8
3007,2019,09,CN,47
3008,2019,09,CO,4
3009,2019,09,CU,6
3010,2019,09,CY,2
3011,2019,09,CZ,10
3012,2019,09,DE,123
3013,2019,09,DK,19
3014,2019,09,DZ,8
3015,2019,09,EG,7
3016,2019,09,ES,64
3017,2019,09,ET,2
3018,2019,09,FI,14
3019,2019,09,FJ,1
3020,2019,09,FR,77
3021,2019,09,GB,129
3022,2019,09,GP,1
3023,2019,09,GR,3
3024,2019,09,GT,2
3025,2019,09,HK,10
3026,2019,09,HR,2
3027,2019,09,HU,7
3028,2019,09,ID,10
3029,2019,09,IE,9
3030,2019,09,IL,8
3031,2019,09,IN,115
3032,2019,09,IR,6
3033,2019,09,IS,1
3034,2019,09,IT,26
3035,2019,09,JP,40
3036,2019,09,KE,1
3037,2019,09,KR,5
3038,2019,09,LK,2
3039,2019,09,LT,1
3040,2019,09,LU,10
3041,2019,09,LV,1
3042,2019,09,MA,6
3043,2019,09,MX,8
3044,2019,09,MY,1
3045,2019,09,NA,2
3046,2019,09,NG,1
3047,2019,09,NL,48
3048,2019,09,NO,29
3049,2019,09,NZ,13
3050,2019,09,PA,1
3051,2019,09,PE,2
3052,2019,09,PH,7
3053,2019,09,PK,3
3054,2019,09,PL,18
3055,2019,09,PT,5
3056,2019,09,QA,1
3057,2019,09,RO,4
3058,2019,09,RS,1
3059,2019,09,RU,30
3060,2019,09,SA,1
3061,2019,09,SE,36
3062,2019,09,SG,21
3063,2019,09,SI,5
3064,2019,09,SK,1
3065,2019,09,SM,3
3066,2019,09,TH,16
3067,2019,09,TN,2
3068,2019,09,TR,8
3069,2019,09,TW,8
3070,2019,09,UA,9
3071,2019,09,US,574
3072,2019,09,VE,1
3073,2019,09,VN,10
3074,2019,09,ZA,6
3075,2019,09,ZZ,7
3076,2019,10,AE,4
3077,2019,10,AL,1
3078,2019,10,AM,2
3079,2019,10,AR,4
3080,2019,10,AT,16
3081,2019,10,AU,67
3082,2019,10,BA,1
3083,2019,10,BD,5
3084,2019,10,BE,50
3085,2019,10,BG,1
3086,2019,10,BR,34
3087,2019,10,BY,3
3088,2019,10,CA,53
3089,2019,10,CH,81
3090,2019,10,CL,5
3091,2019,10,CN,70
3092,2019,10,CO,3
3093,2019,10,CU,2
3094,2019,10,CY,3
3095,2019,10,CZ,8
3096,2019,10,DE,179
3097,2019,10,DK,13
3098,2019,10,DZ,4
3099,2019,10,EC,1
3100,2019,10,EE,1
3101,2019,10,EG,9
3102,2019,10,ES,68
3103,2019,10,ET,1
3104,2019,10,FI,18
3105,2019,10,FR,83
3106,2019,10,GB,161
3107,2019,10,GE,1
3108,2019,10,GH,2
3109,2019,10,GR,3
3110,2019,10,GT,1
3111,2019,10,HK,12
3112,2019,10,HR,4
3113,2019,10,HU,6
3114,2019,10,ID,3
3115,2019,10,IE,7
3116,2019,10,IL,13
3117,2019,10,IN,103
3118,2019,10,IR,12
3119,2019,10,IS,1
3120,2019,10,IT,42
3121,2019,10,JO,2
3122,2019,10,JP,59
3123,2019,10,KE,1
3124,2019,10,KH,1
3125,2019,10,KR,14
3126,2019,10,KW,2
3127,2019,10,KZ,2
3128,2019,10,LB,1
3129,2019,10,LK,4
3130,2019,10,LT,2
3131,2019,10,LU,11
3132,2019,10,LV,2
3133,2019,10,MA,1
3134,2019,10,MD,1
3135,2019,10,MK,2
3136,2019,10,MX,4
3137,2019,10,MY,6
3138,2019,10,NG,3
3139,2019,10,NL,67
3140,2019,10,NO,38
3141,2019,10,NZ,11
3142,2019,10,PE,1
3143,2019,10,PH,9
3144,2019,10,PK,10
3145,2019,10,PL,20
3146,2019,10,PT,12
3147,2019,10,QA,2
3148,2019,10,RO,6
3149,2019,10,RS,3
3150,2019,10,RU,30
3151,2019,10,SA,2
3152,2019,10,SE,51
3153,2019,10,SG,15
3154,2019,10,SI,4
3155,2019,10,SZ,1
3156,2019,10,TH,10
3157,2019,10,TN,2
3158,2019,10,TR,9
3159,2019,10,TW,12
3160,2019,10,UA,12
3161,2019,10,UG,1
3162,2019,10,US,578
3163,2019,10,UY,1
3164,2019,10,VE,1
3165,2019,10,VN,10
3166,2019,10,ZA,7
3167,2019,10,ZW,1
3168,2019,10,ZZ,13
3169,2019,11,AE,4
3170,2019,11,AM,1
3171,2019,11,AR,4
3172,2019,11,AT,11
3173,2019,11,AU,44
3174,2019,11,BA,1
3175,2019,11,BD,7
3176,2019,11,BE,47
3177,2019,11,BG,2
3178,2019,11,BR,25
3179,2019,11,BS,1
3180,2019,11,BY,2
3181,2019,11,CA,40
3182,2019,11,CD,1
3183,2019,11,CH,66
3184,2019,11,CL,5
3185,2019,11,CN,45
3186,2019,11,CO,4
3187,2019,11,CR,1
3188,2019,11,CU,4
3189,2019,11,CZ,14
3190,2019,11,DE,145
3191,2019,11,DK,26
3192,2019,11,DO,1
3193,2019,11,DZ,1
3194,2019,11,EE,3
3195,2019,11,EG,4
3196,2019,11,ES,48
3197,2019,11,ET,3
3198,2019,11,FI,22
3199,2019,11,FR,85
3200,2019,11,GB,139
3201,2019,11,GE,1
3202,2019,11,GR,3
3203,2019,11,HK,11
3204,2019,11,HR,1
3205,2019,11,HU,5
3206,2019,11,ID,3
3207,2019,11,IE,11
3208,2019,11,IL,16
3209,2019,11,IN,110
3210,2019,11,IR,5
3211,2019,11,IT,26
3212,2019,11,JM,1
3213,2019,11,JO,1
3214,2019,11,JP,31
3215,2019,11,KE,1
3216,2019,11,KR,9
3217,2019,11,KY,1
3218,2019,11,LK,5
3219,2019,11,LT,2
3220,2019,11,LU,4
3221,2019,11,LY,1
3222,2019,11,MA,4
3223,2019,11,MG,1
3224,2019,11,MM,1
3225,2019,11,MT,1
3226,2019,11,MU,1
3227,2019,11,MX,9
3228,2019,11,MY,3
3229,2019,11,NL,60
3230,2019,11,NO,28
3231,2019,11,NZ,11
3232,2019,11,PE,1
3233,2019,11,PH,9
3234,2019,11,PK,6
3235,2019,11,PL,17
3236,2019,11,PT,5
3237,2019,11,QA,7
3238,2019,11,RO,7
3239,2019,11,RS,1
3240,2019,11,RU,35
3241,2019,11,SA,1
3242,2019,11,SD,1
3243,2019,11,SE,47
3244,2019,11,SG,15
3245,2019,11,SI,4
3246,2019,11,SK,1
3247,2019,11,SZ,1
3248,2019,11,TH,8
3249,2019,11,TN,1
3250,2019,11,TR,11
3251,2019,11,TW,9
3252,2019,11,UA,16
3253,2019,11,UG,1
3254,2019,11,US,586
3255,2019,11,UY,1
3256,2019,11,VE,1
3257,2019,11,VN,4
3258,2019,11,XK,2
3259,2019,11,ZA,6
3260,2019,11,ZW,1
3261,2019,11,ZZ,15
3262,2019,12,AE,2
3263,2019,12,AR,4
3264,2019,12,AT,8
3265,2019,12,AU,42
3266,2019,12,AZ,1
3267,2019,12,BD,3
3268,2019,12,BE,37
3269,2019,12,BG,1
3270,2019,12,BR,21
3271,2019,12,BY,1
3272,2019,12,CA,47
3273,2019,12,CH,62
3274,2019,12,CL,16
3275,2019,12,CN,105
3276,2019,12,CO,5
3277,2019,12,CR,1
3278,2019,12,CU,1
3279,2019,12,CY,2
3280,2019,12,CZ,15
3281,2019,12,DE,103
3282,2019,12,DK,11
3283,2019,12,EC,1
3284,2019,12,EE,5
3285,2019,12,EG,3
3286,2019,12,ES,68
3287,2019,12,ET,1
3288,2019,12,FI,6
3289,2019,12,FR,73
3290,2019,12,GB,97
3291,2019,12,GF,1
3292,2019,12,GR,6
3293,2019,12,GU,1
3294,2019,12,HK,8
3295,2019,12,HR,2
3296,2019,12,HU,3
3297,2019,12,ID,4
3298,2019,12,IE,8
3299,2019,12,IL,18
3300,2019,12,IN,123
3301,2019,12,IR,9
3302,2019,12,IT,46
3303,2019,12,JP,61
3304,2019,12,KG,1
3305,2019,12,KH,1
3306,2019,12,KR,14
3307,2019,12,LI,1
3308,2019,12,LK,5
3309,2019,12,LT,1
3310,2019,12,LU,2
3311,2019,12,LV,1
3312,2019,12,MA,2
3313,2019,12,MD,1
3314,2019,12,MG,1
3315,2019,12,MK,1
3316,2019,12,MX,6
3317,2019,12,MY,6
3318,2019,12,NE,2
3319,2019,12,NL,43
3320,2019,12,NO,36
3321,2019,12,NZ,6
3322,2019,12,PH,4
3323,2019,12,PK,3
3324,2019,12,PL,15
3325,2019,12,PT,7
3326,2019,12,QA,3
3327,2019,12,RO,3
3328,2019,12,RS,2
3329,2019,12,RU,42
3330,2019,12,SA,4
3331,2019,12,SE,35
3332,2019,12,SG,13
3333,2019,12,SI,3
3334,2019,12,SK,1
3335,2019,12,TH,12
3336,2019,12,TN,4
3337,2019,12,TR,15
3338,2019,12,TW,12
3339,2019,12,TZ,1
3340,2019,12,UA,9
3341,2019,12,US,526
3342,2019,12,VN,11
3343,2019,12,ZA,3
3344,2019,12,ZW,1
3345,2019,12,ZZ,8
3346,2020,01,AE,9
3347,2020,01,AM,2
3348,2020,01,AR,1
3349,2020,01,AT,12
3350,2020,01,AU,54
3351,2020,01,AW,1
3352,2020,01,AZ,1
3353,2020,01,BD,1
3354,2020,01,BE,40
3355,2020,01,BG,1
3356,2020,01,BO,1
3357,2020,01,BR,26
3358,2020,01,BY,3
3359,2020,01,CA,48
3360,2020,01,CH,54
3361,2020,01,CL,7
3362,2020,01,CN,52
3363,2020,01,CO,5
3364,2020,01,CU,1
3365,2020,01,CY,5
3366,2020,01,CZ,12
3367,2020,01,DE,176
3368,2020,01,DK,17
3369,2020,01,DZ,5
3370,2020,01,EG,5
3371,2020,01,ES,66
3372,2020,01,FI,13
3373,2020,01,FR,82
3374,2020,01,GB,145
3375,2020,01,GQ,1
3376,2020,01,GR,9
3377,2020,01,HK,10
3378,2020,01,HR,3
3379,2020,01,HU,6
3380,2020,01,ID,8
3381,2020,01,IE,5
3382,2020,01,IL,16
3383,2020,01,IN,130
3384,2020,01,IQ,1
3385,2020,01,IR,4
3386,2020,01,IT,29
3387,2020,01,JO,2
3388,2020,01,JP,53
3389,2020,01,KG,1
3390,2020,01,KR,11
3391,2020,01,KZ,2
3392,2020,01,LK,1
3393,2020,01,LT,3
3394,2020,01,LU,4
3395,2020,01,LV,1
3396,2020,01,MA,3
3397,2020,01,MM,2
3398,2020,01,MO,1
3399,2020,01,MX,12
3400,2020,01,MY,3
3401,2020,01,NG,2
3402,2020,01,NL,66
3403,2020,01,NO,43
3404,2020,01,NZ,12
3405,2020,01,OM,1
3406,2020,01,PA,1
3407,2020,01,PE,2
3408,2020,01,PH,2
3409,2020,01,PK,9
3410,2020,01,PL,21
3411,2020,01,PT,14
3412,2020,01,RO,1
3413,2020,01,RS,1
3414,2020,01,RU,35
3415,2020,01,SA,4
3416,2020,01,SE,32
3417,2020,01,SG,13
3418,2020,01,SI,4
3419,2020,01,SK,2
3420,2020,01,TH,13
3421,2020,01,TN,3
3422,2020,01,TR,16
3423,2020,01,TW,10
3424,2020,01,UA,19
3425,2020,01,US,644
3426,2020,01,UY,1
3427,2020,01,VN,4
3428,2020,01,ZA,4
3429,2020,01,ZZ,10
3430,2020,02,AE,2
3431,2020,02,AM,1
3432,2020,02,AR,4
3433,2020,02,AT,14
3434,2020,02,AU,62
3435,2020,02,BA,1
3436,2020,02,BD,5
3437,2020,02,BE,49
3438,2020,02,BG,3
3439,2020,02,BR,28
3440,2020,02,BY,5
3441,2020,02,CA,66
3442,2020,02,CD,1
3443,2020,02,CH,69
3444,2020,02,CL,7
3445,2020,02,CN,39
3446,2020,02,CO,4
3447,2020,02,CR,2
3448,2020,02,CU,4
3449,2020,02,CY,7
3450,2020,02,CZ,21
3451,2020,02,DE,160
3452,2020,02,DK,19
3453,2020,02,DZ,3
3454,2020,02,EC,3
3455,2020,02,EE,4
3456,2020,02,EG,7
3457,2020,02,ES,80
3458,2020,02,FI,10
3459,2020,02,FR,91
3460,2020,02,GB,128
3461,2020,02,GE,1
3462,2020,02,GR,5
3463,2020,02,HK,9
3464,2020,02,HR,2
3465,2020,02,HU,1
3466,2020,02,ID,9
3467,2020,02,IE,8
3468,2020,02,IL,12
3469,2020,02,IN,121
3470,2020,02,IR,7
3471,2020,02,IT,30
3472,2020,02,JP,36
3473,2020,02,KE,2
3474,2020,02,KH,1
3475,2020,02,KR,23
3476,2020,02,KW,1
3477,2020,02,LB,1
3478,2020,02,LK,2
3479,2020,02,LT,2
3480,2020,02,LU,4
3481,2020,02,MA,3
3482,2020,02,MD,1
3483,2020,02,MU,1
3484,2020,02,MX,8
3485,2020,02,MY,3
3486,2020,02,NA,1
3487,2020,02,NG,4
3488,2020,02,NL,64
3489,2020,02,NO,53
3490,2020,02,NZ,12
3491,2020,02,OM,1
3492,2020,02,PA,1
3493,2020,02,PE,2
3494,2020,02,PH,11
3495,2020,02,PK,4
3496,2020,02,PL,21
3497,2020,02,PS,1
3498,2020,02,PT,14
3499,2020,02,QA,2
3500,2020,02,RO,7
3501,2020,02,RS,4
3502,2020,02,RU,52
3503,2020,02,SA,1
3504,2020,02,SE,40
3505,2020,02,SG,22
3506,2020,02,SI,7
3507,2020,02,SK,4
3508,2020,02,TH,14
3509,2020,02,TR,9
3510,2020,02,TW,11
3511,2020,02,UA,15
3512,2020,02,US,563
3513,2020,02,VE,1
3514,2020,02,VN,8
3515,2020,02,ZA,7
3516,2020,02,ZZ,5
3517,2020,03,AE,3
3518,2020,03,AM,2
3519,2020,03,AR,8
3520,2020,03,AT,13
3521,2020,03,AU,71
3522,2020,03,BD,6
3523,2020,03,BE,52
3524,2020,03,BG,2
3525,2020,03,BR,28
3526,2020,03,BW,1
3527,2020,03,BY,6
3528,2020,03,CA,72
3529,2020,03,CH,64
3530,2020,03,CL,11
3531,2020,03,CN,35
3532,2020,03,CO,8
3533,2020,03,CU,6
3534,2020,03,CY,1
3535,2020,03,CZ,20
3536,2020,03,DE,152
3537,2020,03,DK,22
3538,2020,03,DZ,8
3539,2020,03,EE,2
3540,2020,03,EG,7
3541,2020,03,ES,91
3542,2020,03,ET,3
3543,2020,03,FI,11
3544,2020,03,FR,101
3545,2020,03,GB,155
3546,2020,03,GR,5
3547,2020,03,GT,2
3548,2020,03,HK,13
3549,2020,03,HR,2
3550,2020,03,HU,5
3551,2020,03,ID,4
3552,2020,03,IE,16
3553,2020,03,IL,16
3554,2020,03,IN,136
3555,2020,03,IQ,6
3556,2020,03,IR,5
3557,2020,03,IS,3
3558,2020,03,IT,28
3559,2020,03,JO,1
3560,2020,03,JP,29
3561,2020,03,KR,24
3562,2020,03,KZ,1
3563,2020,03,LB,1
3564,2020,03,LK,3
3565,2020,03,LT,2
3566,2020,03,LU,6
3567,2020,03,LV,3
3568,2020,03,MA,6
3569,2020,03,MK,1
3570,2020,03,MM,1
3571,2020,03,MX,8
3572,2020,03,MY,2
3573,2020,03,MZ,1
3574,2020,03,NG,2
3575,2020,03,NL,75
3576,2020,03,NO,44
3577,2020,03,NP,2
3578,2020,03,NZ,10
3579,2020,03,PA,1
3580,2020,03,PE,1
3581,2020,03,PH,5
3582,2020,03,PK,6
3583,2020,03,PL,25
3584,2020,03,PS,1
3585,2020,03,PT,15
3586,2020,03,QA,2
3587,2020,03,RO,10
3588,2020,03,RS,1
3589,2020,03,RU,34
3590,2020,03,SA,2
3591,2020,03,SE,45
3592,2020,03,SG,21
3593,2020,03,SI,6
3594,2020,03,SJ,1
3595,2020,03,SK,5
3596,2020,03,TH,19
3597,2020,03,TN,1
3598,2020,03,TR,14
3599,2020,03,TW,21
3600,2020,03,UA,10
3601,2020,03,UG,1
3602,2020,03,US,546
3603,2020,03,UY,6
3604,2020,03,VE,1
3605,2020,03,VN,13
3606,2020,03,YE,1
3607,2020,03,ZA,2
3608,2020,03,ZZ,12
3609,2020,04,AE,4
3610,2020,04,AM,1
3611,2020,04,AR,7
3612,2020,04,AT,12
3613,2020,04,AU,58
3614,2020,04,BD,3
3615,2020,04,BE,45
3616,2020,04,BG,6
3617,2020,04,BO,1
3618,2020,04,BR,40
3619,2020,04,BY,6
3620,2020,04,CA,77
3621,2020,04,CH,59
3622,2020,04,CI,1
3623,2020,04,CL,14
3624,2020,04,CN,33
3625,2020,04,CO,7
3626,2020,04,CR,1
3627,2020,04,CU,3
3628,2020,04,CY,5
3629,2020,04,CZ,10
3630,2020,04,DE,144
3631,2020,04,DK,18
3632,2020,04,DO,1
3633,2020,04,DZ,3
3634,2020,04,EC,2
3635,2020,04,EE,1
3636,2020,04,EG,7
3637,2020,04,ES,90
3638,2020,04,FI,12
3639,2020,04,FR,101
3640,2020,04,GB,169
3641,2020,04,GR,6
3642,2020,04,GT,1
3643,2020,04,HK,12
3644,2020,04,HR,4
3645,2020,04,HU,3
3646,2020,04,ID,6
3647,2020,04,IE,6
3648,2020,04,IL,18
3649,2020,04,IN,145
3650,2020,04,IQ,2
3651,2020,04,IR,5
3652,2020,04,IS,3
3653,2020,04,IT,29
3654,2020,04,JE,1
3655,2020,04,JP,18
3656,2020,04,KE,4
3657,2020,04,KH,1
3658,2020,04,KR,14
3659,2020,04,KZ,3
3660,2020,04,LT,2
3661,2020,04,LU,7
3662,2020,04,LV,3
3663,2020,04,MA,3
3664,2020,04,MM,1
3665,2020,04,MO,1
3666,2020,04,MU,1
3667,2020,04,MX,10
3668,2020,04,MY,2
3669,2020,04,NA,1
3670,2020,04,NG,1
3671,2020,04,NL,63
3672,2020,04,NO,32
3673,2020,04,NP,1
3674,2020,04,NZ,12
3675,2020,04,OM,3
3676,2020,04,PA,1
3677,2020,04,PE,3
3678,2020,04,PH,1
3679,2020,04,PK,2
3680,2020,04,PL,34
3681,2020,04,PS,1
3682,2020,04,PT,15
3683,2020,04,QA,2
3684,2020,04,RO,20
3685,2020,04,RS,3
3686,2020,04,RU,43
3687,2020,04,SA,1
3688,2020,04,SD,1
3689,2020,04,SE,47
3690,2020,04,SG,26
3691,2020,04,SI,4
3692,2020,04,SK,4
3693,2020,04,TH,8
3694,2020,04,TN,3
3695,2020,04,TR,12
3696,2020,04,TW,12
3697,2020,04,TZ,1
3698,2020,04,UA,15
3699,2020,04,US,640
3700,2020,04,UZ,1
3701,2020,04,VE,1
3702,2020,04,VN,14
3703,2020,04,ZA,8
3704,2020,04,ZZ,9
3705,2020,05,AE,4
3706,2020,05,AR,10
3707,2020,05,AT,12
3708,2020,05,AU,65
3709,2020,05,BA,1
3710,2020,05,BD,1
3711,2020,05,BE,29
3712,2020,05,BG,5
3713,2020,05,BO,1
3714,2020,05,BR,41
3715,2020,05,BY,1
3716,2020,05,CA,59
3717,2020,05,CH,51
3718,2020,05,CI,1
3719,2020,05,CL,18
3720,2020,05,CN,45
3721,2020,05,CO,15
3722,2020,05,CR,2
3723,2020,05,CU,1
3724,2020,05,CY,5
3725,2020,05,CZ,22
3726,2020,05,DE,150
3727,2020,05,DK,11
3728,2020,05,DO,1
3729,2020,05,DZ,1
3730,2020,05,EG,1
3731,2020,05,ES,80
3732,2020,05,ET,1
3733,2020,05,FI,16
3734,2020,05,FR,85
3735,2020,05,GB,140
3736,2020,05,GE,2
3737,2020,05,GR,2
3738,2020,05,HK,6
3739,2020,05,HN,1
3740,2020,05,HR,4
3741,2020,05,HU,2
3742,2020,05,ID,6
3743,2020,05,IE,5
3744,2020,05,IL,11
3745,2020,05,IN,124
3746,2020,05,IQ,1
3747,2020,05,IR,11
3748,2020,05,IT,36
3749,2020,05,JO,2
3750,2020,05,JP,30
3751,2020,05,KE,1
3752,2020,05,KR,17
3753,2020,05,KW,1
3754,2020,05,LB,1
3755,2020,05,LK,2
3756,2020,05,LT,4
3757,2020,05,LU,7
3758,2020,05,LV,2
3759,2020,05,MA,4
3760,2020,05,MD,2
3761,2020,05,MX,10
3762,2020,05,MZ,1
3763,2020,05,NG,1
3764,2020,05,NL,61
3765,2020,05,NO,26
3766,2020,05,NP,2
3767,2020,05,NZ,12
3768,2020,05,PA,1
3769,2020,05,PE,3
3770,2020,05,PH,4
3771,2020,05,PK,3
3772,2020,05,PL,26
3773,2020,05,PT,13
3774,2020,05,QA,1
3775,2020,05,RO,4
3776,2020,05,RS,5
3777,2020,05,RU,52
3778,2020,05,RW,1
3779,2020,05,SA,6
3780,2020,05,SE,36
3781,2020,05,SG,31
3782,2020,05,SI,4
3783,2020,05,SK,3
3784,2020,05,TH,16
3785,2020,05,TN,5
3786,2020,05,TR,11
3787,2020,05,TW,18
3788,2020,05,UA,13
3789,2020,05,UG,1
3790,2020,05,US,521
3791,2020,05,VE,1
3792,2020,05,VN,6
3793,2020,05,YE,1
3794,2020,05,ZA,7
3795,2020,05,ZM,1
3796,2020,05,ZZ,8
3797,2020,06,AE,4
3798,2020,06,AR,8
3799,2020,06,AT,11
3800,2020,06,AU,52
3801,2020,06,BD,5
3802,2020,06,BE,36
3803,2020,06,BO,1
3804,2020,06,BR,44
3805,2020,06,BY,3
3806,2020,06,CA,88
3807,2020,06,CH,70
3808,2020,06,CI,1
3809,2020,06,CL,5
3810,2020,06,CM,3
3811,2020,06,CN,68
3812,2020,06,CO,10
3813,2020,06,CU,1
3814,2020,06,CY,4
3815,2020,06,CZ,14
3816,2020,06,DE,155
3817,2020,06,DK,12
3818,2020,06,DZ,6
3819,2020,06,EC,3
3820,2020,06,EE,1
3821,2020,06,EG,25
3822,2020,06,ES,73
3823,2020,06,ET,2
3824,2020,06,FI,10
3825,2020,06,FR,79
3826,2020,06,GB,187
3827,2020,06,GE,1
3828,2020,06,GH,3
3829,2020,06,GR,5
3830,2020,06,GT,1
3831,2020,06,HK,6
3832,2020,06,HU,2
3833,2020,06,ID,8
3834,2020,06,IE,5
3835,2020,06,IL,10
3836,2020,06,IN,135
3837,2020,06,IR,15
3838,2020,06,IS,2
3839,2020,06,IT,37
3840,2020,06,JE,1
3841,2020,06,JO,1
3842,2020,06,JP,42
3843,2020,06,KE,3
3844,2020,06,KR,29
3845,2020,06,LB,2
3846,2020,06,LK,2
3847,2020,06,LT,2
3848,2020,06,LU,19
3849,2020,06,LV,1
3850,2020,06,MA,1
3851,2020,06,MD,1
