,ga:date,ga:pagePath,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20170801,/en/latest/,28,35,5964.0,1.1290322580645162,45.16129032258064
1,20170801,/en/latest/basic_usage.html,16,27,1167.0,2.7,70.0
2,20170801,/en/latest/basic_usage.html?highlight=_stage_prefix,1,1,0.0,0.0,0.0
3,20170801,/en/latest/basic_usage.html?highlight=compiler,1,1,0.0,0.0,0.0
4,20170801,/en/latest/basic_usage.html?highlight=module unload,1,1,0.0,0.0,0.0
5,20170801,/en/latest/basic_usage.html?highlight=python,1,1,0.0,0.0,0.0
6,20170801,/en/latest/basic_usage.html?highlight=variants,1,1,0.0,0.0,0.0
7,20170801,/en/latest/build_settings.html,4,4,0.0,4.0,100.0
8,20170801,/en/latest/build_settings.html?highlight=build,1,2,0.0,0.0,0.0
9,20170801,/en/latest/build_settings.html?highlight=debug,1,2,0.0,0.0,0.0
10,20170801,/en/latest/build_settings.html?highlight=dependency,1,2,0.0,0.0,0.0
11,20170801,/en/latest/build_settings.html?highlight=external,1,3,0.0,0.0,0.0
12,20170801,/en/latest/build_settings.html?highlight=packages.yaml,1,2,85.0,2.0,0.0
13,20170801,/en/latest/command_index.html,2,14,2568.0,7.0,0.0
14,20170801,/en/latest/config_yaml.html,3,3,0.0,0.0,0.0
15,20170801,/en/latest/config_yaml.html?highlight=spack-stage,1,1,0.0,0.0,0.0
16,20170801,/en/latest/configuration.html,4,4,5.0,4.0,0.0
17,20170801,/en/latest/configuration.html?highlight=compilers.yaml,1,2,0.0,0.0,0.0
18,20170801,/en/latest/contribution_guide.html,3,3,0.0,0.0,0.0
19,20170801,/en/latest/developer_guide.html,1,1,0.0,0.0,0.0
20,20170801,/en/latest/features.html,11,16,214.0,3.2,60.0
21,20170801,/en/latest/features.html?highlight=debug,1,1,0.0,0.0,0.0
22,20170801,/en/latest/features.html?highlight=prefix,1,1,0.0,0.0,0.0
23,20170801,/en/latest/getting_started.html,12,28,25.0,7.0,75.0
24,20170801,/en/latest/index.html,4,4,0.0,0.0,0.0
25,20170801,/en/latest/index.html?highlight=.module.__file__,1,1,0.0,0.0,0.0
26,20170801,/en/latest/index.html?highlight=cray,1,1,0.0,0.0,0.0
27,20170801,/en/latest/known_issues.html,1,1,0.0,0.0,0.0
28,20170801,/en/latest/llnl.html,2,3,0.0,0.0,0.0
29,20170801,/en/latest/llnl.util.html,1,1,0.0,0.0,0.0
30,20170801,/en/latest/mirrors.html,3,4,0.0,0.0,0.0
31,20170801,/en/latest/mirrors.html?highlight=mirror,1,1,0.0,0.0,0.0
32,20170801,/en/latest/module_file_support.html,8,18,0.0,18.0,100.0
33,20170801,/en/latest/package_list.html,7,8,816.0,1.6,60.0
34,20170801,/en/latest/packaging_guide.html,8,10,653.0,2.0,80.0
35,20170801,/en/latest/packaging_guide.html?highlight=compiler,1,1,0.0,0.0,0.0
36,20170801,/en/latest/packaging_guide.html?highlight=cray,1,1,0.0,0.0,0.0
37,20170801,/en/latest/packaging_guide.html?highlight=dependency,1,1,0.0,0.0,0.0
38,20170801,/en/latest/packaging_guide.html?highlight=environment,1,2,0.0,0.0,0.0
39,20170801,/en/latest/packaging_guide.html?highlight=phase,1,1,0.0,0.0,0.0
