,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20180701,BR,1,1,1,0.0,1.0,100.0
1,20180701,CA,1,1,1,0.0,1.0,100.0
2,20180701,CH,1,1,1,0.0,1.0,100.0
3,20180701,DE,1,1,1,0.0,1.0,100.0
4,20180701,FI,1,1,1,0.0,1.0,100.0
5,20180701,FR,1,1,1,0.0,1.0,100.0
6,20180701,GB,1,1,1,0.0,1.0,100.0
7,20180701,ID,1,1,1,0.0,1.0,100.0
8,20180701,US,5,6,5,86.0,1.2,80.0
9,20180702,AU,1,1,1,0.0,1.0,100.0
10,20180702,CA,1,2,2,0.0,1.0,100.0
11,20180702,CH,6,7,7,0.0,1.0,100.0
12,20180702,DE,3,3,3,0.0,1.0,100.0
13,20180702,ES,1,2,1,40.0,2.0,0.0
14,20180702,FI,1,1,1,0.0,1.0,100.0
15,20180702,FR,2,2,2,0.0,1.0,100.0
16,20180702,GB,2,2,2,0.0,1.0,100.0
17,20180702,IN,3,3,3,0.0,1.0,100.0
18,20180702,IT,2,2,2,0.0,1.0,100.0
19,20180702,JP,1,2,1,62.0,2.0,0.0
20,20180702,MX,1,1,1,0.0,1.0,100.0
21,20180702,RO,1,1,1,0.0,1.0,100.0
22,20180702,US,11,18,13,2820.0,1.3846153846153846,76.92307692307693
23,20180703,CH,4,4,4,0.0,1.0,100.0
24,20180703,CN,3,4,3,794.0,1.3333333333333333,66.66666666666666
25,20180703,CR,1,2,1,123.0,2.0,0.0
26,20180703,DE,4,5,5,0.0,1.0,100.0
27,20180703,DK,1,1,1,0.0,1.0,100.0
28,20180703,ES,1,1,1,0.0,1.0,100.0
29,20180703,FR,3,4,3,17.0,1.3333333333333333,66.66666666666666
30,20180703,GB,1,2,2,0.0,1.0,100.0
31,20180703,IN,2,2,2,0.0,1.0,100.0
32,20180703,IT,1,1,1,0.0,1.0,100.0
33,20180703,KR,2,2,2,0.0,1.0,100.0
34,20180703,LB,1,1,1,0.0,1.0,100.0
35,20180703,MY,1,1,1,0.0,1.0,100.0
36,20180703,NL,1,1,1,0.0,1.0,100.0
37,20180703,NZ,1,1,1,0.0,1.0,100.0
38,20180703,RU,1,1,1,0.0,1.0,100.0
39,20180703,US,11,16,12,423.0,1.3333333333333333,83.33333333333334
40,20180704,AR,1,1,1,0.0,1.0,100.0
41,20180704,AU,1,1,1,0.0,1.0,100.0
42,20180704,CH,5,6,5,293.0,1.2,80.0
43,20180704,CL,1,1,1,0.0,1.0,100.0
44,20180704,CO,1,1,1,0.0,1.0,100.0
45,20180704,CZ,1,1,1,0.0,1.0,100.0
46,20180704,DE,4,5,5,0.0,1.0,100.0
47,20180704,GB,2,2,2,0.0,1.0,100.0
48,20180704,HK,1,1,1,0.0,1.0,100.0
49,20180704,IN,2,2,2,0.0,1.0,100.0
50,20180704,JP,1,2,2,0.0,1.0,100.0
51,20180704,KR,1,1,1,0.0,1.0,100.0
52,20180704,MX,1,1,1,0.0,1.0,100.0
53,20180704,MY,1,1,1,0.0,1.0,100.0
54,20180704,NL,1,1,1,0.0,1.0,100.0
55,20180704,PL,2,2,2,0.0,1.0,100.0
56,20180704,RO,1,1,1,0.0,1.0,100.0
57,20180704,SE,1,1,1,0.0,1.0,100.0
58,20180704,UA,1,1,1,0.0,1.0,100.0
59,20180704,US,6,7,6,82.0,1.1666666666666667,83.33333333333334
60,20180705,AT,1,1,1,0.0,1.0,100.0
61,20180705,BR,2,2,2,0.0,1.0,100.0
62,20180705,CA,1,1,1,0.0,1.0,100.0
63,20180705,CH,5,5,5,0.0,1.0,100.0
64,20180705,CN,1,1,1,0.0,1.0,100.0
65,20180705,DE,2,2,2,0.0,1.0,100.0
66,20180705,ES,1,1,1,0.0,1.0,100.0
67,20180705,GB,3,3,3,0.0,1.0,100.0
