,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20220801,AT,1,1,1,0.0,1.0,100.0
1,20220801,AU,8,29,14,2258.0,2.0714285714285716,42.857142857142854
2,20220801,BR,3,4,3,4.0,1.3333333333333333,66.66666666666666
3,20220801,CA,2,4,2,116.0,2.0,50.0
4,20220801,CH,1,2,1,207.0,2.0,0.0
5,20220801,CL,1,2,1,94.0,2.0,0.0
6,20220801,CN,4,14,7,2256.0,2.0,57.14285714285714
7,20220801,CO,1,1,1,0.0,1.0,100.0
8,20220801,DE,32,65,37,3493.0,1.7567567567567568,64.86486486486487
9,20220801,EG,1,22,3,6010.0,7.333333333333333,33.33333333333333
10,20220801,ES,2,2,2,0.0,1.0,100.0
11,20220801,FR,9,49,17,3976.0,2.8823529411764706,52.94117647058824
12,20220801,GB,18,40,21,3376.0,1.9047619047619047,66.66666666666666
13,20220801,GR,1,2,1,49.0,2.0,0.0
14,20220801,HK,3,47,8,3563.0,5.875,25.0
15,20220801,HU,1,2,1,6.0,2.0,0.0
16,20220801,ID,1,3,2,91.0,1.5,50.0
17,20220801,IE,2,17,5,252.0,3.4,20.0
18,20220801,IL,3,11,4,1669.0,2.75,50.0
19,20220801,IN,17,37,23,4099.0,1.608695652173913,69.56521739130434
20,20220801,IT,5,6,5,5.0,1.2,80.0
21,20220801,JP,12,26,16,4904.0,1.625,75.0
22,20220801,KR,5,15,7,985.0,2.142857142857143,42.857142857142854
23,20220801,KZ,1,1,1,0.0,1.0,100.0
24,20220801,LU,1,2,1,139.0,2.0,0.0
25,20220801,MA,1,1,1,0.0,1.0,100.0
26,20220801,MX,1,1,1,0.0,1.0,100.0
27,20220801,NO,1,1,1,0.0,1.0,100.0
28,20220801,NZ,1,1,1,0.0,1.0,100.0
29,20220801,PH,1,1,1,0.0,1.0,100.0
30,20220801,PL,1,1,1,0.0,1.0,100.0
31,20220801,PT,1,2,1,2.0,2.0,0.0
32,20220801,RW,2,11,4,483.0,2.75,25.0
33,20220801,SA,2,4,2,45.0,2.0,0.0
34,20220801,SE,2,14,3,210.0,4.666666666666667,0.0
35,20220801,TR,1,1,1,0.0,1.0,100.0
36,20220801,US,137,411,192,30962.0,2.140625,56.770833333333336
37,20220801,VN,2,5,3,340.0,1.6666666666666667,66.66666666666666
38,20220801,ZA,1,1,1,0.0,1.0,100.0
39,20220801,ZZ,3,4,3,6.0,1.3333333333333333,66.66666666666666
40,20220802,AR,5,5,5,0.0,1.0,100.0
41,20220802,AT,4,4,4,0.0,1.0,100.0
42,20220802,AU,4,12,5,1803.0,2.4,60.0
43,20220802,BR,3,3,3,0.0,1.0,100.0
44,20220802,CA,5,9,6,2101.0,1.5,66.66666666666666
45,20220802,CH,3,3,3,0.0,1.0,100.0
46,20220802,CN,7,14,9,721.0,1.5555555555555556,77.77777777777779
