,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20191101,BR,Florianopolis,1,4,1,401.0,4.0,0.0
1,20191101,CA,(not set),1,1,1,0.0,1.0,100.0
2,20191101,CN,Nanjing,1,3,1,49.0,3.0,0.0
3,20191101,CN,Shanghai,1,4,1,936.0,4.0,0.0
4,20191101,CO,Bogota,1,1,1,0.0,1.0,100.0
5,20191101,CZ,Brandys nad Labem-Stara Boleslav,1,3,1,3.0,3.0,0.0
6,20191101,DE,Cologne,1,1,1,0.0,1.0,100.0
7,20191101,DE,Frankfurt,2,4,4,0.0,1.0,100.0
8,20191101,FI,Espoo,1,1,1,0.0,1.0,100.0
9,20191101,GB,Glasgow,1,2,1,107.0,2.0,0.0
10,20191101,GB,Irvine,1,1,1,0.0,1.0,100.0
11,20191101,GB,London,1,1,1,0.0,1.0,100.0
12,20191101,GR,Heraklion,1,1,1,0.0,1.0,100.0
13,20191101,IL,Tel Aviv-Yafo,1,4,1,16.0,4.0,0.0
14,20191101,JP,Tsukuba,1,1,1,0.0,1.0,100.0
15,20191101,SE,Linkoping,1,5,1,24.0,5.0,0.0
16,20191101,TZ,Mwanza,1,2,1,25.0,2.0,0.0
17,20191101,US,Albuquerque,2,2,2,0.0,1.0,100.0
18,20191101,US,Bloomington,1,1,1,0.0,1.0,100.0
19,20191101,US,Boca Raton,1,1,1,0.0,1.0,100.0
20,20191101,US,Boston,1,2,1,72.0,2.0,0.0
21,20191101,US,Boulder,2,3,2,114.0,1.5,50.0
22,20191101,US,Champaign,1,3,2,420.0,1.5,50.0
23,20191101,US,Country Knolls,2,11,2,856.0,5.5,0.0
24,20191101,US,Idaho Falls,1,7,3,258.0,2.3333333333333335,33.33333333333333
25,20191101,US,Livermore,4,9,6,1410.0,1.5,66.66666666666666
26,20191101,US,Mountain View,1,1,1,0.0,1.0,100.0
27,20191101,US,Notre Dame,1,5,1,1123.0,5.0,0.0
28,20191101,US,Rochester,1,1,1,0.0,1.0,100.0
29,20191101,US,Santa Fe,4,10,5,896.0,2.0,40.0
30,20191101,US,South San Francisco,1,2,2,0.0,1.0,100.0
31,20191102,CN,Nanjing,1,3,1,73.0,3.0,0.0
32,20191102,CO,Bogota,1,1,1,0.0,1.0,100.0
33,20191102,IN,Hyderabad,1,15,1,962.0,15.0,0.0
34,20191102,JP,Ichihara,1,3,1,29.0,3.0,0.0
35,20191102,NO,Oslo Municipality,1,1,1,0.0,1.0,100.0
36,20191102,RU,(not set),1,1,1,0.0,1.0,100.0
37,20191103,AU,Adelaide,1,7,1,522.0,7.0,0.0
38,20191103,CA,Toronto,1,1,1,0.0,1.0,100.0
39,20191103,CN,Shanghai,2,23,4,1347.0,5.75,25.0
40,20191103,FR,Metz,1,3,1,265.0,3.0,0.0
41,20191103,IT,(not set),1,1,1,0.0,1.0,100.0
42,20191103,JP,Osaka,1,1,1,0.0,1.0,100.0
43,20191103,KR,Cheonan-si,1,1,1,0.0,1.0,100.0
44,20191103,SA,Riyadh,1,5,3,21.0,1.6666666666666667,33.33333333333333
45,20191103,US,Alameda,1,1,1,0.0,1.0,100.0
46,20191103,US,Albuquerque,1,1,1,0.0,1.0,100.0
47,20191103,US,Bloomington,1,25,2,5964.0,12.5,0.0
48,20191103,US,Dahlonega,1,2,1,4.0,2.0,0.0
49,20191103,US,Ramsey,1,9,1,157.0,9.0,0.0
50,20191103,US,Rochester,1,2,1,1018.0,2.0,0.0
51,20191104,BR,Natal,1,1,1,0.0,1.0,100.0
52,20191104,BR,Rio de Janeiro,1,1,1,0.0,1.0,100.0
53,20191104,CH,Saint-Sulpice,1,1,1,0.0,1.0,100.0
54,20191104,CO,Bogota,1,9,4,3864.0,2.25,25.0
55,20191104,DE,Dortmund,1,1,1,0.0,1.0,100.0
56,20191104,FR,Aix-en-Provence,1,1,1,0.0,1.0,100.0
57,20191104,GB,Oxford,1,1,1,0.0,1.0,100.0
58,20191104,IN,Bengaluru,2,3,2,39.0,1.5,50.0
59,20191104,IT,(not set),1,6,5,987.0,1.2,80.0
60,20191104,JP,Kobe,1,5,1,272.0,5.0,0.0
61,20191104,JP,Osaka,3,8,3,9.0,2.6666666666666665,66.66666666666666
62,20191104,JP,Sapporo,1,10,1,1917.0,10.0,0.0
63,20191104,SA,Jeddah,1,3,1,22.0,3.0,0.0
64,20191104,SA,Riyadh,1,9,2,1823.0,4.5,50.0
65,20191104,US,Aberdeen Proving Ground,1,1,1,0.0,1.0,100.0
66,20191104,US,Alamogordo,1,4,1,654.0,4.0,0.0
67,20191104,US,Albuquerque,3,11,3,1996.0,3.6666666666666665,0.0
68,20191104,US,Austin,1,11,5,560.0,2.2,20.0
69,20191104,US,Beverly Hills,1,3,1,1099.0,3.0,0.0
70,20191104,US,Bloomington,1,5,2,185.0,2.5,50.0
71,20191104,US,Cary,1,2,1,4.0,2.0,0.0
72,20191104,US,Cupertino,1,4,1,288.0,4.0,0.0
73,20191104,US,Darien,2,10,3,123.0,3.3333333333333335,33.33333333333333
74,20191104,US,Eugene,1,1,1,0.0,1.0,100.0
75,20191104,US,Frederick,1,1,1,0.0,1.0,100.0
76,20191104,US,Idaho Falls,2,10,6,447.0,1.6666666666666667,50.0
77,20191104,US,Kansas City,1,1,1,0.0,1.0,100.0
78,20191104,US,Knoxville,1,2,2,0.0,1.0,100.0
79,20191104,US,Lakewood,1,1,1,0.0,1.0,100.0
80,20191104,US,Livermore,4,9,4,36.0,2.25,0.0
81,20191104,US,New York,1,3,1,44.0,3.0,0.0
82,20191104,US,Rio Rancho,1,2,1,9.0,2.0,0.0
83,20191104,US,Santa Fe,5,8,6,643.0,1.3333333333333333,66.66666666666666
84,20191104,US,Seattle,1,1,1,0.0,1.0,100.0
85,20191104,US,Silver Spring,1,2,1,106.0,2.0,0.0
86,20191104,US,West Lafayette,1,4,2,1400.0,2.0,0.0
87,20191105,BG,Sofia,1,17,1,2114.0,17.0,0.0
88,20191105,CA,Vancouver,2,2,2,0.0,1.0,100.0
89,20191105,CN,Shanghai,2,8,2,710.0,4.0,0.0
90,20191105,CO,Bogota,3,4,3,25.0,1.3333333333333333,66.66666666666666
91,20191105,CO,San Andres de Tumaco,1,2,2,0.0,1.0,100.0
92,20191105,DE,Berlin,1,2,1,35.0,2.0,0.0
93,20191105,DE,Bochum,1,1,1,0.0,1.0,100.0
94,20191105,DE,Dresden,1,1,1,0.0,1.0,100.0
95,20191105,DE,Stuttgart,1,1,1,0.0,1.0,100.0
