,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20201201,AE,Abu Dhabi,1,4,2,375.0,2.0,50.0
1,20201201,AT,Salzburg,1,1,1,0.0,1.0,100.0
2,20201201,AU,Sydney,1,1,1,0.0,1.0,100.0
3,20201201,CA,Montreal,1,1,1,0.0,1.0,100.0
4,20201201,CA,Ottawa,1,2,1,13.0,2.0,0.0
5,20201201,CA,Toronto,1,7,3,139.0,2.3333333333333335,33.33333333333333
6,20201201,CN,(not set),1,1,1,0.0,1.0,100.0
7,20201201,CN,Guangzhou,1,1,1,0.0,1.0,100.0
8,20201201,CN,Guiyang,1,1,1,0.0,1.0,100.0
9,20201201,CN,Hangzhou,1,1,1,0.0,1.0,100.0
10,20201201,DE,Dresden,1,1,1,0.0,1.0,100.0
11,20201201,DE,Kassel,1,1,1,0.0,1.0,100.0
12,20201201,DE,Metzingen,1,5,2,2835.0,2.5,50.0
13,20201201,DE,Stuttgart,1,1,1,0.0,1.0,100.0
14,20201201,ES,Leganes,1,1,1,0.0,1.0,100.0
15,20201201,FR,Montpellier,1,1,1,0.0,1.0,100.0
16,20201201,FR,Nantes,1,5,3,56.0,1.6666666666666667,33.33333333333333
17,20201201,FR,Trappes,1,1,1,0.0,1.0,100.0
18,20201201,GB,Aberdeen,1,2,2,0.0,1.0,100.0
19,20201201,GB,Belfast,1,1,1,0.0,1.0,100.0
20,20201201,GB,Cambridge,1,4,1,87.0,4.0,0.0
21,20201201,GB,London,1,1,1,0.0,1.0,100.0
22,20201201,HK,(not set),2,15,4,1448.0,3.75,0.0
23,20201201,HR,Zagreb,1,3,2,44.0,1.5,50.0
24,20201201,IN,Dimapur,2,4,2,8.0,2.0,50.0
25,20201201,IN,Pune,1,3,1,1511.0,3.0,0.0
26,20201201,IT,Milan,1,1,1,0.0,1.0,100.0
27,20201201,IT,Moncalieri,1,1,1,0.0,1.0,100.0
28,20201201,IT,Pavia,1,2,1,4.0,2.0,0.0
29,20201201,US,Alameda,1,2,1,2.0,2.0,0.0
30,20201201,US,Albuquerque,5,10,8,93.0,1.25,75.0
31,20201201,US,Berkeley,1,2,1,6.0,2.0,0.0
32,20201201,US,Boulder,1,1,1,0.0,1.0,100.0
33,20201201,US,Champaign,1,2,2,0.0,1.0,100.0
34,20201201,US,Chicago,2,7,2,90.0,3.5,50.0
35,20201201,US,Cincinnati,1,1,1,0.0,1.0,100.0
