,ga:date,ga:pagePath,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20180301,/en/latest/,23,35,2506.0,1.4,52.0
1,20180301,/en/latest/api/easybuild.tools.filetools.html,1,1,0.0,1.0,100.0
2,20180301,/en/latest/api/easybuild.tools.job.pbs_python.html,1,1,0.0,1.0,100.0
3,20180301,/en/latest/api/easybuild.tools.toolchain.toolchainvariables.html?highlight=LDFLAGS,1,1,0.0,0.0,0.0
4,20180301,/en/latest/Common-toolchains.html,1,1,0.0,1.0,100.0
5,20180301,/en/latest/Concepts_and_Terminology.html,6,7,0.0,7.0,100.0
6,20180301,/en/latest/Concepts_and_Terminology.html?highlight=LDFLAGS,1,1,0.0,0.0,0.0
7,20180301,/en/latest/Configuration.html,6,7,139.0,1.75,75.0
8,20180301,/en/latest/eb_a_e_EB_WRF.html,2,2,0.0,2.0,100.0
9,20180301,/en/latest/eb_list_easyblocks.html,3,3,139.0,3.0,0.0
10,20180301,/en/latest/eb_list_toolchains.html,3,3,0.0,3.0,100.0
11,20180301,/en/latest/Extended_dry_run_examples.html,1,1,0.0,1.0,100.0
12,20180301,/en/latest/Implementing-easyblocks.html,1,1,473.0,1.0,0.0
13,20180301,/en/latest/index.html,1,1,0.0,1.0,100.0
14,20180301,/en/latest/Installation_Alternative.html,1,1,0.0,1.0,100.0
15,20180301,/en/latest/Installation.html,16,18,366.0,2.25,50.0
16,20180301,/en/latest/Installing-environment-modules-without-root-permissions.html,3,5,0.0,1.0,100.0
17,20180301,/en/latest/Integration_with_GitHub.html,1,1,0.0,0.0,0.0
18,20180301,/en/latest/Introduction.html,5,6,0.0,6.0,100.0
19,20180301,/en/latest/Logfiles.html,1,1,0.0,0.0,0.0
20,20180301,/en/latest/Manipulating_dependencies.html,2,2,0.0,1.0,100.0
21,20180301,/en/latest/Manipulating_dependencies.html?highlight=dependencies,1,1,0.0,0.0,0.0
22,20180301,/en/latest/Partial_installations.html,3,4,903.0,1.3333333333333333,33.33333333333333
23,20180301,/en/latest/Release_notes.html,2,2,0.0,0.0,0.0
24,20180301,/en/latest/search.html?q=dependencies&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
25,20180301,/en/latest/search.html?q=LDFLAGS&check_keywords=yes&area=default,1,1,15.0,1.0,0.0
26,20180301,/en/latest/search.html?q=scrdir,1,1,0.0,0.0,0.0
27,20180301,/en/latest/search.html?q=scrdir&check_keywords=yes&area=default,1,1,26.0,1.0,0.0
28,20180301,/en/latest/search.html?q=separate_build_dir,1,1,0.0,0.0,0.0
29,20180301,/en/latest/search.html?q=sha256&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
30,20180301,/en/latest/search.html?q=try-toolchain&check_keywords=yes&area=default,1,3,0.0,0.0,0.0
31,20180301,/en/latest/Submitting_jobs.html,1,2,77.0,2.0,0.0
32,20180301,/en/latest/Typical_workflow_example_with_WRF.html,6,6,0.0,6.0,100.0
33,20180301,/en/latest/Unit-tests.html,1,1,0.0,0.0,0.0
34,20180301,/en/latest/Using_external_modules.html,2,3,295.0,1.5,50.0
35,20180301,/en/latest/Using_the_EasyBuild_command_line.html,5,6,212.0,3.0,50.0
36,20180301,/en/latest/Using_the_EasyBuild_command_line.html?highlight=try-toolchain,1,1,0.0,0.0,0.0
37,20180301,/en/latest/version-specific/easyconfig_parameters.html,6,7,428.0,1.4,60.0
38,20180301,/en/latest/version-specific/easyconfig_templates.html,2,4,0.0,1.3333333333333333,100.0
39,20180301,/en/latest/version-specific/generic_easyblocks.html,4,4,0.0,1.0,100.0
40,20180301,/en/latest/version-specific/generic_easyblocks.html?highlight=Easyblocks,1,1,3.0,1.0,0.0
41,20180301,/en/latest/version-specific/generic_easyblocks.html?highlight=separate_build_dir,1,1,0.0,0.0,0.0
42,20180301,/en/latest/version-specific/help.html,1,1,0.0,1.0,100.0
43,20180301,/en/latest/version-specific/help.html?highlight=try-toolchain,1,1,0.0,0.0,0.0
44,20180301,/en/latest/version-specific/Supported_software.html,3,3,0.0,1.5,100.0
45,20180301,/en/latest/version-specific/toolchain_opts.html,2,4,0.0,2.0,100.0
46,20180301,/en/latest/version-specific/toolchains.html,1,1,0.0,1.0,100.0
47,20180301,/en/latest/Writing_easyconfig_files.html,9,13,209.0,1.625,75.0
48,20180301,/en/latest/Writing_easyconfig_files.html?highlight=checksum,1,1,0.0,1.0,100.0
49,20180301,/en/latest/Writing_easyconfig_files.html?highlight=try-toolchain,1,1,0.0,0.0,0.0
50,20180301,/en/latest/Writing_yeb_easyconfig_files.html,5,5,0.0,1.0,100.0
51,20180302,/en/develop/,1,1,2.0,1.0,0.0
52,20180302,/en/develop/Release_notes.html,1,1,0.0,0.0,0.0
53,20180302,/en/latest/,31,43,6842.0,1.4333333333333333,30.0
54,20180302,/en/latest/api/easybuild.framework.easyblock.html,1,1,474.0,1.0,0.0
55,20180302,/en/latest/api/easybuild.framework.easyconfig.default.html?highlight=default,1,1,0.0,0.0,0.0
56,20180302,/en/latest/api/easybuild.framework.easyconfig.format.one.html?highlight=default,1,1,0.0,0.0,0.0
57,20180302,/en/latest/Archived-easyconfigs.html,1,1,0.0,0.0,0.0
58,20180302,/en/latest/Changelog.html,1,1,0.0,0.0,0.0
59,20180302,/en/latest/Common-toolchains.html,1,2,58.0,2.0,0.0
60,20180302,/en/latest/Concepts_and_Terminology.html,9,10,94.0,10.0,0.0
61,20180302,/en/latest/Configuration.html,12,15,3182.0,2.142857142857143,71.42857142857143
62,20180302,/en/latest/Controlling_compiler_optimization_flags.html,5,6,0.0,1.0,100.0
63,20180302,/en/latest/demos/bootstrapping.html,2,2,0.0,0.0,0.0
64,20180302,/en/latest/Detecting_loaded_modules.html,3,3,0.0,0.0,0.0
65,20180302,/en/latest/eb_list_easyblocks.html,2,3,3117.0,1.5,50.0
66,20180302,/en/latest/eb_list_toolchains.html,6,6,1354.0,1.2,80.0
67,20180302,/en/latest/eb_list_toolchains.html?highlight=dummy toolchain,1,1,0.0,0.0,0.0
68,20180302,/en/latest/Implementing-easyblocks.html,3,3,0.0,3.0,100.0
69,20180302,/en/latest/Including_additional_Python_modules.html,3,4,111.0,4.0,0.0
70,20180302,/en/latest/index.html,2,2,0.0,0.0,0.0
71,20180302,/en/latest/Installation_Alternative.html,5,5,131.0,1.25,75.0
72,20180302,/en/latest/Installation.html,17,20,88.0,2.0,70.0
73,20180302,/en/latest/Installing-environment-modules-without-root-permissions.html,2,4,1095.0,2.0,50.0
74,20180302,/en/latest/Installing-Lmod-without-root-permissions.html,1,1,0.0,0.0,0.0
75,20180302,/en/latest/Integration_with_GitHub.html,1,1,0.0,0.0,0.0
76,20180302,/en/latest/Introduction.html,7,9,342.0,4.5,0.0
77,20180302,/en/latest/Manipulating_dependencies.html,2,2,0.0,2.0,100.0
78,20180302,/en/latest/Packaging_support.html,1,1,569.0,1.0,0.0
79,20180302,/en/latest/Partial_installations.html,3,3,1882.0,1.5,0.0
80,20180302,/en/latest/Partial_installations.html?highlight=stop dependency,1,1,0.0,0.0,0.0
81,20180302,/en/latest/Release_notes.html,7,9,0.0,2.25,100.0
82,20180302,/en/latest/Removed-functionality.html,1,1,0.0,0.0,0.0
83,20180302,/en/latest/search.html?q=checksums&check_keywords=yes&area=default,1,1,27.0,1.0,0.0
84,20180302,/en/latest/search.html?q=default&check_keywords=yes&area=default,1,2,0.0,0.0,0.0
85,20180302,/en/latest/search.html?q=dummy+toolchain&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
86,20180302,/en/latest/search.html?q=generate+module&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
87,20180302,/en/latest/search.html?q=ignore+checksum,1,2,24.0,2.0,0.0
