,ga:date,ga:pagePath,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20191101,/en/latest/,14,17,2559.0,1.1333333333333333,26.666666666666668
1,20191101,/en/latest/index.html,3,4,1408.0,4.0,0.0
2,20191101,/en/latest/search.html?q=location&check_keywords=yes&area=default,1,1,2.0,1.0,0.0
3,20191101,/en/latest/search.html?q=netcdf&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
4,20191101,/en/latest/tutorial_advanced_packaging.html,5,5,0.0,1.6666666666666667,100.0
5,20191101,/en/latest/tutorial_basics.html,15,21,0.0,4.2,100.0
6,20191101,/en/latest/tutorial_buildsystems.html,6,7,24.0,1.75,75.0
7,20191101,/en/latest/tutorial_configuration.html,11,12,936.0,1.5,87.5
8,20191101,/en/latest/tutorial_developer_workflows.html,1,1,0.0,0.0,0.0
9,20191101,/en/latest/tutorial_environments.html,6,6,420.0,6.0,0.0
10,20191101,/en/latest/tutorial_modules.html,8,12,1222.0,1.7142857142857142,57.14285714285714
11,20191101,/en/latest/tutorial_packaging.html,10,10,139.0,2.0,60.0
12,20191102,/en/latest/,2,3,102.0,1.5,0.0
13,20191102,/en/latest/index.html,1,1,0.0,0.0,0.0
14,20191102,/en/latest/search.html?q=spack+use+binary&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
15,20191102,/en/latest/search.html?q=spack+use+other+binary&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
16,20191102,/en/latest/search.html?q=use+binary&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
17,20191102,/en/latest/tutorial_advanced_packaging.html,2,2,0.0,0.0,0.0
18,20191102,/en/latest/tutorial_basics.html,5,5,0.0,2.5,100.0
19,20191102,/en/latest/tutorial_buildsystems.html,1,2,0.0,0.0,0.0
20,20191102,/en/latest/tutorial_configuration.html,1,1,0.0,1.0,100.0
21,20191102,/en/latest/tutorial_developer_workflows.html,1,2,0.0,0.0,0.0
22,20191102,/en/latest/tutorial_environments.html,1,1,0.0,0.0,0.0
23,20191102,/en/latest/tutorial_modules.html,1,1,0.0,0.0,0.0
24,20191102,/en/latest/tutorial_packaging.html,1,3,962.0,3.0,0.0
25,20191103,/en/latest/,10,18,2316.0,1.5,25.0
26,20191103,/en/latest/index.html,2,3,0.0,0.0,0.0
27,20191103,/en/latest/tutorial_advanced_packaging.html,2,2,0.0,2.0,100.0
28,20191103,/en/latest/tutorial_basics.html,8,21,1018.0,5.25,75.0
29,20191103,/en/latest/tutorial_buildsystems.html,1,4,0.0,0.0,0.0
30,20191103,/en/latest/tutorial_configuration.html,2,9,18.0,9.0,0.0
31,20191103,/en/latest/tutorial_developer_workflows.html,1,5,0.0,0.0,0.0
32,20191103,/en/latest/tutorial_environments.html,4,8,0.0,8.0,100.0
33,20191103,/en/latest/tutorial_modules.html,4,6,0.0,0.0,0.0
34,20191103,/en/latest/tutorial_packaging.html,3,6,5946.0,6.0,0.0
35,20191104,/en/lanl19/,2,4,30.0,4.0,0.0
36,20191104,/en/latest/,31,43,8248.0,1.2647058823529411,38.23529411764706
37,20191104,/en/latest/index.html,1,1,0.0,0.0,0.0
38,20191104,/en/latest/search.html?q=+mirror&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
39,20191104,/en/latest/search.html?q=add+package&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
40,20191104,/en/latest/search.html?q=ASAN&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
41,20191104,/en/latest/search.html?q=compiler&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
42,20191104,/en/latest/search.html?q=create+mirror&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
43,20191104,/en/latest/search.html?q=Invalid+character&check_keywords=yes&area=default,1,2,0.0,0.0,0.0
44,20191104,/en/latest/search.html?q=lex&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
45,20191104,/en/latest/tutorial_advanced_packaging.html,5,6,0.0,3.0,100.0
46,20191104,/en/latest/tutorial_basics.html,21,31,3540.0,3.1,30.0
47,20191104,/en/latest/tutorial_buildsystems.html,4,5,366.0,5.0,0.0
48,20191104,/en/latest/tutorial_configuration.html,11,23,1715.0,2.3,60.0
49,20191104,/en/latest/tutorial_developer_workflows.html,5,6,180.0,6.0,0.0
50,20191104,/en/latest/tutorial_environments.html,9,11,16.0,3.6666666666666665,66.66666666666666
51,20191104,/en/latest/tutorial_modules.html,8,8,2432.0,1.3333333333333333,66.66666666666666
52,20191104,/en/latest/tutorial_packaging.html,9,9,0.0,3.0,100.0
53,20191105,/en/lanl19/,26,43,152.0,14.333333333333334,33.33333333333333
54,20191105,/en/lanl19/index.html,5,7,23.0,7.0,0.0
55,20191105,/en/lanl19/tutorial_developer_workflows.html,24,44,5354.0,44.0,0.0
56,20191105,/en/lanl19/tutorial_environments.html,21,39,230.0,7.8,80.0
57,20191105,/en/lanl19/tutorial_spack_scripting.html,12,16,1296.0,1.7777777777777777,77.77777777777779
58,20191105,/en/lanl19/tutorial_stacks.html,16,22,1134.0,2.4444444444444446,88.88888888888889
59,20191105,/en/latest/,55,87,56063.0,1.2428571428571429,24.285714285714285
60,20191105,/en/latest/index.html,4,4,0.0,0.0,0.0
61,20191105,/en/latest/search.html?q=bootstrap.sh&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
62,20191105,/en/latest/search.html?q=compiler+find&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
63,20191105,/en/latest/search.html?q=compiler+wrapper&check_keywords=yes&area=default,1,1,16.0,1.0,0.0
64,20191105,/en/latest/search.html?q=flags&check_keywords=yes&area=default,1,1,11.0,1.0,0.0
65,20191105,/en/latest/search.html?q=lanl&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
66,20191105,/en/latest/search.html?q=mirror&check_keywords=yes&area=default,1,2,83.0,2.0,0.0
67,20191105,/en/latest/search.html?q=ootstrap.sh&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
68,20191105,/en/latest/search.html?q=spack.yaml&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
69,20191105,/en/latest/search.html?q=wrapper&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
70,20191105,/en/latest/search.html?q=yaml&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
71,20191105,/en/latest/tutorial_advanced_packaging.html,2,2,0.0,0.0,0.0
72,20191105,/en/latest/tutorial_basics.html,24,39,3472.0,2.7857142857142856,57.14285714285714
73,20191105,/en/latest/tutorial_buildsystems.html,4,5,21.0,2.5,50.0
74,20191105,/en/latest/tutorial_configuration.html,11,15,74.0,3.0,60.0
75,20191105,/en/latest/tutorial_developer_workflows.html,7,11,0.0,0.0,0.0
76,20191105,/en/latest/tutorial_environments.html,16,21,1566.0,3.0,71.42857142857143
77,20191105,/en/latest/tutorial_modules.html,9,15,4362.0,3.0,80.0
78,20191105,/en/latest/tutorial_packaging.html,5,12,0.0,0.0,0.0
79,20191105,/en/latest/tutorial_spack_scripting.html,3,3,0.0,3.0,100.0
80,20191105,/en/latest/tutorial_stacks.html,7,14,1705.0,7.0,0.0
81,20191105,/en/sc17/,1,1,0.0,0.0,0.0
82,20191105,/en/sc17/tutorial_modules.html,1,3,0.0,0.0,0.0
83,20191105,/en/sc18/,1,1,0.0,0.0,0.0
84,20191106,/en/lanl19/,4,7,1226.0,3.5,50.0
85,20191106,/en/lanl19/tutorial_developer_workflows.html,3,7,0.0,7.0,100.0
86,20191106,/en/lanl19/tutorial_environments.html,3,6,0.0,6.0,100.0
87,20191106,/en/lanl19/tutorial_spack_scripting.html,1,1,0.0,0.0,0.0
88,20191106,/en/lanl19/tutorial_stacks.html,1,2,1435.0,2.0,0.0
89,20191106,/en/latest/,21,29,2862.0,1.16,40.0
