,ga:date,ga:source,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20211001,(direct),10,15,285.0,1.25,83.33333333333334
1,20211001,bing,1,1,0.0,1.0,100.0
2,20211001,computing.llnl.gov,1,3,681.0,3.0,0.0
3,20211001,duckduckgo,1,3,13.0,3.0,0.0
4,20211001,github.com,5,9,42.0,1.8,40.0
5,20211001,google,19,41,1502.0,1.7083333333333333,70.83333333333334
6,20211001,mfem.org,1,3,86.0,1.5,50.0
7,20211001,re-ra.xyz,1,1,0.0,1.0,100.0
8,20211001,spack.io,1,3,155.0,3.0,0.0
9,20211001,spack.readthedocs.io,13,39,3790.0,2.4375,31.25
10,20211002,duckduckgo,2,7,20.0,2.3333333333333335,33.33333333333333
11,20211002,github.com,2,5,225.0,2.5,0.0
12,20211002,google,5,10,1998.0,1.4285714285714286,71.42857142857143
13,20211002,mfem.org,1,1,0.0,1.0,100.0
14,20211002,re-ra.xyz,1,1,0.0,1.0,100.0
15,20211002,spack.readthedocs.io,2,5,32.0,1.6666666666666667,33.33333333333333
16,20211003,(direct),4,9,76.0,1.5,50.0
17,20211003,cn.bing.com,1,7,135.0,3.5,0.0
18,20211003,computing.llnl.gov,1,6,404.0,2.0,66.66666666666666
19,20211003,github.com,1,4,616.0,4.0,0.0
20,20211003,google,11,23,457.0,1.7692307692307692,53.84615384615385
21,20211003,mfem.org,1,1,0.0,1.0,100.0
22,20211003,qwant.com,1,1,0.0,1.0,100.0
23,20211003,re-ra.xyz,1,1,0.0,1.0,100.0
24,20211003,spack.readthedocs.io,3,8,258.0,2.0,25.0
25,20211003,wiki.octave.org,2,2,0.0,1.0,100.0
26,20211004,(direct),8,55,6594.0,6.111111111111111,22.22222222222222
27,20211004,bbpteam.epfl.ch,1,1,0.0,1.0,100.0
28,20211004,bing,1,1,0.0,1.0,100.0
29,20211004,duckduckgo,1,4,50.0,1.3333333333333333,66.66666666666666
30,20211004,github.com,4,9,430.0,2.25,50.0
31,20211004,google,31,67,6983.0,1.763157894736842,65.78947368421053
32,20211004,groups.google.com,1,1,0.0,1.0,100.0
33,20211004,qwant.com,2,13,3277.0,3.25,25.0
34,20211004,spack.io,3,9,336.0,1.8,60.0
35,20211004,spack.readthedocs.io,27,87,5169.0,2.1219512195121952,43.90243902439025
36,20211005,(direct),5,8,12.0,1.3333333333333333,66.66666666666666
37,20211005,confluence.mobileye.com,1,1,0.0,1.0,100.0
38,20211005,duckduckgo,1,4,440.0,2.0,50.0
39,20211005,ecosia.org,1,4,141.0,4.0,0.0
40,20211005,github.com,3,5,59.0,1.6666666666666667,33.33333333333333
41,20211005,google,39,64,3920.0,1.4222222222222223,82.22222222222221
42,20211005,manaba.tsukuba.ac.jp,1,1,0.0,1.0,100.0
43,20211005,spack.io,3,9,162.0,3.0,33.33333333333333
44,20211005,spack.readthedocs.io,18,47,1267.0,2.0434782608695654,39.130434782608695
45,20211006,(direct),9,13,12.0,1.4444444444444444,88.88888888888889
46,20211006,bbpteam.epfl.ch,1,1,0.0,1.0,100.0
47,20211006,duckduckgo,2,4,7.0,2.0,50.0
48,20211006,github.com,5,10,1269.0,1.6666666666666667,50.0
49,20211006,github.niaid.nih.gov,1,1,0.0,1.0,100.0
50,20211006,google,33,62,1369.0,1.631578947368421,78.94736842105263
51,20211006,groups.google.com,1,1,0.0,1.0,100.0
52,20211006,spack.io,5,12,630.0,2.4,60.0
53,20211006,spack.readthedocs.io,13,43,5550.0,2.8666666666666667,33.33333333333333
54,20211007,(direct),7,12,832.0,1.5,75.0
55,20211007,bing,1,1,0.0,1.0,100.0
56,20211007,docs.olcf.ornl.gov,1,5,28.0,5.0,0.0
57,20211007,duckduckgo,3,5,8.0,1.6666666666666667,66.66666666666666
58,20211007,github.com,4,13,270.0,1.8571428571428572,57.14285714285714
59,20211007,google,24,34,1043.0,1.36,76.0
60,20211007,hpc.llnl.gov,1,1,0.0,1.0,100.0
61,20211007,re-ra.xyz,1,1,0.0,1.0,100.0
62,20211007,spack.io,3,8,109.0,2.0,50.0
63,20211007,spack.readthedocs.io,14,62,3452.0,2.9523809523809526,19.047619047619047
64,20211008,(direct),4,4,0.0,1.0,100.0
65,20211008,computing.llnl.gov,1,1,0.0,1.0,100.0
66,20211008,github.com,8,39,2058.0,3.0,23.076923076923077
67,20211008,google,16,27,2740.0,1.2857142857142858,76.19047619047619
68,20211008,hub.docker.com,1,2,19.0,2.0,0.0
69,20211008,qwant.com,2,2,0.0,1.0,100.0
