,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20180401,AU,1,2,1,31.0,2.0,0.0
1,20180401,BE,1,21,4,1698.0,5.25,0.0
2,20180401,BR,1,1,1,0.0,1.0,100.0
3,20180401,CA,1,7,2,1075.0,3.5,50.0
4,20180401,DK,1,2,1,381.0,2.0,0.0
5,20180401,GB,2,13,4,954.0,3.25,25.0
6,20180401,JP,2,2,2,0.0,1.0,100.0
7,20180401,PL,1,3,1,23.0,3.0,0.0
8,20180401,RU,1,6,3,54.0,2.0,66.66666666666666
9,20180401,TH,1,1,1,0.0,1.0,100.0
10,20180401,US,10,57,17,4912.0,3.3529411764705883,17.647058823529413
11,20180402,AU,2,32,6,7068.0,5.333333333333333,16.666666666666664
12,20180402,BE,1,5,1,472.0,5.0,0.0
13,20180402,BR,1,6,2,413.0,3.0,0.0
14,20180402,CL,3,13,4,797.0,3.25,50.0
15,20180402,DE,5,22,7,318.0,3.142857142857143,42.857142857142854
16,20180402,GB,1,9,3,72.0,3.0,33.33333333333333
17,20180402,IN,1,2,1,72.0,2.0,0.0
18,20180402,IT,1,2,2,0.0,1.0,100.0
19,20180402,JP,1,1,1,0.0,1.0,100.0
20,20180402,SI,1,4,1,748.0,4.0,0.0
21,20180402,US,40,170,58,16471.0,2.9310344827586206,36.206896551724135
22,20180403,AT,3,3,3,0.0,1.0,100.0
23,20180403,AU,4,24,7,3490.0,3.4285714285714284,28.57142857142857
24,20180403,BR,1,1,1,0.0,1.0,100.0
25,20180403,CA,2,9,4,980.0,2.25,25.0
26,20180403,CH,1,8,2,787.0,4.0,50.0
27,20180403,CN,1,1,1,0.0,1.0,100.0
28,20180403,CY,1,1,1,0.0,1.0,100.0
29,20180403,CZ,1,1,1,0.0,1.0,100.0
30,20180403,DE,8,51,14,5622.0,3.642857142857143,50.0
31,20180403,GB,7,22,9,4916.0,2.4444444444444446,44.44444444444444
32,20180403,IT,2,5,2,200.0,2.5,50.0
33,20180403,JP,1,1,1,0.0,1.0,100.0
34,20180403,LU,1,10,3,2415.0,3.3333333333333335,66.66666666666666
35,20180403,PL,1,1,1,0.0,1.0,100.0
36,20180403,SE,2,3,3,0.0,1.0,100.0
37,20180403,UA,1,1,1,0.0,1.0,100.0
38,20180403,US,41,176,58,15450.0,3.0344827586206895,44.827586206896555
