,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20180901,CH,2,4,2,22.0,2.0,0.0
1,20180901,CN,1,1,1,0.0,1.0,100.0
2,20180901,IN,1,1,1,0.0,1.0,100.0
3,20180901,IR,1,2,2,0.0,1.0,100.0
4,20180901,IT,1,2,1,1044.0,2.0,0.0
5,20180901,SI,1,79,4,18173.0,19.75,25.0
6,20180901,TR,1,4,1,400.0,4.0,0.0
7,20180901,US,4,9,6,40.0,1.5,66.66666666666666
8,20180902,AU,2,5,2,24.0,2.5,50.0
9,20180902,CA,1,7,1,57.0,7.0,0.0
10,20180902,CH,1,1,1,0.0,1.0,100.0
11,20180902,CN,1,6,1,37.0,6.0,0.0
12,20180902,DE,2,17,3,1205.0,5.666666666666667,0.0
13,20180902,DO,1,1,1,0.0,1.0,100.0
14,20180902,ES,1,1,1,0.0,1.0,100.0
15,20180902,FR,3,4,3,41.0,1.3333333333333333,66.66666666666666
16,20180902,GB,2,2,2,0.0,1.0,100.0
17,20180902,IN,2,3,2,11.0,1.5,50.0
18,20180902,PH,1,1,1,0.0,1.0,100.0
19,20180902,RU,1,1,1,0.0,1.0,100.0
20,20180902,SI,3,52,11,7157.0,4.7272727272727275,9.090909090909092
21,20180902,TR,1,6,3,20.0,2.0,0.0
22,20180902,UA,1,1,1,0.0,1.0,100.0
23,20180902,US,10,45,15,6726.0,3.0,40.0
24,20180903,AE,1,1,1,0.0,1.0,100.0
25,20180903,AR,1,1,1,0.0,1.0,100.0
26,20180903,BR,1,3,1,155.0,3.0,0.0
27,20180903,CA,1,2,1,21.0,2.0,0.0
28,20180903,CH,2,2,2,0.0,1.0,100.0
29,20180903,CN,3,7,4,51.0,1.75,50.0
30,20180903,CU,1,1,1,0.0,1.0,100.0
31,20180903,CZ,2,7,3,16.0,2.3333333333333335,33.33333333333333
32,20180903,DE,5,31,8,6467.0,3.875,50.0
33,20180903,FR,4,18,5,2195.0,3.6,40.0
34,20180903,GB,4,11,5,107.0,2.2,40.0
35,20180903,IL,1,2,1,9.0,2.0,0.0
36,20180903,IN,2,2,2,0.0,1.0,100.0
37,20180903,IT,1,3,1,3.0,3.0,0.0
38,20180903,JP,1,1,1,0.0,1.0,100.0
39,20180903,MX,1,1,1,0.0,1.0,100.0
40,20180903,RU,1,2,2,0.0,1.0,100.0
41,20180903,SI,2,5,3,16.0,1.6666666666666667,66.66666666666666
42,20180903,TR,1,7,4,21.0,1.75,25.0
43,20180903,TZ,1,1,1,0.0,1.0,100.0
44,20180903,US,9,22,11,991.0,2.0,54.54545454545454
45,20180903,ZA,1,1,1,0.0,1.0,100.0
46,20180904,AT,1,4,1,1921.0,4.0,0.0
47,20180904,AU,1,3,2,9.0,1.5,50.0
48,20180904,BR,1,12,3,4113.0,4.0,0.0
49,20180904,CA,1,2,1,8.0,2.0,0.0
50,20180904,CH,2,6,3,93.0,2.0,66.66666666666666
51,20180904,CN,1,4,2,84.0,2.0,0.0
52,20180904,DE,4,16,8,988.0,2.0,62.5
53,20180904,FR,3,10,6,22.0,1.6666666666666667,33.33333333333333
54,20180904,GB,3,25,4,3975.0,6.25,50.0
55,20180904,HK,1,2,1,8.0,2.0,0.0
56,20180904,IL,1,19,5,10146.0,3.8,40.0
57,20180904,IN,1,1,1,0.0,1.0,100.0
58,20180904,RU,1,2,2,0.0,1.0,100.0
59,20180904,TR,1,12,6,27.0,2.0,0.0
60,20180904,US,39,135,50,15871.0,2.7,50.0
61,20180905,AR,1,3,1,22.0,3.0,0.0
62,20180905,AT,2,21,5,3160.0,4.2,20.0
63,20180905,AU,1,13,2,553.0,6.5,0.0
64,20180905,CH,2,12,5,2934.0,2.4,60.0
65,20180905,CN,2,4,3,5.0,1.3333333333333333,66.66666666666666
66,20180905,CZ,1,2,1,0.0,2.0,0.0
67,20180905,DE,6,39,8,438.0,4.875,75.0
68,20180905,DK,1,1,1,0.0,1.0,100.0
69,20180905,FR,5,25,6,447.0,4.166666666666667,16.666666666666664
70,20180905,GB,5,39,9,5698.0,4.333333333333333,44.44444444444444
71,20180905,GH,1,2,1,1226.0,2.0,0.0
72,20180905,IL,1,6,1,87.0,6.0,0.0
73,20180905,IN,2,12,2,309.0,6.0,0.0
74,20180905,IT,1,1,1,0.0,1.0,100.0
75,20180905,TR,1,2,1,2.0,2.0,0.0
76,20180905,US,57,289,88,33363.0,3.284090909090909,38.63636363636363
77,20180905,ZA,1,1,1,0.0,1.0,100.0
78,20180906,AT,1,2,1,15.0,2.0,0.0
79,20180906,BR,1,3,1,531.0,3.0,0.0
80,20180906,CH,3,14,4,513.0,3.5,75.0
81,20180906,CN,2,9,3,748.0,3.0,66.66666666666666
82,20180906,DE,7,21,9,1186.0,2.3333333333333335,66.66666666666666
83,20180906,DK,1,1,1,0.0,1.0,100.0
84,20180906,FR,5,15,8,196.0,1.875,37.5
85,20180906,GB,3,33,4,2056.0,8.25,0.0
86,20180906,ID,1,1,1,0.0,1.0,100.0
87,20180906,IE,1,1,1,0.0,1.0,100.0
88,20180906,IN,1,1,1,0.0,1.0,100.0
89,20180906,JP,2,2,2,0.0,1.0,100.0
90,20180906,RU,1,1,1,0.0,1.0,100.0
91,20180906,SA,1,2,1,10.0,2.0,0.0
92,20180906,SE,3,5,4,540.0,1.25,75.0
93,20180906,US,51,229,76,16472.0,3.013157894736842,47.368421052631575
94,20180906,ZA,1,1,1,0.0,1.0,100.0
95,20180907,BR,1,8,1,1026.0,8.0,0.0
96,20180907,CA,1,3,1,46.0,3.0,0.0
97,20180907,CN,1,1,1,0.0,1.0,100.0
98,20180907,CR,1,3,1,763.0,3.0,0.0
99,20180907,DE,6,24,8,1193.0,3.0,25.0
100,20180907,EE,1,2,1,15.0,2.0,0.0
101,20180907,ES,2,6,3,263.0,2.0,66.66666666666666
102,20180907,FR,6,15,8,703.0,1.875,50.0
103,20180907,GB,3,22,7,1395.0,3.142857142857143,42.857142857142854
104,20180907,ID,1,1,1,0.0,1.0,100.0
105,20180907,IN,1,1,1,0.0,1.0,100.0
106,20180907,PL,1,1,1,0.0,1.0,100.0
107,20180907,RU,2,4,2,329.0,2.0,50.0
108,20180907,SE,1,4,2,514.0,2.0,50.0
109,20180907,TW,1,1,1,0.0,1.0,100.0
110,20180907,UA,1,2,2,0.0,1.0,100.0
111,20180907,US,42,182,72,18027.0,2.5277777777777777,54.166666666666664
112,20180908,BG,1,2,1,22.0,2.0,0.0
113,20180908,CA,1,1,1,0.0,1.0,100.0
114,20180908,DE,1,2,1,2.0,2.0,0.0
115,20180908,GB,1,3,2,176.0,1.5,50.0
116,20180908,IT,1,1,1,0.0,1.0,100.0
117,20180908,JP,2,2,2,0.0,1.0,100.0
118,20180908,TR,1,2,1,0.0,2.0,0.0
119,20180908,US,17,70,25,3691.0,2.8,52.0
120,20180908,ZZ,1,3,1,128.0,3.0,0.0
121,20180909,AT,2,4,2,14.0,2.0,50.0
122,20180909,AU,1,2,1,94.0,2.0,0.0
123,20180909,CA,2,6,5,454.0,1.2,80.0
124,20180909,CH,1,1,1,0.0,1.0,100.0
125,20180909,CN,1,3,1,468.0,3.0,0.0
126,20180909,DE,2,4,2,207.0,2.0,50.0
127,20180909,FR,2,2,2,0.0,1.0,100.0
128,20180909,HK,1,1,1,0.0,1.0,100.0
129,20180909,IN,1,1,1,0.0,1.0,100.0
130,20180909,IT,1,1,1,0.0,1.0,100.0
131,20180909,JP,1,2,2,0.0,1.0,100.0
132,20180909,RU,2,2,2,0.0,1.0,100.0
133,20180909,UA,1,1,1,0.0,1.0,100.0
134,20180909,US,10,59,15,3166.0,3.933333333333333,40.0
135,20180909,VN,1,2,1,84.0,2.0,0.0
136,20180910,AT,1,7,3,924.0,2.3333333333333335,33.33333333333333
137,20180910,AU,3,11,4,700.0,2.75,25.0
138,20180910,CA,3,16,5,3196.0,3.2,40.0
139,20180910,CH,1,2,1,2.0,2.0,0.0
140,20180910,CN,1,1,1,0.0,1.0,100.0
141,20180910,CZ,2,6,2,196.0,3.0,0.0
142,20180910,DE,12,30,17,2446.0,1.7647058823529411,47.05882352941176
143,20180910,FI,1,1,1,0.0,1.0,100.0
144,20180910,FR,6,25,8,2083.0,3.125,25.0
145,20180910,GB,5,31,10,3985.0,3.1,10.0
146,20180910,IL,1,2,1,63.0,2.0,0.0
147,20180910,JP,1,1,1,0.0,1.0,100.0
148,20180910,LU,1,4,1,22.0,4.0,0.0
149,20180910,SE,1,2,2,0.0,1.0,100.0
150,20180910,US,43,220,70,19119.0,3.142857142857143,47.14285714285714
151,20180910,ZA,1,1,1,0.0,1.0,100.0
152,20180911,AU,1,7,1,3349.0,7.0,0.0
153,20180911,BR,1,1,1,0.0,1.0,100.0
154,20180911,CH,3,6,4,111.0,1.5,50.0
155,20180911,CN,2,10,2,275.0,5.0,50.0
156,20180911,CZ,3,9,4,74.0,2.25,25.0
157,20180911,DE,5,7,5,1167.0,1.4,80.0
158,20180911,DZ,1,2,1,38.0,2.0,0.0
159,20180911,FR,4,19,6,3357.0,3.1666666666666665,0.0
160,20180911,GB,4,8,4,1645.0,2.0,75.0
161,20180911,IE,1,1,1,0.0,1.0,100.0
162,20180911,IN,2,4,2,1284.0,2.0,0.0
163,20180911,IT,2,8,2,1057.0,4.0,0.0
164,20180911,MO,1,1,1,0.0,1.0,100.0
