,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20210401,AE,2,5,2,28.0,2.5,50.0
1,20210401,AT,1,1,1,0.0,1.0,100.0
2,20210401,BR,2,5,2,413.0,2.5,50.0
3,20210401,CA,1,3,1,259.0,3.0,0.0
4,20210401,CD,1,2,1,102.0,2.0,0.0
5,20210401,CH,1,1,1,0.0,1.0,100.0
6,20210401,CN,8,8,8,0.0,1.0,100.0
7,20210401,CZ,1,1,1,0.0,1.0,100.0
8,20210401,DE,3,3,3,0.0,1.0,100.0
9,20210401,DZ,2,2,2,0.0,1.0,100.0
10,20210401,FR,8,10,8,80.0,1.25,75.0
11,20210401,GB,1,3,2,1666.0,1.5,50.0
12,20210401,GR,1,1,1,0.0,1.0,100.0
13,20210401,HK,1,1,1,0.0,1.0,100.0
14,20210401,HU,1,1,1,0.0,1.0,100.0
15,20210401,ID,1,2,1,25.0,2.0,0.0
16,20210401,IT,3,4,3,261.0,1.3333333333333333,66.66666666666666
17,20210401,JP,5,8,5,216.0,1.6,60.0
18,20210401,KR,2,2,2,0.0,1.0,100.0
19,20210401,NL,1,1,1,0.0,1.0,100.0
20,20210401,RO,1,3,1,216.0,3.0,0.0
21,20210401,RU,3,3,3,0.0,1.0,100.0
22,20210401,SA,1,1,1,0.0,1.0,100.0
23,20210401,SE,4,7,4,392.0,1.75,75.0
24,20210401,SG,1,2,1,9.0,2.0,0.0
25,20210401,TM,1,1,1,0.0,1.0,100.0
26,20210401,TN,1,2,1,99.0,2.0,0.0
27,20210401,TR,1,1,1,0.0,1.0,100.0
28,20210401,TW,1,2,2,0.0,1.0,100.0
29,20210401,US,35,47,35,2579.0,1.3428571428571427,77.14285714285715
30,20210402,AR,1,1,1,0.0,1.0,100.0
31,20210402,BR,2,2,2,0.0,1.0,100.0
32,20210402,CA,1,1,1,0.0,1.0,100.0
33,20210402,CH,1,11,1,391.0,11.0,0.0
34,20210402,CN,4,7,6,335.0,1.1666666666666667,83.33333333333334
35,20210402,DE,2,7,2,475.0,3.5,50.0
36,20210402,ES,1,1,1,0.0,1.0,100.0
37,20210402,FR,1,1,1,0.0,1.0,100.0
38,20210402,IN,2,4,2,102.0,2.0,0.0
39,20210402,IT,1,1,1,0.0,1.0,100.0
40,20210402,JP,1,1,1,0.0,1.0,100.0
41,20210402,RU,2,2,2,0.0,1.0,100.0
42,20210402,SK,1,1,1,0.0,1.0,100.0
43,20210402,TH,1,1,1,0.0,1.0,100.0
44,20210402,TM,1,3,1,57.0,3.0,0.0
45,20210402,TR,2,4,3,22.0,1.3333333333333333,66.66666666666666
46,20210402,UA,1,1,1,0.0,1.0,100.0
47,20210402,US,30,46,32,1439.0,1.4375,81.25
48,20210402,ZZ,1,1,1,0.0,1.0,100.0
49,20210403,AT,1,1,1,0.0,1.0,100.0
50,20210403,CA,1,1,1,0.0,1.0,100.0
51,20210403,CH,1,5,1,174.0,5.0,0.0
