,ga:date,ga:pagePath,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20200901,/en/latest/,18,21,2174.0,1.1666666666666667,55.55555555555556
1,20200901,/en/latest/index.html,1,1,0.0,0.0,0.0
2,20200901,/en/latest/search.html?q=anonymous+environment&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
3,20200901,/en/latest/search.html?q=openfoam&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
4,20200901,/en/latest/search.html?q=scalapack&check_keywords=yes&area=default,1,1,67.0,1.0,0.0
5,20200901,/en/latest/search.html?q=setup_dependent_dependent_run_&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
6,20200901,/en/latest/search.html?q=setup_dependent_dependent_run_environment&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
7,20200901,/en/latest/tutorial_advanced_packaging.html,4,4,383.0,2.0,50.0
8,20200901,/en/latest/tutorial_basics.html,11,17,2282.0,2.125,62.5
9,20200901,/en/latest/tutorial_buildsystems.html,2,2,0.0,2.0,100.0
10,20200901,/en/latest/tutorial_configuration.html,7,10,1557.0,2.0,60.0
11,20200901,/en/latest/tutorial_configuration.html?highlight=scalapack,1,1,0.0,0.0,0.0
12,20200901,/en/latest/tutorial_developer_workflows.html,2,2,0.0,2.0,100.0
13,20200901,/en/latest/tutorial_environments.html,8,10,1774.0,1.4285714285714286,57.14285714285714
14,20200901,/en/latest/tutorial_environments.html?highlight=anonymous environment,1,2,0.0,0.0,0.0
15,20200901,/en/latest/tutorial_modules.html,10,10,0.0,2.0,100.0
16,20200901,/en/latest/tutorial_packaging.html,2,2,0.0,2.0,100.0
17,20200901,/en/latest/tutorial_spack_scripting.html,1,1,0.0,0.0,0.0
18,20200901,/en/latest/tutorial_stacks.html,3,3,0.0,0.0,0.0
19,20200901,/en/pearc19/tutorial_basics.html,1,1,0.0,1.0,100.0
20,20200902,/en/latest/,31,43,9917.0,1.2647058823529411,38.23529411764706
21,20200902,/en/latest/search.html?q=build+customization&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
22,20200902,/en/latest/search.html?q=compiler&check_keywords=yes&area=default,1,1,1253.0,1.0,0.0
23,20200902,/en/latest/search.html?q=compilers.yaml&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
24,20200902,/en/latest/search.html?q=depends_on&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
25,20200902,/en/latest/search.html?q=external+packages&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
26,20200902,/en/latest/tutorial_advanced_packaging.html,5,6,93.0,3.0,50.0
27,20200902,/en/latest/tutorial_basics.html,24,37,1792.0,3.0833333333333335,83.33333333333334
28,20200902,/en/latest/tutorial_configuration.html,17,21,787.0,2.3333333333333335,44.44444444444444
29,20200902,/en/latest/tutorial_configuration.html?highlight=compiler,1,1,0.0,0.0,0.0
30,20200902,/en/latest/tutorial_configuration.html?highlight=external packages,1,1,0.0,0.0,0.0
31,20200902,/en/latest/tutorial_developer_workflows.html,10,13,0.0,4.333333333333333,100.0
32,20200902,/en/latest/tutorial_environments.html,11,14,213.0,3.5,50.0
33,20200902,/en/latest/tutorial_modules.html,7,12,737.0,1.7142857142857142,57.14285714285714
34,20200902,/en/latest/tutorial_modules.html?highlight=compilers.yaml,1,1,0.0,0.0,0.0
35,20200902,/en/latest/tutorial_packaging.html,8,9,64.0,4.5,50.0
36,20200902,/en/latest/tutorial_packaging.html?highlight=depends_on,1,1,0.0,0.0,0.0
37,20200902,/en/latest/tutorial_spack_scripting.html,1,1,0.0,0.0,0.0
38,20200902,/en/latest/tutorial_stacks.html,5,5,0.0,2.5,100.0
39,20200902,/en/sc16/tutorial_sc16_modules.html,1,1,0.0,1.0,100.0
40,20200903,/en/aws20/tutorial_basics.html,1,1,0.0,0.0,0.0
41,20200903,/en/aws20/tutorial_configuration.html,1,1,0.0,0.0,0.0
42,20200903,/en/aws20/tutorial_environments.html,1,1,4.0,1.0,0.0
43,20200903,/en/latest/,22,36,3861.0,1.3846153846153846,26.923076923076923
44,20200903,/en/latest/index.html,1,1,0.0,0.0,0.0
45,20200903,/en/latest/search.html?q=compilers&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
46,20200903,/en/latest/search.html?q=flake8&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
47,20200903,/en/latest/tutorial_advanced_packaging.html,1,1,0.0,1.0,100.0
48,20200903,/en/latest/tutorial_basics.html,19,24,0.0,2.6666666666666665,100.0
49,20200903,/en/latest/tutorial_basics.html?highlight=compilers,1,1,0.0,0.0,0.0
50,20200903,/en/latest/tutorial_buildsystems.html,4,4,0.0,4.0,100.0
51,20200903,/en/latest/tutorial_configuration.html,7,8,2170.0,1.3333333333333333,66.66666666666666
52,20200903,/en/latest/tutorial_developer_workflows.html,4,5,0.0,1.6666666666666667,100.0
53,20200903,/en/latest/tutorial_environments.html,5,7,1673.0,1.4,60.0
54,20200903,/en/latest/tutorial_modules.html,3,5,0.0,1.6666666666666667,100.0
55,20200903,/en/latest/tutorial_modules.html?highlight=environment_blacklist,1,1,0.0,1.0,100.0
56,20200903,/en/latest/tutorial_packaging.html,3,3,0.0,0.0,0.0
57,20200903,/en/latest/tutorial_spack_scripting.html,1,1,0.0,1.0,100.0
58,20200903,/en/latest/tutorial_stacks.html,4,4,689.0,2.0,0.0
59,20200904,/en/latest/,18,24,4352.0,1.0434782608695652,39.130434782608695
60,20200904,/en/latest/tutorial_advanced_packaging.html,2,2,0.0,2.0,100.0
61,20200904,/en/latest/tutorial_basics.html,20,24,588.0,2.4,90.0
62,20200904,/en/latest/tutorial_buildsystems.html,4,5,0.0,0.0,0.0
63,20200904,/en/latest/tutorial_configuration.html,5,8,259.0,2.6666666666666665,33.33333333333333
64,20200904,/en/latest/tutorial_developer_workflows.html,3,4,0.0,4.0,100.0
65,20200904,/en/latest/tutorial_environments.html,6,7,202.0,1.75,75.0
66,20200904,/en/latest/tutorial_modules.html,8,10,96.0,2.5,75.0
67,20200904,/en/latest/tutorial_packaging.html,6,9,1455.0,3.0,66.66666666666666
68,20200904,/en/latest/tutorial_spack_scripting.html,2,2,0.0,0.0,0.0
69,20200904,/en/latest/tutorial_stacks.html,1,1,0.0,0.0,0.0
70,20200904,/en/sc16/,1,1,18.0,1.0,0.0
71,20200904,/en/sc16/tutorial_sc16_packaging.html,1,1,0.0,0.0,0.0
72,20200905,/en/latest/,7,12,688.0,1.3333333333333333,44.44444444444444
73,20200905,/en/latest/index.html,2,3,0.0,3.0,100.0
74,20200905,/en/latest/tutorial_advanced_packaging.html,2,2,1228.0,1.0,50.0
75,20200905,/en/latest/tutorial_basics.html,10,15,0.0,2.142857142857143,100.0
76,20200905,/en/latest/tutorial_buildsystems.html,2,2,0.0,0.0,0.0
77,20200905,/en/latest/tutorial_configuration.html,4,6,98.0,1.5,75.0
78,20200905,/en/latest/tutorial_configuration.html?highlight=external packages,1,1,11.0,1.0,0.0
79,20200905,/en/latest/tutorial_environments.html,3,3,0.0,1.5,100.0
80,20200905,/en/latest/tutorial_packaging.html,4,6,109.0,1.5,75.0
81,20200906,/en/latest/,9,9,73.0,1.0,44.44444444444444
82,20200906,/en/latest/index.html,1,2,0.0,0.0,0.0
83,20200906,/en/latest/search.html?q=spec&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
84,20200906,/en/latest/tutorial_advanced_packaging.html,1,1,0.0,0.0,0.0
85,20200906,/en/latest/tutorial_basics.html,9,13,0.0,3.25,100.0
86,20200906,/en/latest/tutorial_buildsystems.html,3,4,355.0,2.0,0.0
87,20200906,/en/latest/tutorial_configuration.html,3,6,3340.0,3.0,50.0
88,20200906,/en/latest/tutorial_developer_workflows.html,2,2,0.0,2.0,100.0
89,20200906,/en/latest/tutorial_environments.html,3,7,430.0,3.5,50.0
90,20200906,/en/latest/tutorial_modules.html,5,5,0.0,1.6666666666666667,100.0
91,20200906,/en/latest/tutorial_packaging.html,4,6,0.0,2.0,100.0
92,20200906,/en/latest/tutorial_packaging.html?highlight=spec,1,1,0.0,0.0,0.0
93,20200906,/en/latest/tutorial_stacks.html,1,1,0.0,0.0,0.0
94,20200907,/en/aws20/,1,1,4.0,1.0,0.0
95,20200907,/en/aws20/tutorial_basics.html,1,1,0.0,0.0,0.0
96,20200907,/en/latest/,14,18,1996.0,1.125,37.5
97,20200907,/en/latest/index.html,1,1,0.0,0.0,0.0
98,20200907,/en/latest/search.html?q=binary&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
99,20200907,/en/latest/search.html?q=FAQ&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
