,ga:date,ga:pagePath,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20201001,/en/latest/,17,20,1930.0,1.1764705882352942,23.52941176470588
1,20201001,/en/latest/index.html,1,1,986.0,1.0,0.0
2,20201001,/en/latest/search.html,1,1,0.0,0.0,0.0
3,20201001,/en/latest/search.html?q=Expand&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
4,20201001,/en/latest/search.html?q=spack.yaml&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
5,20201001,/en/latest/search.html?q=spack+find&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
6,20201001,/en/latest/search.html?q=spack+uninstall&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
7,20201001,/en/latest/search.html?q=spec.yaml&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
8,20201001,/en/latest/tutorial_advanced_packaging.html,8,10,745.0,1.4285714285714286,57.14285714285714
9,20201001,/en/latest/tutorial_basics.html,14,16,150.0,1.7777777777777777,88.88888888888889
10,20201001,/en/latest/tutorial_basics.html?highlight=spack uninstall,1,1,0.0,0.0,0.0
11,20201001,/en/latest/tutorial_buildsystems.html,4,4,0.0,1.3333333333333333,100.0
12,20201001,/en/latest/tutorial_configuration.html,9,12,180.0,2.0,83.33333333333334
13,20201001,/en/latest/tutorial_developer_workflows.html,1,1,0.0,1.0,100.0
14,20201001,/en/latest/tutorial_environments.html,10,11,1292.0,2.2,40.0
15,20201001,/en/latest/tutorial_environments.html?highlight=spack.yaml,1,2,0.0,0.0,0.0
16,20201001,/en/latest/tutorial_modules.html,9,11,1521.0,1.5714285714285714,71.42857142857143
17,20201001,/en/latest/tutorial_packaging.html,4,4,0.0,2.0,100.0
18,20201001,/en/latest/tutorial_spack_scripting.html,3,5,0.0,0.0,0.0
19,20201001,/en/latest/tutorial_spack_scripting.html?highlight=spack find,1,1,0.0,0.0,0.0
20,20201001,/en/latest/tutorial_stacks.html,5,5,7.0,1.6666666666666667,66.66666666666666
21,20201001,/en/sc16/search.html?q=Expand&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
22,20201001,/en/sc16/tutorial_sc16_spack_basics.html,1,1,12.0,1.0,0.0
23,20201002,/en/latest/,29,33,5410.0,1.1,30.0
24,20201002,/en/latest/index.html,1,1,3.0,1.0,0.0
25,20201002,/en/latest/search.html?q=load&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
26,20201002,/en/latest/search.html?q=permission&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
27,20201002,/en/latest/search.html?q=repo&check_keywords=yes&area=default,1,2,259.0,2.0,0.0
28,20201002,/en/latest/search.html?q=spack+install+add&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
29,20201002,/en/latest/search.html?q=suffix&check_keywords=yes&area=default,1,1,1410.0,1.0,0.0
30,20201002,/en/latest/search.html?q=suffixes&check_keywords=yes&area=default,1,1,8.0,1.0,0.0
31,20201002,/en/latest/tutorial_advanced_packaging.html,5,8,905.0,2.0,25.0
32,20201002,/en/latest/tutorial_basics.html,22,36,2683.0,3.6,70.0
33,20201002,/en/latest/tutorial_buildsystems.html,6,6,0.0,3.0,100.0
34,20201002,/en/latest/tutorial_configuration.html,15,18,2555.0,3.0,66.66666666666666
35,20201002,/en/latest/tutorial_developer_workflows.html,2,3,0.0,0.0,0.0
36,20201002,/en/latest/tutorial_environments.html,11,14,524.0,2.3333333333333335,83.33333333333334
37,20201002,/en/latest/tutorial_modules.html,6,7,0.0,1.75,100.0
38,20201002,/en/latest/tutorial_modules.html?highlight=load,1,1,0.0,0.0,0.0
39,20201002,/en/latest/tutorial_modules.html?highlight=suffixes,1,1,0.0,0.0,0.0
40,20201002,/en/latest/tutorial_packaging.html,6,6,0.0,3.0,100.0
41,20201002,/en/latest/tutorial_packaging.html?highlight=repo,1,1,0.0,0.0,0.0
42,20201002,/en/latest/tutorial_packaging.html?highlight=suffix,1,1,0.0,0.0,0.0
43,20201002,/en/latest/tutorial_spack_scripting.html,1,1,0.0,0.0,0.0
44,20201002,/en/latest/tutorial_stacks.html,4,5,1447.0,2.5,50.0
45,20201002,/en/sc16/tutorial_sc16_modules.html,1,1,736.0,1.0,0.0
46,20201003,/en/latest/,6,6,1941.0,1.0,50.0
47,20201003,/en/latest/search.html?q=mirror&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
48,20201003,/en/latest/tutorial_advanced_packaging.html,1,1,0.0,0.0,0.0
49,20201003,/en/latest/tutorial_basics.html,6,8,0.0,2.6666666666666665,100.0
50,20201003,/en/latest/tutorial_configuration.html,4,4,0.0,4.0,100.0
