,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20220301,AU,Perth,1,10,2,1755.0,5.0,0.0
1,20220301,CA,Quebec City,1,1,1,0.0,1.0,100.0
2,20220301,CA,Vancouver,1,1,1,0.0,1.0,100.0
3,20220301,CA,Winnipeg,1,1,1,0.0,1.0,100.0
4,20220301,CN,Shanghai,3,10,7,423.0,1.4285714285714286,57.14285714285714
5,20220301,CN,Zhengzhou,1,1,1,0.0,1.0,100.0
6,20220301,DE,Erlangen,1,1,1,0.0,1.0,100.0
7,20220301,DE,Frankfurt,1,11,1,2979.0,11.0,0.0
8,20220301,DE,Gottingen,1,1,1,0.0,1.0,100.0
9,20220301,DE,Ludwigshafen,1,2,1,3.0,2.0,0.0
10,20220301,FR,Montpellier,1,1,1,0.0,1.0,100.0
11,20220301,FR,Paris,1,2,1,29.0,2.0,0.0
12,20220301,GB,Bishops Cleeve,1,1,1,0.0,1.0,100.0
13,20220301,GB,Glasgow,1,1,1,0.0,1.0,100.0
14,20220301,GB,London,1,4,3,7.0,1.3333333333333333,66.66666666666666
15,20220301,GB,Nottingham,1,2,1,239.0,2.0,0.0
16,20220301,IL,Tel Aviv-Yafo,1,6,1,958.0,6.0,0.0
17,20220301,IN,Hyderabad,1,1,1,0.0,1.0,100.0
18,20220301,JP,Sendai,1,1,1,0.0,1.0,100.0
19,20220301,MO,Macau,1,1,1,0.0,1.0,100.0
20,20220301,NL,Amsterdam,1,6,1,82.0,6.0,0.0
21,20220301,NZ,Auckland,1,1,1,0.0,1.0,100.0
22,20220301,SA,(not set),1,1,1,0.0,1.0,100.0
23,20220301,SE,Uppsala,1,5,2,999.0,2.5,0.0
24,20220301,TR,Istanbul,1,1,1,0.0,1.0,100.0
25,20220301,US,(not set),1,1,1,0.0,1.0,100.0
26,20220301,US,Albuquerque,4,8,4,97.0,2.0,75.0
27,20220301,US,Arvada,1,5,1,499.0,5.0,0.0
28,20220301,US,Ashburn,1,1,1,0.0,1.0,100.0
29,20220301,US,Aurora,1,5,3,7.0,1.6666666666666667,33.33333333333333
30,20220301,US,Ballwin,1,2,1,47.0,2.0,0.0
31,20220301,US,Baltimore,1,5,3,2122.0,1.6666666666666667,33.33333333333333
32,20220301,US,Berkeley,1,4,1,86.0,4.0,0.0
33,20220301,US,Boardman,1,2,1,41.0,2.0,0.0
34,20220301,US,Camarillo,1,1,1,0.0,1.0,100.0
