,ga:date,ga:source,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20191101,(direct),4,9,1435.0,1.8,40.0
1,20191101,computing.llnl.gov,1,1,0.0,1.0,100.0
2,20191101,csc.uni-frankfurt.de,1,1,0.0,1.0,100.0
3,20191101,dogedoge.com,1,4,936.0,4.0,0.0
4,20191101,github.com,1,2,420.0,2.0,0.0
5,20191101,google,21,35,157.0,1.4,84.0
6,20191101,mail.google.com,1,5,1123.0,5.0,0.0
7,20191101,spack.io,7,21,894.0,2.3333333333333335,22.22222222222222
8,20191101,spack.readthedocs.io,5,19,1745.0,3.1666666666666665,33.33333333333333
9,20191102,(direct),1,3,29.0,3.0,0.0
10,20191102,google,3,3,0.0,1.0,100.0
11,20191102,spack.io,1,3,73.0,3.0,0.0
12,20191102,spack.readthedocs.io,1,15,962.0,15.0,0.0
13,20191103,(direct),1,1,0.0,1.0,100.0
14,20191103,github.com,1,1,0.0,1.0,100.0
15,20191103,google,5,39,7139.0,5.571428571428571,42.857142857142854
16,20191103,spack.io,3,11,787.0,3.6666666666666665,33.33333333333333
17,20191103,spack.readthedocs.io,5,30,1372.0,3.75,25.0
18,20191104,(direct),12,40,4842.0,2.5,37.5
19,20191104,bing,1,3,16.0,1.5,50.0
20,20191104,computing.llnl.gov,2,4,55.0,2.0,0.0
21,20191104,ecosia.org,1,1,0.0,1.0,100.0
22,20191104,github.com,1,1,0.0,1.0,100.0
23,20191104,google,16,42,7076.0,1.68,56.00000000000001
24,20191104,hpc.llnl.gov,2,2,0.0,1.0,100.0
25,20191104,iluvatar.bitbucket.io,1,1,0.0,1.0,100.0
26,20191104,spack.io,5,14,301.0,2.8,40.0
27,20191104,spack.readthedocs.io,10,47,4237.0,2.9375,31.25
28,20191105,(direct),32,168,35838.0,3.4285714285714284,36.734693877551024
29,20191105,bing,1,1,0.0,1.0,100.0
30,20191105,computing.llnl.gov,2,7,1492.0,1.4,60.0
31,20191105,duckduckgo,2,3,1553.0,1.5,50.0
32,20191105,github.com,2,15,6633.0,5.0,0.0
33,20191105,google,18,68,9081.0,2.72,52.0
34,20191105,iluvatar.bitbucket.io,3,5,25.0,1.25,75.0
35,20191105,lc.llnl.gov,2,3,5.0,1.5,50.0
36,20191105,spack.io,1,4,15.0,4.0,0.0
37,20191105,spack.readthedocs.io,20,138,20082.0,3.1363636363636362,43.18181818181818
38,20191105,xcp-confluence.lanl.gov,1,3,838.0,3.0,0.0
39,20191106,(direct),7,13,753.0,1.625,50.0
40,20191106,bing,1,2,3.0,2.0,0.0
41,20191106,computing.llnl.gov,1,2,0.0,1.0,100.0
42,20191106,github.com,1,1,0.0,1.0,100.0
43,20191106,google,23,70,8089.0,2.3333333333333335,73.33333333333333
44,20191106,hpc.llnl.gov,1,1,0.0,1.0,100.0
45,20191106,spack.readthedocs.io,11,50,2600.0,3.3333333333333335,40.0
46,20191107,(direct),9,43,554.0,3.909090909090909,45.45454545454545
47,20191107,google,23,33,3384.0,1.375,66.66666666666666
48,20191107,hpc.llnl.gov,1,1,0.0,1.0,100.0
49,20191107,iluvatar.bitbucket.io,1,2,45.0,2.0,0.0
50,20191107,spack.io,3,7,206.0,1.75,25.0
51,20191107,spack.readthedocs.io,13,45,2756.0,2.25,40.0
52,20191108,(direct),5,9,2221.0,1.8,40.0
53,20191108,baidu.com,2,2,0.0,1.0,100.0
54,20191108,computing.llnl.gov,1,1,0.0,1.0,100.0
