,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20190801,AT,Vienna,1,11,5,1769.0,2.2,40.0
1,20190801,AU,Adelaide,3,6,5,22.0,1.2,80.0
2,20190801,AU,Perth,1,18,5,1590.0,3.6,20.0
3,20190801,BR,Belo Horizonte,1,1,1,0.0,1.0,100.0
4,20190801,BR,Campinas,1,3,1,472.0,3.0,0.0
5,20190801,CA,Vancouver,1,7,3,1094.0,2.3333333333333335,33.33333333333333
6,20190801,CH,Zurich,1,1,1,0.0,1.0,100.0
7,20190801,CN,(not set),3,5,3,10.0,1.6666666666666667,66.66666666666666
8,20190801,CN,Beijing,2,2,2,0.0,1.0,100.0
9,20190801,CN,Changchun,1,1,1,0.0,1.0,100.0
10,20190801,CN,Shanghai,1,1,1,0.0,1.0,100.0
11,20190801,CN,Zhengzhou,1,1,1,0.0,1.0,100.0
12,20190801,DE,Boblingen,1,1,1,0.0,1.0,100.0
13,20190801,DE,Darmstadt,1,18,1,479.0,18.0,0.0
14,20190801,DE,Frankfurt,1,1,1,0.0,1.0,100.0
15,20190801,DE,Garching,1,4,1,75.0,4.0,0.0
16,20190801,DE,Munich,3,38,4,9001.0,9.5,0.0
17,20190801,DK,Copenhagen,1,7,3,1820.0,2.3333333333333335,66.66666666666666
18,20190801,ES,Barcelona,1,1,1,0.0,1.0,100.0
19,20190801,FI,Helsinki,1,1,1,0.0,1.0,100.0
20,20190801,FR,Paris,4,66,11,3231.0,6.0,45.45454545454545
21,20190801,FR,Saclay,1,1,1,0.0,1.0,100.0
22,20190801,FR,Toulouse,1,1,1,0.0,1.0,100.0
23,20190801,GB,(not set),1,2,1,26.0,2.0,0.0
24,20190801,GB,Edinburgh,1,56,8,4728.0,7.0,25.0
25,20190801,GB,London,3,45,9,1103.0,5.0,11.11111111111111
26,20190801,HU,Budapest,1,1,1,0.0,1.0,100.0
27,20190801,IE,Dublin,1,2,2,0.0,1.0,100.0
28,20190801,IL,Haifa,1,2,2,0.0,1.0,100.0
29,20190801,IN,Bengaluru,1,1,1,0.0,1.0,100.0
30,20190801,IN,Chennai,3,3,3,0.0,1.0,100.0
