,ga:date,ga:pagePath,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20210501,/en/latest/,13,15,1029.0,1.0714285714285714,42.857142857142854
1,20210501,/en/latest/basic_usage.html,7,9,221.0,1.5,83.33333333333334
2,20210501,/en/latest/build_settings.html,1,2,0.0,0.0,0.0
3,20210501,/en/latest/build_systems/autotoolspackage.html,1,1,0.0,1.0,100.0
4,20210501,/en/latest/build_systems/inteloneapipackage.html,1,1,0.0,1.0,0.0
5,20210501,/en/latest/build_systems/intelpackage.html,1,1,0.0,1.0,100.0
6,20210501,/en/latest/build_systems/mesonpackage.html,1,1,0.0,1.0,100.0
7,20210501,/en/latest/build_systems/pythonpackage.html,4,4,0.0,1.0,100.0
8,20210501,/en/latest/command_index.html,2,2,0.0,2.0,100.0
9,20210501,/en/latest/configuration.html,2,3,0.0,3.0,100.0
10,20210501,/en/latest/configuration.html?highlight=compilers.yaml,1,1,0.0,0.0,0.0
11,20210501,/en/latest/containers.html,2,2,0.0,1.0,100.0
12,20210501,/en/latest/developer_guide.html,1,1,0.0,0.0,0.0
13,20210501,/en/latest/environments.html,3,3,0.0,1.5,100.0
14,20210501,/en/latest/features.html,4,4,0.0,0.0,0.0
15,20210501,/en/latest/getting_started.html,12,15,1607.0,2.142857142857143,85.71428571428571
16,20210501,/en/latest/getting_started.html?highlight=compilers,1,1,568.0,1.0,0.0
17,20210501,/en/latest/index.html,3,4,9.0,2.0,50.0
18,20210501,/en/latest/known_issues.html?highlight=depends_on,1,1,0.0,0.0,0.0
19,20210501,/en/latest/mirrors.html,1,1,0.0,1.0,100.0
20,20210501,/en/latest/module_file_support.html,3,4,14.0,2.0,50.0
21,20210501,/en/latest/package_list.html,23,26,137.0,1.04,96.0
22,20210501,/en/latest/packaging_guide.html,3,7,1854.0,1.4,60.0
23,20210501,/en/latest/packaging_guide.html?highlight=graph,1,1,0.0,0.0,0.0
24,20210501,/en/latest/repositories.html,1,1,0.0,0.0,0.0
25,20210501,/en/latest/search.html?q=compilers.yaml&check_keywords=yes&area=default,1,1,0.0,0.0,0.0
26,20210501,/en/latest/search.html?q=depends_on&check_keywords=yes&area=default,1,2,0.0,0.0,0.0
27,20210501,/en/latest/search.html?q=make+-j&check_keywords=yes&area=default,1,1,18.0,1.0,0.0
28,20210501,/en/latest/spack.html,1,1,0.0,1.0,100.0
29,20210501,/en/latest/workflows.html,4,4,16.0,1.3333333333333333,66.66666666666666
30,20210501,/en/v0.11.0/package_list.html,1,1,0.0,1.0,100.0
31,20210501,/en/v0.11.0/tutorial_configuration.html,1,1,0.0,1.0,100.0
32,20210502,/en/latest/,22,27,2721.0,1.2857142857142858,33.33333333333333
33,20210502,/en/latest/analyze.html,1,2,0.0,2.0,100.0
34,20210502,/en/latest/basic_usage.html,15,25,4364.0,3.125,50.0
35,20210502,/en/latest/binary_caches.html,3,3,0.0,3.0,100.0
36,20210502,/en/latest/build_settings.html,3,3,0.0,0.0,0.0
37,20210502,/en/latest/build_systems.html,1,1,0.0,0.0,0.0
38,20210502,/en/latest/build_systems/cmakepackage.html,3,3,0.0,3.0,100.0
39,20210502,/en/latest/build_systems/cudapackage.html,3,5,20.0,2.5,50.0
