,ga:date,ga:source,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20180701,(direct),13,25,414.0,1.7857142857142858,64.28571428571429
1,20180701,google,13,54,7061.0,3.0,50.0
2,20180701,spack.io,4,11,1102.0,2.75,25.0
3,20180702,(direct),11,26,2616.0,2.3636363636363638,36.36363636363637
4,20180702,cn.bing.com,1,1,0.0,1.0,100.0
5,20180702,computation.llnl.gov,1,1,0.0,1.0,100.0
6,20180702,duckduckgo.com,2,15,737.0,3.75,25.0
7,20180702,github.com,2,13,3142.0,2.6,40.0
8,20180702,google,44,173,27233.0,2.6615384615384614,52.307692307692314
9,20180702,groups.io,1,2,5.0,2.0,0.0
10,20180702,spack.io,9,84,8764.0,4.421052631578948,21.052631578947366
11,20180703,(direct),15,56,4901.0,2.6666666666666665,42.857142857142854
12,20180703,computation.llnl.gov,1,3,29.0,1.5,50.0
13,20180703,github.com,2,5,984.0,2.5,50.0
14,20180703,google,49,245,29688.0,3.310810810810811,47.2972972972973
15,20180703,groups.io,1,8,666.0,2.6666666666666665,0.0
16,20180703,l.facebook.com,2,2,0.0,1.0,100.0
17,20180703,readthedocs.org,1,2,8.0,2.0,0.0
18,20180703,spack.io,15,73,6877.0,3.65,30.0
19,20180703,wiki.dlr.de,1,3,389.0,3.0,0.0
20,20180704,(direct),10,22,343.0,2.2,60.0
21,20180704,cn.bing.com,1,3,124.0,3.0,0.0
22,20180704,computation.llnl.gov,2,18,1014.0,6.0,33.33333333333333
23,20180704,github.com,1,2,17.0,2.0,0.0
24,20180704,google,30,82,5206.0,2.05,52.5
25,20180704,int.search.tb.ask.com,1,1,0.0,1.0,100.0
26,20180704,spack.io,9,30,1116.0,3.0,10.0
27,20180705,(direct),17,59,5614.0,2.95,45.0
28,20180705,cn.bing.com,1,1,0.0,1.0,100.0
29,20180705,computation.llnl.gov,4,24,3777.0,6.0,25.0
30,20180705,duckduckgo.com,1,2,0.0,1.0,100.0
31,20180705,github.com,2,4,1198.0,2.0,50.0
32,20180705,google,48,244,20096.0,3.210526315789474,39.473684210526315
33,20180705,spack.io,10,71,6659.0,5.916666666666667,41.66666666666667
34,20180706,(direct),12,37,3334.0,2.466666666666667,40.0
35,20180706,baidu,1,1,0.0,1.0,100.0
36,20180706,github.com,2,15,2443.0,5.0,66.66666666666666
37,20180706,google,35,245,35062.0,4.375,39.285714285714285
38,20180706,spack.io,13,48,7190.0,2.6666666666666665,27.77777777777778
39,20180707,(direct),5,7,0.0,1.0,100.0
40,20180707,ceed.exascaleproject.org,1,1,0.0,1.0,100.0
41,20180707,duckduckgo.com,1,4,120.0,4.0,0.0
42,20180707,google,8,19,1485.0,2.375,62.5
43,20180708,(direct),6,8,18.0,1.3333333333333333,66.66666666666666
44,20180708,bing,1,1,0.0,1.0,100.0
45,20180708,computation.llnl.gov,1,1,0.0,1.0,100.0
46,20180708,github.com,1,7,431.0,3.5,50.0
47,20180708,google,11,44,5063.0,2.75,37.5
48,20180708,spack.io,3,17,987.0,2.8333333333333335,33.33333333333333
49,20180709,(direct),13,23,598.0,1.4375,75.0
50,20180709,bing,2,5,949.0,2.5,50.0
51,20180709,computation.llnl.gov,3,8,298.0,2.6666666666666665,33.33333333333333
52,20180709,duckduckgo.com,1,21,2215.0,10.5,0.0
53,20180709,github.com,3,23,1472.0,3.8333333333333335,0.0
54,20180709,google,46,202,23763.0,2.8450704225352115,40.845070422535215
55,20180709,spack.io,11,37,3378.0,3.0833333333333335,33.33333333333333
56,20180710,(direct),12,23,164.0,1.6428571428571428,71.42857142857143
57,20180710,computation.llnl.gov,2,4,44.0,1.3333333333333333,66.66666666666666
58,20180710,duckduckgo.com,1,9,566.0,4.5,50.0
59,20180710,google,56,231,24141.0,2.686046511627907,45.348837209302324
60,20180710,spack.io,16,85,4563.0,3.8636363636363638,31.818181818181817
61,20180710,yahoo,1,3,521.0,3.0,0.0
62,20180711,(direct),9,22,1128.0,2.0,36.36363636363637
63,20180711,baidu,1,1,0.0,1.0,100.0
64,20180711,computation.llnl.gov,2,2,0.0,1.0,100.0
65,20180711,google,38,231,30570.0,4.8125,35.41666666666667
66,20180711,groups.io,1,1,0.0,1.0,100.0
67,20180711,spack.io,10,43,3095.0,3.909090909090909,27.27272727272727
68,20180712,(direct),14,23,330.0,1.5333333333333334,80.0
69,20180712,captiveportal.llnl.gov:6082,1,1,0.0,1.0,100.0
70,20180712,computation.llnl.gov,1,1,0.0,1.0,100.0
71,20180712,github.com,3,5,13.0,1.6666666666666667,66.66666666666666
72,20180712,google,35,147,17584.0,3.127659574468085,57.446808510638306
73,20180712,spack.io,12,77,4609.0,5.5,42.857142857142854
74,20180713,(direct),16,37,1084.0,1.9473684210526316,57.89473684210527
75,20180713,computation.llnl.gov,1,1,0.0,1.0,100.0
76,20180713,duckduckgo.com,1,2,50.0,2.0,0.0
77,20180713,github.com,2,15,1676.0,3.75,25.0
78,20180713,google,35,156,13364.0,2.888888888888889,44.44444444444444
79,20180713,lcrc.anl.gov,1,1,0.0,1.0,100.0
80,20180713,spack.io,12,90,11735.0,5.294117647058823,11.76470588235294
81,20180714,(direct),2,3,17.0,1.5,50.0
82,20180714,duckduckgo.com,1,2,6.0,2.0,0.0
83,20180714,github.com,4,33,3549.0,3.6666666666666665,22.22222222222222
84,20180714,google,11,39,4414.0,3.0,53.84615384615385
85,20180714,spack.io,4,9,171.0,2.25,50.0
86,20180715,computation.llnl.gov,1,1,0.0,1.0,100.0
87,20180715,github.com,1,1,0.0,1.0,100.0
