,ga:date,ga:source,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20200601,(direct),8,13,1879.0,1.625,75.0
1,20200601,baidu,1,3,145.0,3.0,0.0
2,20200601,baidu.com,2,2,0.0,1.0,100.0
3,20200601,bing,2,4,248.0,2.0,0.0
4,20200601,en.cppreference.com,2,2,0.0,1.0,100.0
5,20200601,github.com,4,5,17.0,1.25,75.0
6,20200601,google,34,49,608.0,1.3611111111111112,77.77777777777779
7,20200601,lwn.net,1,1,0.0,1.0,100.0
8,20200601,r-ccs.riken.jp,2,2,0.0,1.0,100.0
9,20200601,xcfun.readthedocs.io,1,1,0.0,1.0,100.0
10,20200602,(direct),20,30,2762.0,1.3636363636363635,77.27272727272727
11,20200602,127.0.0.1:4000,1,9,299.0,9.0,0.0
12,20200602,baidu.com,1,1,0.0,1.0,100.0
13,20200602,bing,1,1,0.0,1.0,100.0
14,20200602,duckduckgo.com,1,1,0.0,1.0,100.0
15,20200602,en.cppreference.com,1,1,0.0,1.0,100.0
16,20200602,github.com,4,10,234.0,2.5,50.0
17,20200602,gitmemory.com,1,1,0.0,1.0,100.0
18,20200602,google,42,63,2231.0,1.3404255319148937,78.72340425531915
19,20200602,lwn.net,1,1,0.0,1.0,100.0
20,20200602,numfocus.org,1,1,0.0,1.0,100.0
21,20200602,people.llnl.gov,1,1,0.0,1.0,100.0
22,20200602,rc-docs.northeastern.edu,1,1,0.0,1.0,100.0
23,20200602,swift-lang.github.io,1,1,0.0,1.0,100.0
24,20200602,userweb.eng.gla.ac.uk,1,1,0.0,1.0,100.0
25,20200602,wiki.seas.harvard.edu,1,1,0.0,1.0,100.0
26,20200603,(direct),19,35,2827.0,1.75,65.0
27,20200603,baidu,2,2,0.0,1.0,100.0
28,20200603,baidu.com,1,1,0.0,1.0,100.0
29,20200603,bing,1,1,0.0,1.0,100.0
30,20200603,com.linkedin.android,1,2,66.0,2.0,0.0
31,20200603,daos-stack.github.io,1,1,0.0,1.0,100.0
32,20200603,duckduckgo.com,1,4,126.0,4.0,0.0
33,20200603,en.cppreference.com,3,3,0.0,1.0,100.0
34,20200603,en.wikipedia.org,1,2,63.0,2.0,0.0
35,20200603,github.com,6,13,211.0,2.1666666666666665,83.33333333333334
36,20200603,google,32,52,1993.0,1.4444444444444444,72.22222222222221
37,20200603,hpc.cineca.it,1,2,17.0,2.0,0.0
38,20200603,linkedin.com,1,1,0.0,1.0,100.0
39,20200603,mast-multiphysics.com,1,1,0.0,1.0,100.0
40,20200603,numfocus.org,1,1,0.0,1.0,100.0
41,20200603,postk-web.r-ccs.riken.jp,1,2,139.0,2.0,0.0
