,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20220201,AU,2,4,2,22.0,2.0,0.0
1,20220201,BR,1,1,1,0.0,1.0,100.0
2,20220201,CA,1,1,1,0.0,1.0,100.0
3,20220201,CH,2,2,2,0.0,1.0,100.0
4,20220201,CO,2,2,2,0.0,1.0,100.0
5,20220201,CR,1,2,2,0.0,1.0,100.0
6,20220201,DE,8,15,9,970.0,1.6666666666666667,77.77777777777779
7,20220201,ES,1,1,1,0.0,1.0,100.0
8,20220201,FI,1,1,1,0.0,1.0,100.0
9,20220201,FR,1,1,1,0.0,1.0,100.0
10,20220201,GB,6,18,7,217.0,2.5714285714285716,42.857142857142854
11,20220201,HU,1,1,1,0.0,1.0,100.0
12,20220201,IN,1,2,2,0.0,1.0,100.0
13,20220201,IT,3,6,5,4.0,1.2,80.0
14,20220201,JP,1,1,1,0.0,1.0,100.0
15,20220201,NG,1,2,2,0.0,1.0,100.0
16,20220201,RO,1,2,1,23.0,2.0,0.0
17,20220201,UA,1,2,2,0.0,1.0,100.0
18,20220201,US,42,93,53,6107.0,1.7547169811320755,64.15094339622641
19,20220202,AT,1,2,2,0.0,1.0,100.0
20,20220202,BR,1,1,1,0.0,1.0,100.0
21,20220202,CH,1,1,1,0.0,1.0,100.0
22,20220202,DE,8,13,9,1723.0,1.4444444444444444,55.55555555555556
23,20220202,EG,1,1,1,0.0,1.0,100.0
24,20220202,ES,1,1,1,0.0,1.0,100.0
25,20220202,FR,5,6,5,893.0,1.2,80.0
26,20220202,GB,3,5,3,9.0,1.6666666666666667,33.33333333333333
27,20220202,ID,1,1,1,0.0,1.0,100.0
28,20220202,IE,1,1,1,0.0,1.0,100.0
29,20220202,IN,4,6,4,346.0,1.5,50.0
30,20220202,IT,1,2,1,949.0,2.0,0.0
31,20220202,JP,1,4,2,21.0,2.0,50.0
32,20220202,NG,1,2,1,26.0,2.0,0.0
33,20220202,NL,1,2,1,8.0,2.0,0.0
34,20220202,NZ,2,2,2,0.0,1.0,100.0
35,20220202,PT,1,1,1,0.0,1.0,100.0
36,20220202,RU,1,9,2,1340.0,4.5,0.0
37,20220202,SE,1,2,1,12.0,2.0,0.0
38,20220202,SG,1,1,1,0.0,1.0,100.0
39,20220202,US,37,71,40,4195.0,1.775,62.5
40,20220203,AT,1,1,1,0.0,1.0,100.0
41,20220203,AU,1,1,1,0.0,1.0,100.0
42,20220203,BE,1,1,1,0.0,1.0,100.0
43,20220203,BR,2,7,3,829.0,2.3333333333333335,66.66666666666666
44,20220203,CA,1,2,1,21.0,2.0,0.0
45,20220203,CH,2,3,2,48.0,1.5,50.0
46,20220203,DE,13,33,21,2296.0,1.5714285714285714,76.19047619047619
47,20220203,DZ,1,2,1,209.0,2.0,0.0
48,20220203,ES,1,4,1,581.0,4.0,0.0
49,20220203,FR,6,21,7,1517.0,3.0,57.14285714285714
50,20220203,GB,5,9,6,205.0,1.5,66.66666666666666
51,20220203,ID,1,2,2,0.0,1.0,100.0
52,20220203,IL,1,2,2,0.0,1.0,100.0
53,20220203,IN,3,4,3,120.0,1.3333333333333333,66.66666666666666
54,20220203,IT,1,2,1,8.0,2.0,0.0
55,20220203,JP,5,9,5,76.0,1.8,40.0
56,20220203,KE,1,2,1,16.0,2.0,0.0
57,20220203,KR,1,1,1,0.0,1.0,100.0
58,20220203,LT,1,10,1,1122.0,10.0,0.0
59,20220203,NG,1,2,2,0.0,1.0,100.0
60,20220203,NL,1,3,1,11.0,3.0,0.0
61,20220203,PT,2,2,2,0.0,1.0,100.0
62,20220203,SG,1,3,2,50.0,1.5,50.0
63,20220203,UA,1,2,1,5.0,2.0,0.0
64,20220203,US,32,73,44,4986.0,1.6590909090909092,65.9090909090909
65,20220204,AR,1,2,1,17.0,2.0,0.0
66,20220204,CH,1,6,3,433.0,2.0,0.0
67,20220204,CO,1,2,2,0.0,1.0,100.0
68,20220204,DE,2,4,3,53.0,1.3333333333333333,66.66666666666666
69,20220204,ES,3,5,4,228.0,1.25,75.0
70,20220204,FR,4,8,5,1642.0,1.6,80.0
71,20220204,GB,6,25,10,6269.0,2.5,60.0
72,20220204,HU,1,1,1,0.0,1.0,100.0
73,20220204,IN,1,3,1,188.0,3.0,0.0
74,20220204,IT,1,2,1,12.0,2.0,0.0
75,20220204,JP,3,7,3,200.0,2.3333333333333335,66.66666666666666
76,20220204,RU,1,1,1,0.0,1.0,100.0
77,20220204,SE,1,1,1,0.0,1.0,100.0
78,20220204,SI,1,1,1,0.0,1.0,100.0
79,20220204,UA,2,3,2,16.0,1.5,50.0
80,20220204,US,37,90,50,8634.0,1.8,56.00000000000001
81,20220204,VN,1,3,1,123.0,3.0,0.0
82,20220205,CN,3,3,3,0.0,1.0,100.0
83,20220205,DE,4,8,4,987.0,2.0,50.0
84,20220205,GB,1,2,2,0.0,1.0,100.0
85,20220205,PL,1,2,1,8.0,2.0,0.0
86,20220205,RU,3,4,3,61.0,1.3333333333333333,66.66666666666666
87,20220205,SI,1,1,1,0.0,1.0,100.0
88,20220205,TW,1,2,1,54.0,2.0,0.0
89,20220205,US,8,19,10,871.0,1.9,80.0
90,20220206,AU,1,2,1,311.0,2.0,0.0
91,20220206,CH,1,3,1,336.0,3.0,0.0
92,20220206,CN,1,1,1,0.0,1.0,100.0
93,20220206,DE,4,10,6,302.0,1.6666666666666667,33.33333333333333
94,20220206,FR,3,6,3,98.0,2.0,33.33333333333333
95,20220206,IN,1,1,1,0.0,1.0,100.0
96,20220206,KR,1,2,1,20.0,2.0,0.0
97,20220206,TW,1,2,1,794.0,2.0,0.0
98,20220206,UA,1,1,1,0.0,1.0,100.0
99,20220206,US,8,16,10,1579.0,1.6,70.0
100,20220207,AU,2,6,3,1588.0,2.0,0.0
101,20220207,BE,1,1,1,0.0,1.0,100.0
102,20220207,CA,2,15,4,1211.0,3.75,25.0
103,20220207,DE,4,6,5,20.0,1.2,80.0
104,20220207,EG,1,4,2,235.0,2.0,50.0
105,20220207,FR,1,2,2,0.0,1.0,100.0
106,20220207,GB,5,6,6,0.0,1.0,100.0
107,20220207,IT,1,2,1,119.0,2.0,0.0
108,20220207,JP,1,1,1,0.0,1.0,100.0
109,20220207,PL,1,1,1,0.0,1.0,100.0
110,20220207,SG,1,2,2,0.0,1.0,100.0
111,20220207,US,33,90,45,10085.0,2.0,55.55555555555556
112,20220208,AU,1,2,1,9.0,2.0,0.0
113,20220208,BR,1,1,1,0.0,1.0,100.0
114,20220208,CH,1,13,4,2923.0,3.25,25.0
115,20220208,CO,1,4,3,1553.0,1.3333333333333333,66.66666666666666
116,20220208,DE,5,6,6,0.0,1.0,100.0
117,20220208,DZ,1,1,1,0.0,1.0,100.0
118,20220208,FR,3,3,3,0.0,1.0,100.0
119,20220208,GB,2,3,2,6.0,1.5,50.0
120,20220208,GR,1,1,1,0.0,1.0,100.0
121,20220208,HR,1,2,1,4.0,2.0,0.0
