,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20181201,CA,Whitehorse,1,2,2,0.0,1.0,100.0
1,20181201,CH,Zurich,1,8,3,788.0,2.6666666666666665,66.66666666666666
2,20181201,CN,Shanghai,1,3,2,153.0,1.5,50.0
3,20181201,CN,Tianjin,1,17,3,282.0,5.666666666666667,33.33333333333333
4,20181201,DE,Hamburg,1,5,1,641.0,5.0,0.0
5,20181201,DK,Soborg,1,1,1,0.0,1.0,100.0
6,20181201,FR,Herblay-sur-Seine,1,18,6,3440.0,3.0,0.0
7,20181201,GB,Bristol,1,1,1,0.0,1.0,100.0
8,20181201,GB,London,1,1,1,0.0,1.0,100.0
9,20181201,IT,Parma,1,6,2,50.0,3.0,50.0
10,20181201,MA,Sale,1,1,1,0.0,1.0,100.0
11,20181201,PL,Wroclaw,1,1,1,0.0,1.0,100.0
12,20181201,US,Burbank,1,3,1,21.0,3.0,0.0
13,20181201,US,Coffeyville,1,1,1,0.0,1.0,100.0
14,20181201,US,Dallas,2,5,2,15.0,2.5,0.0
15,20181201,US,Farragut,1,1,1,0.0,1.0,100.0
16,20181201,US,Hampton,1,1,1,0.0,1.0,100.0
17,20181201,US,Iowa City,1,6,1,137.0,6.0,0.0
18,20181201,US,Knoxville,2,7,3,910.0,2.3333333333333335,0.0
19,20181201,US,Las Cruces,1,3,2,487.0,1.5,50.0
20,20181201,US,Lexington,2,5,3,956.0,1.6666666666666667,33.33333333333333
21,20181201,US,Livermore,1,3,2,38.0,1.5,50.0
22,20181201,US,Memphis,2,21,4,3015.0,5.25,25.0
23,20181201,US,Metairie,1,6,1,802.0,6.0,0.0
24,20181201,US,Naperville,1,1,1,0.0,1.0,100.0
25,20181201,US,Oak Ridge,1,5,1,121.0,5.0,0.0
26,20181201,US,Redmond,1,1,1,0.0,1.0,100.0
27,20181201,US,San Diego,2,2,2,0.0,1.0,100.0
28,20181201,US,San Mateo,1,18,2,871.0,9.0,0.0
29,20181201,US,Santa Clara,1,1,1,0.0,1.0,100.0
30,20181201,US,Seattle,1,2,1,228.0,2.0,0.0
31,20181201,US,Upper Darby,1,3,2,37.0,1.5,50.0
32,20181202,AU,Brisbane,1,2,1,7.0,2.0,0.0
33,20181202,BR,Maceio,1,1,1,0.0,1.0,100.0
34,20181202,CA,Toronto,1,1,1,0.0,1.0,100.0
35,20181202,CH,Lucerne,1,1,1,0.0,1.0,100.0
36,20181202,CN,Tianjin,1,18,3,829.0,6.0,33.33333333333333
37,20181202,DE,Frankfurt,1,1,1,0.0,1.0,100.0
38,20181202,ET,Addis Ababa,2,3,2,22.0,1.5,50.0
39,20181202,FR,Herblay-sur-Seine,1,6,1,1035.0,6.0,0.0
40,20181202,FR,Orsay,1,1,1,0.0,1.0,100.0
41,20181202,IN,Bengaluru,1,2,1,6.0,2.0,0.0
42,20181202,IR,Tehran,1,1,1,0.0,1.0,100.0
43,20181202,JP,Kobe,1,4,1,1277.0,4.0,0.0
44,20181202,JP,Sapporo,4,68,10,5389.0,6.8,30.0
45,20181202,JP,Toyama,2,4,4,0.0,1.0,100.0
46,20181202,JP,Wako,1,1,1,0.0,1.0,100.0
47,20181202,JP,Yokohama,1,1,1,0.0,1.0,100.0
48,20181202,US,Bala Cynwyd,1,5,1,692.0,5.0,0.0
49,20181202,US,Baltimore,1,2,1,648.0,2.0,0.0
50,20181202,US,Champaign,1,4,1,148.0,4.0,0.0
51,20181202,US,Chicago,1,5,1,189.0,5.0,0.0
52,20181202,US,Denver,1,11,2,718.0,5.5,0.0
53,20181202,US,Hampton,1,3,1,16.0,3.0,0.0
54,20181202,US,Houston,2,5,2,743.0,2.5,0.0
55,20181202,US,Memphis,1,2,1,2.0,2.0,0.0
56,20181202,US,New York,1,3,1,661.0,3.0,0.0
57,20181202,US,San Mateo,1,1,1,0.0,1.0,100.0
58,20181202,US,Tallahassee,1,1,1,0.0,1.0,100.0
59,20181202,US,Upper Darby,1,8,3,2903.0,2.6666666666666665,0.0
60,20181202,VN,Hanoi,1,9,2,2156.0,4.5,0.0
61,20181202,ZA,Paarl,1,1,1,0.0,1.0,100.0
62,20181203,AR,Villa Carlos Paz,1,4,1,43.0,4.0,0.0
63,20181203,AT,Vienna,1,1,1,0.0,1.0,100.0
64,20181203,AU,Brisbane,1,5,2,1286.0,2.5,50.0
65,20181203,AU,Hobart,1,1,1,0.0,1.0,100.0
66,20181203,CA,Whitehorse,1,1,1,0.0,1.0,100.0
67,20181203,CH,Bagnes,1,3,1,11.0,3.0,0.0
68,20181203,CH,Ecublens,2,3,2,492.0,1.5,50.0
69,20181203,CH,Zurich,2,9,3,1205.0,3.0,66.66666666666666
70,20181203,CN,Shanghai,1,1,1,0.0,1.0,100.0
71,20181203,CN,Xi'An,1,1,1,0.0,1.0,100.0
72,20181203,DE,Aachen,3,40,7,10320.0,5.714285714285714,14.285714285714285
73,20181203,DE,Berlin,1,2,2,0.0,1.0,100.0
74,20181203,DE,Bremerhaven,1,5,2,1343.0,2.5,50.0
75,20181203,DE,Cologne,1,1,1,0.0,1.0,100.0
76,20181203,DE,Frankfurt,4,11,4,319.0,2.75,50.0
77,20181203,DE,Freiberg,1,8,2,16.0,4.0,0.0
78,20181203,DE,Munich,1,1,1,0.0,1.0,100.0
79,20181203,DE,Paderborn,1,1,1,0.0,1.0,100.0
80,20181203,DE,Weil am Rhein,1,1,1,0.0,1.0,100.0
81,20181203,ES,Barcelona,2,2,2,0.0,1.0,100.0
82,20181203,FI,Helsinki,1,2,1,9.0,2.0,0.0
83,20181203,FR,(not set),1,1,1,0.0,1.0,100.0
84,20181203,FR,Gif-sur-Yvette,1,1,1,0.0,1.0,100.0
85,20181203,FR,Nice,1,1,1,0.0,1.0,100.0
86,20181203,FR,Orsay,1,1,1,0.0,1.0,100.0
87,20181203,FR,Paris,1,16,2,2309.0,8.0,0.0
88,20181203,FR,Rennes,1,2,1,3.0,2.0,0.0
89,20181203,GB,London,2,8,6,5.0,1.3333333333333333,66.66666666666666
90,20181203,GB,Silchester,1,4,1,10.0,4.0,0.0
91,20181203,GB,Southampton,1,1,1,0.0,1.0,100.0
92,20181203,HU,Szeged,1,1,1,0.0,1.0,100.0
93,20181203,IE,Dublin,1,7,2,2148.0,3.5,0.0
94,20181203,IN,Bengaluru,1,1,1,0.0,1.0,100.0
95,20181203,IN,New Delhi,1,1,1,0.0,1.0,100.0
96,20181203,IT,Bologna,1,2,2,0.0,1.0,100.0
97,20181203,JP,Minato City,1,2,1,9.0,2.0,0.0
98,20181203,JP,Sapporo,3,50,11,9703.0,4.545454545454546,9.090909090909092
99,20181203,JP,Yokohama,2,20,3,2602.0,6.666666666666667,0.0
100,20181203,MX,Chihuahua,1,1,1,0.0,1.0,100.0
101,20181203,NG,Lagos,1,2,1,123.0,2.0,0.0
102,20181203,PH,Calamba,1,1,1,0.0,1.0,100.0
103,20181203,PL,Legnica,1,2,1,55.0,2.0,0.0
104,20181203,PL,Lublin,1,1,1,0.0,1.0,100.0
105,20181203,US,Akron,1,1,1,0.0,1.0,100.0
106,20181203,US,Albany,1,1,1,0.0,1.0,100.0
107,20181203,US,Ames,2,6,3,779.0,2.0,66.66666666666666
108,20181203,US,Ann Arbor,2,2,2,0.0,1.0,100.0
109,20181203,US,Augusta,1,2,1,0.0,2.0,0.0
110,20181203,US,Aurora,1,5,2,3340.0,2.5,50.0
111,20181203,US,Austin,2,2,2,0.0,1.0,100.0
112,20181203,US,Bala Cynwyd,2,2,2,0.0,1.0,100.0
113,20181203,US,Berkeley,1,3,1,7.0,3.0,0.0
114,20181203,US,Bethesda,1,17,1,2710.0,17.0,0.0
115,20181203,US,Boston,2,2,2,0.0,1.0,100.0
116,20181203,US,Boulder,1,1,1,0.0,1.0,100.0
117,20181203,US,Bowie,1,12,4,2099.0,3.0,25.0
118,20181203,US,Cary,1,1,1,0.0,1.0,100.0
119,20181203,US,College Park,1,1,1,0.0,1.0,100.0
120,20181203,US,Country Knolls,1,5,3,551.0,1.6666666666666667,66.66666666666666
121,20181203,US,Darien,1,1,1,0.0,1.0,100.0
122,20181203,US,East Riverdale,1,5,2,135.0,2.5,0.0
123,20181203,US,Eugene,1,2,2,0.0,1.0,100.0
124,20181203,US,Fairfax,1,1,1,0.0,1.0,100.0
125,20181203,US,Goddard,2,5,3,209.0,1.6666666666666667,33.33333333333333
126,20181203,US,Hampton,1,1,1,0.0,1.0,100.0
127,20181203,US,Kent,1,3,1,1.0,3.0,0.0
128,20181203,US,Knoxville,1,3,1,117.0,3.0,0.0
129,20181203,US,Lexington,1,3,1,5.0,3.0,0.0
130,20181203,US,Livermore,2,9,4,450.0,2.25,50.0
131,20181203,US,Los Alamos,3,16,6,2189.0,2.6666666666666665,50.0
132,20181203,US,New Orleans,1,1,1,0.0,1.0,100.0
133,20181203,US,New York,4,5,5,0.0,1.0,100.0
134,20181203,US,Oak Ridge,4,9,4,1149.0,2.25,25.0
135,20181203,US,Pekin,1,6,1,15.0,6.0,0.0
136,20181203,US,Red Bank,1,1,1,0.0,1.0,100.0
137,20181203,US,Richland,2,8,2,825.0,4.0,0.0
138,20181203,US,San Francisco,1,2,1,94.0,2.0,0.0
139,20181203,US,Seattle,2,8,3,2309.0,2.6666666666666665,33.33333333333333
140,20181203,US,St. Louis,1,1,1,0.0,1.0,100.0
141,20181203,US,Tempe,2,9,2,582.0,4.5,0.0
142,20181203,US,University Park,1,1,1,0.0,1.0,100.0
143,20181203,US,Urbana,1,2,1,58.0,2.0,0.0
144,20181203,US,Vermillion,1,3,2,57.0,1.5,50.0
145,20181203,ZA,Paarl,1,1,1,0.0,1.0,100.0
146,20181203,ZA,Pretoria,1,1,1,0.0,1.0,100.0
147,20181204,CA,Toronto,1,1,1,0.0,1.0,100.0
148,20181204,CH,Ecublens,2,7,2,822.0,3.5,0.0
149,20181204,CH,Versoix,1,2,1,13.0,2.0,0.0
150,20181204,CH,Zurich,1,2,1,46.0,2.0,0.0
151,20181204,CN,Beijing,1,3,2,774.0,1.5,50.0
152,20181204,CN,Shanghai,1,1,1,0.0,1.0,100.0
153,20181204,CN,Tianjin,1,7,3,72.0,2.3333333333333335,33.33333333333333
