,ga:date,ga:pagePath,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20180101,/,7,8,0.0,1.0,100.0
1,20180102,/,23,26,22.0,1.04,96.0
2,20180103,/,20,20,0.0,1.0,100.0
3,20180103,/translate_c?depth=1&hl=id&prev=search&rurl=translate.google.co.id&sl=en&sp=nmt4&u=https://spack.io/&usg=ALkJrhgEkGj90HRKjQ0NZE9BrGZ3WAoQIw,1,1,0.0,1.0,100.0
4,20180104,/,26,31,789.0,1.0689655172413792,93.10344827586206
5,20180104,/translate_c?depth=1&hl=es&prev=search&rurl=translate.google.com.pe&sl=en&sp=nmt4&u=https://spack.io/&usg=ALkJrhgWG1DLmVN2lMVO2Vh5cEQmUSL3OQ,1,1,0.0,1.0,100.0
6,20180105,/,23,27,465.0,1.125,87.5
7,20180106,/,18,24,566.0,1.0909090909090908,90.9090909090909
8,20180107,/,22,29,1356.0,1.0740740740740742,92.5925925925926
9,20180107,/www.bit.ly/2EhMSPa,1,1,0.0,1.0,100.0
10,20180108,/,31,37,2129.0,1.121212121212121,87.87878787878788
11,20180109,/,35,42,1099.0,1.0769230769230769,92.3076923076923
12,20180109,/translate_c?depth=1&hl=it&prev=search&rurl=translate.google.it&sl=en&sp=nmt4&u=https://spack.io/&usg=ALkJrhgn-cQcDbo-WhXk5F8uC7KocKD-wQ,1,1,0.0,1.0,100.0
13,20180110,/,38,44,632.0,1.0731707317073171,92.6829268292683
14,20180111,/,28,31,2436.0,1.0689655172413792,93.10344827586206
15,20180111,/translate_c?depth=1&hl=it&prev=search&rurl=translate.google.it&sl=en&sp=nmt4&u=https://spack.io/&usg=ALkJrhhMl-XTnKsMUMOcmiCpGJEr4oaGQQ,1,1,0.0,1.0,100.0
16,20180112,/,22,28,506.0,1.0769230769230769,92.3076923076923
17,20180113,/,11,13,40.0,1.1818181818181819,81.81818181818183
18,20180114,/,17,20,1439.0,1.1764705882352942,82.35294117647058
19,20180115,/,31,39,1423.0,1.1142857142857143,91.42857142857143
20,20180116,/,48,52,39.0,1.0196078431372548,98.0392156862745
21,20180116,/translate_c?depth=1&hl=es&prev=search&rurl=translate.google.co.ve&sl=en&sp=nmt4&u=https://spack.io/&usg=ALkJrhhJSV_AhuUcwhErI9xj1epqNu61mQ,1,2,0.0,1.0,100.0
22,20180117,/,46,57,2453.0,1.14,90.0
23,20180118,/,41,50,1398.0,1.1111111111111112,91.11111111111111
24,20180119,/,39,44,1002.0,1.1282051282051282,89.74358974358975
25,20180120,/,17,20,195.0,1.1111111111111112,88.88888888888889
26,20180121,/,25,31,165.0,1.0689655172413792,93.10344827586206
27,20180122,/,36,39,21.0,1.0263157894736843,97.36842105263158
28,20180123,/,37,44,156.0,1.1282051282051282,89.74358974358975
29,20180124,/,52,78,5024.0,1.2380952380952381,85.71428571428571
30,20180125,/,64,78,6236.0,1.164179104477612,92.53731343283582
31,20180125,/translate_c?depth=1&hl=fr&prev=search&rurl=translate.google.fr&sl=en&sp=nmt4&u=https://spack.io/&usg=ALkJrhgsIvZye-mnpYzL5bhBQ_hLHzjptQ,1,1,0.0,1.0,100.0
32,20180126,/,34,46,1509.0,1.15,92.5
33,20180126,/translate_c?depth=1&hl=kn&prev=search&rurl=translate.google.co.in&sl=en&sp=nmt4&u=https://spack.io/&usg=ALkJrhjoHvVkwNEoeyqgB8-E2Hf1sNkimA,1,1,0.0,1.0,100.0
34,20180127,/,21,23,806.0,1.0454545454545454,95.45454545454545
35,20180128,/,21,23,697.0,1.0952380952380953,90.47619047619048
36,20180129,/,36,47,558.0,1.0930232558139534,90.69767441860465
37,20180130,/,38,52,1041.0,1.1304347826086956,91.30434782608695
38,20180131,/,41,52,1581.0,1.1304347826086956,93.47826086956522
