,ga:date,ga:pagePath,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20180901,/,15,16,0.0,1.0,100.0
1,20180902,/,21,23,84.0,1.0454545454545454,95.45454545454545
2,20180903,/,26,29,16.0,1.0357142857142858,96.42857142857143
3,20180903,"/translate_c?depth=1&hl=es&prev=search&rurl=translate.google.com.ar&sl=en&sp=nmt4&u=https://spack.io/&xid=17259,15700021,15700124,15700149,15700186,15700191,15700201,15700214&usg=ALkJrhj1lTrW41mgSjahR8qWAznpiPxNbA",1,1,0.0,1.0,100.0
4,20180904,/,37,48,1147.0,1.2,90.0
5,20180905,/,44,53,529.0,1.1041666666666667,89.58333333333334
6,20180906,/,51,65,1764.0,1.1403508771929824,85.96491228070175
7,20180907,/,54,61,108.0,1.0517241379310345,94.82758620689656
8,20180908,/,14,16,972.0,1.1428571428571428,85.71428571428571
9,20180909,/,28,32,254.0,1.0666666666666667,93.33333333333333
10,20180910,/,50,58,0.0,1.0,100.0
11,20180910,"/translate_c?depth=1&hl=id&prev=search&rurl=translate.google.co.id&sl=en&sp=nmt4&u=https://spack.io/&xid=17259,15700022,15700124,15700149,15700186,15700190,15700201&usg=ALkJrhjbzIYUCCp5BQGdFPkAemuRewxYMA",1,1,0.0,1.0,100.0
12,20180911,/,41,42,0.0,1.0,100.0
13,20180912,/,57,72,364.0,1.0746268656716418,92.53731343283582
14,20180913,/,53,68,2668.0,1.1147540983606556,90.1639344262295
15,20180914,/,43,53,3019.0,1.1777777777777778,82.22222222222221
16,20180915,/,18,24,1372.0,1.2,85.0
17,20180916,/,25,29,2351.0,1.1153846153846154,88.46153846153845
18,20180917,/,48,56,268.0,1.12,88.0
19,20180918,/,72,91,1749.0,1.1097560975609757,91.46341463414635
20,20180919,/,60,74,2862.0,1.088235294117647,91.17647058823529
21,20180920,/,64,76,2497.0,1.1343283582089552,88.05970149253731
22,20180921,/,66,88,3303.0,1.1428571428571428,88.31168831168831
23,20180921,/proxy.ashx?from=en&to=fr&ref=SERP&orefd=www.microsofttranslator.com&bvrpx=true&bvrpp=&dt=2018/9/21 11:26&h=30Mfzrnm5oum6f2TWxynwAZ1b35sE3KY&a=https://spack.io/?br=ro&=,1,1,0.0,1.0,100.0
24,20180922,/,29,38,2906.0,1.2258064516129032,77.41935483870968
25,20180923,/,18,20,306.0,1.1111111111111112,88.88888888888889
26,20180924,/,83,96,1836.0,1.103448275862069,95.40229885057471
27,20180925,/,63,76,3715.0,1.1014492753623188,91.30434782608695
28,20180925,/proxy.ashx?from=en&to=fr&csId=87d6c783-d69d-4286-9605-5417504b2550&usId=887851f5-9130-447f-a1b9-c5078a4b631d&ref=SERP&orefd=www.microsofttranslator.com&ac=true&bvrpx=true&bvrpp=&dt=2018/9/25 23:20&h=xq6KJ598f2fbZHD5m6B4rY_tyCINaARt&a=https://spack.io/?br=ro&=,1,1,0.0,1.0,100.0
29,20180926,/,56,78,3060.0,1.1818181818181819,83.33333333333334
30,20180926,"/translate_c?depth=1&hl=it&prev=search&rurl=translate.google.it&sl=en&sp=nmt4&u=https://spack.io/&xid=17259,15700002,15700019,15700124,15700149,15700186,15700190,15700201,15700214&usg=ALkJrhhjc0whiwp8Vc6jTvtUE8BhL7Mzhg",1,1,0.0,1.0,100.0
31,20180927,/,56,61,220.0,1.0701754385964912,94.73684210526315
32,20180928,/,52,63,1664.0,1.105263157894737,91.22807017543859
33,20180929,/,24,28,183.0,1.12,92.0
34,20180930,/,25,30,1631.0,1.1111111111111112,92.5925925925926
