,ga:date,ga:pagePath,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20210201,/,103,120,3499.0,1.1320754716981132,73.58490566037736
1,20210201,/about/,16,20,1793.0,4.0,80.0
2,20210201,/blog/,1,1,0.0,0.0,0.0
3,20210201,/bssw-working-remotely/,1,1,0.0,0.0,0.0
4,20210201,/ecp-podcast-episode-67/,1,1,0.0,1.0,100.0
5,20210201,/events/,1,1,0.0,0.0,0.0
6,20210201,/page2/,2,2,0.0,0.0,0.0
7,20210201,/spack-at-fosdem/,2,2,0.0,0.0,0.0
8,20210201,/spack-at-sc20/,2,2,0.0,0.0,0.0
9,20210201,/spack-aws-cluster/,1,2,0.0,1.0,100.0
10,20210201,/spack-featured-next-platform/,1,1,0.0,0.0,0.0
11,20210201,/spack-on-microsoft-azure-vms/,1,2,8.0,2.0,0.0
12,20210201,/spack-user-survey-2020/,3,3,0.0,0.0,0.0
13,20210201,/spack-wins-rd-100-award/,1,1,0.0,1.0,100.0
14,20210201,/translate_c?depth=1&hl=es&prev=search&pto=aue&rurl=translate.google.com&sl=en&sp=nmt4&u=https://spack.io/&usg=ALkJrhjXLup8jiLw15KzP8NZEtOMp4KYcQ,1,1,0.0,1.0,100.0
15,20210202,/,99,109,3742.0,1.0480769230769231,81.73076923076923
16,20210202,/about/,13,20,185.0,2.5,87.5
17,20210202,/blog/,3,3,0.0,0.0,0.0
18,20210202,/lrz-using-spack/,1,1,0.0,0.0,0.0
19,20210202,/page2/,3,3,0.0,3.0,100.0
20,20210202,/spack-at-sc20/,1,1,0.0,0.0,0.0
21,20210202,/spack-aws-cluster/,1,1,0.0,1.0,100.0
22,20210202,/spack-user-survey-2020/,2,3,0.0,3.0,100.0
23,20210203,/,128,161,7531.0,1.2014925373134329,76.86567164179104
24,20210203,/about/,24,38,3777.0,2.235294117647059,82.35294117647058
25,20210203,/blog/,2,2,0.0,0.0,0.0
26,20210203,/bssw-working-remotely/,1,1,0.0,0.0,0.0
27,20210203,/greg-becker-profile/,1,1,0.0,0.0,0.0
28,20210203,/page2/,5,6,0.0,0.0,0.0
29,20210203,/spack-at-sc20/,1,1,0.0,0.0,0.0
30,20210203,/spack-featured-next-platform/,1,1,0.0,0.0,0.0
31,20210203,/spack-has-a-new-website/,1,1,0.0,0.0,0.0
32,20210203,/spack-rd-100-award-featured-llnl-magazine/,1,1,0.0,0.0,0.0
33,20210203,/spack-user-survey-2020/,1,1,0.0,0.0,0.0
34,20210204,/,134,157,6378.0,1.1056338028169015,78.87323943661971
35,20210204,/about/,18,24,49.0,3.0,87.5
36,20210204,/exascale-watch-el-capitan/,1,1,0.0,0.0,0.0
37,20210204,/links/,1,1,0.0,0.0,0.0
38,20210204,/page2/,3,3,680.0,3.0,0.0
39,20210204,/spack-at-sc20/,3,3,0.0,0.0,0.0
40,20210204,/spack-aws-cluster/,1,1,0.0,1.0,100.0
41,20210204,/spack-has-a-new-website/,1,1,0.0,0.0,0.0
42,20210204,/spack-rd-100-award-featured-llnl-magazine/,1,1,0.0,0.0,0.0
43,20210204,/spack-user-survey-2020/,4,5,0.0,5.0,100.0
44,20210204,/spack-wins-rd-100-award/,1,1,0.0,1.0,100.0
45,20210205,/,93,102,1930.0,1.0625,86.45833333333334
46,20210205,/about/,13,16,453.0,2.2857142857142856,85.71428571428571
47,20210205,/page2/,1,1,0.0,0.0,0.0
48,20210205,/spack-at-fosdem/,1,1,0.0,0.0,0.0
49,20210205,/spack-user-survey-2020/,1,1,0.0,0.0,0.0
50,20210206,/,45,55,1805.0,1.1458333333333333,70.83333333333334
51,20210206,/about/,11,11,0.0,2.75,100.0
52,20210206,/events/,2,2,0.0,1.0,100.0
53,20210206,/exascale-watch-el-capitan/,1,1,0.0,0.0,0.0
54,20210206,/links/,1,1,0.0,0.0,0.0
55,20210206,/lrz-using-spack/,1,1,0.0,0.0,0.0
56,20210206,/page2/,2,3,0.0,0.0,0.0
57,20210206,/spack-user-survey-2020/,2,2,0.0,1.0,100.0
58,20210207,/,53,69,3381.0,1.2105263157894737,73.68421052631578
59,20210207,/about/,14,16,229.0,3.2,80.0
60,20210207,/blog/,2,2,0.0,0.0,0.0
61,20210207,/events/,1,1,0.0,0.0,0.0
62,20210207,/links/,2,2,0.0,0.0,0.0
63,20210207,/spack-at-sc20/,2,2,0.0,0.0,0.0
64,20210208,/,99,109,2152.0,1.0686274509803921,86.27450980392157
65,20210208,/about/,17,21,1103.0,1.75,91.66666666666666
66,20210208,/blog/,1,1,0.0,0.0,0.0
67,20210208,/links/,1,1,0.0,0.0,0.0
68,20210208,/page2/,1,1,0.0,0.0,0.0
69,20210208,/spack-at-ecp-annual-meeting/,1,1,8.0,1.0,0.0
70,20210208,/spack-at-sc19/,1,1,0.0,0.0,0.0
71,20210208,/spack-at-sc20/,2,2,18.0,2.0,0.0
72,20210208,/spack-featured-next-platform/,1,1,0.0,0.0,0.0
73,20210208,/spack-user-survey-2020/,2,2,0.0,2.0,100.0
74,20210209,/,90,98,4028.0,1.0769230769230769,82.41758241758241
75,20210209,/about/,18,25,0.0,3.5714285714285716,100.0
76,20210209,/blog/,1,1,0.0,0.0,0.0
77,20210209,/events/,1,1,0.0,0.0,0.0
78,20210209,/exascale-watch-el-capitan/,1,1,0.0,0.0,0.0
79,20210209,/links/,2,2,0.0,0.0,0.0
80,20210209,/page2/,2,2,0.0,0.0,0.0
81,20210209,/spack-at-sc20/,1,1,0.0,0.0,0.0
82,20210209,/spack-user-survey-2020/,1,1,0.0,1.0,100.0
83,20210210,/,117,145,4103.0,1.16,82.39999999999999
84,20210210,/about/,19,20,1.0,2.2222222222222223,88.88888888888889
85,20210210,/blog/,1,1,0.0,0.0,0.0
86,20210210,/bssw-working-remotely/,1,1,0.0,0.0,0.0
87,20210210,/page2/,1,1,0.0,0.0,0.0
88,20210210,/spack-featured-next-platform/,1,2,0.0,0.0,0.0
89,20210210,/spack-rd-100-award-featured-llnl-magazine/,2,2,0.0,0.0,0.0
90,20210210,/spack-user-survey-2020/,4,4,3.0,4.0,0.0
91,20210211,/,101,128,4146.0,1.1962616822429906,79.43925233644859
92,20210211,/about/,20,25,376.0,2.272727272727273,90.9090909090909
93,20210211,/blog/,2,2,0.0,0.0,0.0
94,20210211,/exascale-watch-el-capitan/,2,2,0.0,0.0,0.0
95,20210211,/greg-becker-profile/,3,3,0.0,1.0,100.0
96,20210211,/links/,1,1,0.0,0.0,0.0
97,20210211,/page2/,2,3,0.0,0.0,0.0
98,20210211,/spack-at-sc20/,2,2,0.0,0.0,0.0
99,20210211,/spack-aws-cluster/,1,1,92.0,1.0,0.0
100,20210211,/spack-featured-next-platform/,1,1,0.0,0.0,0.0
101,20210211,/spack-user-survey-2020/,2,2,0.0,2.0,100.0
102,20210212,/,88,102,910.0,1.1333333333333333,76.66666666666667
103,20210212,/about/,14,16,0.0,4.0,100.0
104,20210212,/blog/,2,2,0.0,0.0,0.0
105,20210212,/ecp-podcast-episode-67/,1,1,0.0,0.0,0.0
106,20210212,/events/,1,1,0.0,0.0,0.0
107,20210212,/links/,2,2,0.0,0.0,0.0
