,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20220901,BD,Gazipur,1,1,1,0.0,1.0,100.0
1,20220901,BE,Maasmechelen,1,2,1,6.0,2.0,0.0
2,20220901,BR,Sao Paulo,1,1,1,0.0,1.0,100.0
3,20220901,CA,Vancouver,1,1,1,0.0,1.0,100.0
4,20220901,CH,Zurich,1,1,1,0.0,1.0,100.0
5,20220901,CN,(not set),2,3,2,3.0,1.5,50.0
6,20220901,CN,Shenzhen,1,1,1,0.0,1.0,100.0
7,20220901,CZ,Prague,1,1,1,0.0,1.0,100.0
8,20220901,DE,Bielefeld,1,4,2,800.0,2.0,0.0
9,20220901,DE,Herford,1,1,1,0.0,1.0,100.0
10,20220901,DE,Magdeburg,1,1,1,0.0,1.0,100.0
11,20220901,DE,Oberkochen,1,1,1,0.0,1.0,100.0
12,20220901,DE,Sinsheim,1,2,1,31.0,2.0,0.0
13,20220901,DZ,Bouira,1,1,1,0.0,1.0,100.0
14,20220901,ES,Pontevedra,1,1,1,0.0,1.0,100.0
15,20220901,FR,Chennevieres-sur-Marne,1,1,1,0.0,1.0,100.0
16,20220901,FR,Paris,2,7,3,3053.0,2.3333333333333335,33.33333333333333
17,20220901,FR,Rueil-Malmaison,1,1,1,0.0,1.0,100.0
18,20220901,FR,Saint-Martin-d'Heres,1,1,1,0.0,1.0,100.0
19,20220901,GB,Caerphilly,1,1,1,0.0,1.0,100.0
20,20220901,GB,Stevenage,1,1,1,0.0,1.0,100.0
21,20220901,IE,Dublin,1,1,1,0.0,1.0,100.0
22,20220901,IL,Tel Aviv-Yafo,1,1,1,0.0,1.0,100.0
23,20220901,IN,(not set),2,2,2,0.0,1.0,100.0
24,20220901,IN,Aligarh,1,1,1,0.0,1.0,100.0
25,20220901,IN,Bengaluru,1,1,1,0.0,1.0,100.0
26,20220901,IN,Delhi,2,2,2,0.0,1.0,100.0
27,20220901,IN,Jaipur,1,1,1,0.0,1.0,100.0
28,20220901,IN,New Delhi,1,1,1,0.0,1.0,100.0
29,20220901,IR,Tabriz,1,1,1,0.0,1.0,100.0
30,20220901,IT,Bologna,2,2,2,0.0,1.0,100.0
31,20220901,JP,Tsukuba,1,1,1,0.0,1.0,100.0
32,20220901,KR,Seoul,1,1,1,0.0,1.0,100.0
33,20220901,MM,Lashio,1,1,1,0.0,1.0,100.0
34,20220901,MX,Puebla,1,2,1,74.0,2.0,0.0
35,20220901,NE,Niamey,1,1,1,0.0,1.0,100.0
36,20220901,NG,Lagos,1,1,1,0.0,1.0,100.0
37,20220901,NL,(not set),1,1,1,0.0,1.0,100.0
38,20220901,NZ,Auckland,1,1,1,0.0,1.0,100.0
39,20220901,RU,Podolsk,1,2,1,11.0,2.0,0.0
40,20220901,RU,Saint Petersburg,1,1,1,0.0,1.0,100.0
41,20220901,RU,Saratov,1,1,1,0.0,1.0,100.0
42,20220901,SA,(not set),1,1,1,0.0,1.0,100.0
43,20220901,SA,Riyadh,1,1,1,0.0,1.0,100.0
44,20220901,SG,Singapore,1,3,2,44.0,1.5,50.0
45,20220901,SK,Bratislava,1,1,1,0.0,1.0,100.0
46,20220901,TH,Songkhla,1,1,1,0.0,1.0,100.0
47,20220901,TW,(not set),3,4,3,160.0,1.3333333333333333,66.66666666666666
48,20220901,UA,Donetsk,1,1,1,0.0,1.0,100.0
49,20220901,US,(not set),2,3,2,5.0,1.5,50.0
50,20220901,US,41460,1,1,1,0.0,1.0,100.0
51,20220901,US,Ashburn,2,2,2,0.0,1.0,100.0
52,20220901,US,Boardman,2,2,2,0.0,1.0,100.0
53,20220901,US,Boulder,1,1,1,0.0,1.0,100.0
54,20220901,US,Chicago,1,2,1,56.0,2.0,0.0
55,20220901,US,Daytona Beach,1,1,1,0.0,1.0,100.0
56,20220901,US,Dedham,1,1,1,0.0,1.0,100.0
57,20220901,US,Greensboro,2,6,3,42.0,2.0,0.0
58,20220901,US,Hillsboro,1,1,1,0.0,1.0,100.0
59,20220901,US,Honolulu,1,1,1,0.0,1.0,100.0
60,20220901,US,Lakeland,2,3,2,1201.0,1.5,50.0
61,20220901,US,Livermore,1,1,1,0.0,1.0,100.0
62,20220901,US,Los Alamos,1,1,1,0.0,1.0,100.0
63,20220901,US,Los Angeles,1,1,1,0.0,1.0,100.0
64,20220901,US,Menlo Park,1,1,1,0.0,1.0,100.0
65,20220901,US,Miami,1,1,1,0.0,1.0,100.0
66,20220901,US,New York,2,2,2,0.0,1.0,100.0
67,20220901,US,Newberry,1,1,1,0.0,1.0,100.0
