,ga:date,ga:source,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20170201,(direct),22,64,4782.0,2.4615384615384617,38.46153846153847
1,20170201,github.com,2,2,0.0,1.0,100.0
2,20170201,google,45,122,7113.0,2.103448275862069,62.06896551724138
3,20170201,hpcugent.github.io,1,1,0.0,1.0,100.0
4,20170202,(direct),21,69,5134.0,2.76,56.00000000000001
5,20170202,google,51,132,14586.0,2.0,74.24242424242425
6,20170202,hpcugent.github.io,1,4,619.0,4.0,0.0
7,20170202,linux.crg.es,1,1,0.0,1.0,100.0
8,20170203,(direct),22,79,7698.0,3.0384615384615383,46.15384615384615
9,20170203,google,54,208,26142.0,2.7012987012987013,54.54545454545454
10,20170203,hpcugent.github.io,6,26,1876.0,3.7142857142857144,28.57142857142857
11,20170203,notify.bluecoat.com,1,2,56.0,2.0,0.0
12,20170204,(direct),5,11,1108.0,2.2,20.0
13,20170204,github.com,1,2,108.0,2.0,0.0
14,20170204,google,11,26,1192.0,2.3636363636363638,63.63636363636363
15,20170204,hpcugent.github.io,3,9,1690.0,2.25,50.0
16,20170205,(direct),8,41,4154.0,4.1,30.0
17,20170205,google,15,46,11262.0,2.3,75.0
18,20170205,hpcugent.github.io,2,8,136.0,2.6666666666666665,33.33333333333333
19,20170206,(direct),15,44,2158.0,2.3157894736842106,36.84210526315789
20,20170206,com.google.android.googlequicksearchbox,1,1,0.0,1.0,100.0
21,20170206,google,57,130,13768.0,1.6666666666666667,61.53846153846154
22,20170206,hpcugent.github.io,4,24,960.0,4.8,40.0
23,20170206,user.cscs.ch,1,2,5.0,2.0,0.0
24,20170207,(direct),14,29,1725.0,1.8125,56.25
25,20170207,baidu,1,12,833.0,12.0,0.0
26,20170207,google,56,158,18354.0,2.1944444444444446,62.5
27,20170207,hpcugent.github.io,6,18,984.0,3.0,33.33333333333333
28,20170207,medium.com,1,1,0.0,1.0,100.0
29,20170207,user.cscs.ch,1,7,707.0,3.5,50.0
30,20170208,(direct),17,49,5249.0,2.45,40.0
31,20170208,github.com,1,2,0.0,1.0,100.0
32,20170208,google,60,166,29865.0,2.075,62.5
33,20170208,hpcugent.github.io,4,29,1505.0,7.25,25.0
34,20170209,(direct),17,57,5465.0,2.590909090909091,59.09090909090909
35,20170209,duckduckgo.com,1,2,17.0,2.0,0.0
36,20170209,google,60,247,27751.0,2.494949494949495,51.515151515151516
37,20170209,linux.crg.es,1,1,0.0,1.0,100.0
38,20170209,search.carrot2.org,1,1,0.0,1.0,100.0
39,20170210,(direct),12,28,3112.0,1.75,43.75
40,20170210,duckduckgo.com,1,2,22.0,2.0,0.0
41,20170210,google,55,146,16329.0,2.1470588235294117,67.64705882352942
42,20170210,hpcugent.github.io,3,15,620.0,1.875,50.0
43,20170210,linux.crg.es,1,1,0.0,1.0,100.0
44,20170211,(direct),2,2,0.0,1.0,100.0
45,20170211,com.google.android.googlequicksearchbox,1,3,73.0,3.0,0.0
46,20170211,google,10,21,1659.0,1.9090909090909092,63.63636363636363
47,20170211,hpcugent.github.io,1,1,0.0,1.0,100.0
48,20170212,(direct),4,5,0.0,1.0,100.0
49,20170212,google,24,50,5653.0,2.0,76.0
50,20170212,hpcugent.github.io,1,1,0.0,1.0,100.0
51,20170213,(direct),19,80,5702.0,3.2,44.0
52,20170213,duckduckgo.com,1,1,0.0,1.0,100.0
53,20170213,google,58,171,9433.0,2.111111111111111,56.79012345679012
54,20170213,hpcugent.github.io,2,5,700.0,2.5,50.0
55,20170214,(direct),18,70,11896.0,3.5,25.0
56,20170214,github.com,1,1,0.0,1.0,100.0
57,20170214,google,78,214,24749.0,2.118811881188119,70.29702970297029
58,20170214,hpcugent.github.io,5,14,1831.0,2.3333333333333335,50.0
59,20170215,(direct),20,80,8250.0,3.076923076923077,34.61538461538461
60,20170215,bing,1,1,0.0,1.0,100.0
61,20170215,duckduckgo.com,1,1,0.0,1.0,100.0
62,20170215,google,63,216,22052.0,2.769230769230769,60.256410256410255
63,20170215,hpcugent.github.io,4,27,2735.0,5.4,40.0
64,20170215,users.ugent.be,1,3,335.0,1.5,50.0
65,20170216,(direct),22,70,7085.0,2.413793103448276,55.172413793103445
66,20170216,google,67,253,30361.0,2.9080459770114944,48.275862068965516
67,20170216,hpcugent.github.io,5,40,1076.0,8.0,0.0
