,ga:date,ga:source,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20170301,(direct),21,85,8976.0,3.5416666666666665,54.166666666666664
1,20170301,google,67,202,19642.0,2.1956521739130435,58.69565217391305
2,20170301,hpcugent.github.io,1,6,307.0,6.0,0.0
3,20170301,l.messenger.com,1,4,115.0,4.0,0.0
4,20170301,wiki.fysik.dtu.dk,2,13,739.0,4.333333333333333,33.33333333333333
5,20170302,(direct),19,88,13632.0,3.3846153846153846,30.76923076923077
6,20170302,google,63,236,33009.0,2.6818181818181817,59.09090909090909
7,20170302,hpcugent.github.io,4,23,1402.0,4.6,60.0
8,20170303,(direct),21,47,3035.0,2.0434782608695654,47.82608695652174
9,20170303,bing,1,1,0.0,1.0,100.0
10,20170303,cfl.dropboxstatic.com,1,1,0.0,1.0,100.0
11,20170303,cism.ucl.ac.be,1,1,0.0,1.0,100.0
12,20170303,github.com,1,1,0.0,1.0,100.0
13,20170303,google,52,138,14304.0,2.262295081967213,60.65573770491803
14,20170303,hpcugent.github.io,2,11,68.0,2.75,25.0
15,20170303,linkedin.com,1,1,0.0,1.0,100.0
16,20170304,(direct),3,9,41.0,1.8,40.0
17,20170304,baidu,1,2,1360.0,2.0,0.0
18,20170304,github.com,1,1,0.0,1.0,100.0
19,20170304,google,20,26,402.0,1.2380952380952381,85.71428571428571
20,20170304,hpcugent.github.io,1,2,28.0,2.0,0.0
21,20170305,(direct),5,17,3454.0,2.125,37.5
22,20170305,github.com,1,1,0.0,1.0,100.0
23,20170305,google,17,20,31.0,1.1111111111111112,88.88888888888889
24,20170305,hpcugent.github.io,3,9,908.0,3.0,66.66666666666666
25,20170306,(direct),11,32,7322.0,2.6666666666666665,58.333333333333336
26,20170306,google,51,135,11979.0,2.2131147540983607,60.65573770491803
27,20170306,hpcugent.github.io,4,17,897.0,3.4,0.0
28,20170306,n0where-net.cdn.ampproject.org,1,1,0.0,1.0,100.0
29,20170306,user.cscs.ch,1,2,14.0,2.0,0.0
30,20170306,wiki.fysik.dtu.dk,1,2,23.0,2.0,0.0
31,20170306,yahoo,1,1,0.0,1.0,100.0
32,20170307,(direct),13,38,3807.0,2.533333333333333,46.666666666666664
33,20170307,bing,1,10,3306.0,3.3333333333333335,33.33333333333333
34,20170307,github.com,1,5,49.0,5.0,0.0
35,20170307,google,56,155,24549.0,2.3134328358208953,64.17910447761194
36,20170307,hpcugent.github.io,4,16,942.0,3.2,0.0
37,20170307,t.co,2,7,3204.0,2.3333333333333335,33.33333333333333
38,20170308,(direct),16,61,8199.0,2.9047619047619047,33.33333333333333
39,20170308,bing,1,4,14.0,1.3333333333333333,66.66666666666666
40,20170308,google,73,354,42101.0,3.308411214953271,46.728971962616825
41,20170308,hpcugent.github.io,5,39,2670.0,7.8,40.0
42,20170308,t.co,2,2,0.0,1.0,100.0
43,20170309,(direct),20,46,2307.0,2.1904761904761907,57.14285714285714
44,20170309,bing,1,1,0.0,1.0,100.0
45,20170309,google,76,266,44619.0,2.633663366336634,60.396039603960396
46,20170309,hpcugent.github.io,2,2,0.0,1.0,100.0
47,20170309,sogou,1,1,0.0,1.0,100.0
48,20170309,t.co,1,1,0.0,1.0,100.0
49,20170309,wiki.fysik.dtu.dk,1,1,0.0,1.0,100.0
50,20170310,(direct),10,41,2173.0,3.1538461538461537,30.76923076923077
51,20170310,duckduckgo.com,1,7,658.0,7.0,0.0
52,20170310,e-commerce-seo.com,1,1,0.0,1.0,100.0
53,20170310,google,52,137,18101.0,2.1076923076923078,63.07692307692307
54,20170310,google.gg-g.org,1,1,0.0,1.0,100.0
55,20170310,hpcugent.github.io,2,6,37.0,3.0,0.0
56,20170311,(direct),4,19,1090.0,4.75,25.0
57,20170311,google,21,88,6468.0,3.259259259259259,55.55555555555556
58,20170311,hpcugent.github.io,1,4,475.0,4.0,0.0
59,20170312,google,19,45,4084.0,2.0454545454545454,63.63636363636363
60,20170312,hpcugent.github.io,2,6,884.0,3.0,50.0
61,20170312,myfast-search.com,1,1,0.0,1.0,100.0
62,20170313,(direct),18,86,6830.0,3.0714285714285716,42.857142857142854
63,20170313,bing,1,3,16.0,3.0,0.0
64,20170313,google,55,132,20238.0,1.8591549295774648,60.56338028169014
65,20170313,hpcugent.github.io,6,14,3763.0,2.3333333333333335,66.66666666666666
66,20170314,(direct),18,51,4089.0,2.6842105263157894,42.10526315789473
67,20170314,bing,1,6,40.0,6.0,0.0
68,20170314,google,59,188,21565.0,2.41025641025641,56.41025641025641
69,20170314,hpc.uni.lu,1,2,15.0,2.0,0.0
70,20170314,hpcugent.github.io,5,32,8782.0,4.571428571428571,14.285714285714285
71,20170314,medium.com,1,1,0.0,1.0,100.0
72,20170315,(direct),12,23,339.0,1.9166666666666667,75.0
73,20170315,bing,1,2,0.0,1.0,100.0
74,20170315,google,57,185,17304.0,2.3125,57.49999999999999
75,20170315,hpc.uni.lu,1,3,23.0,3.0,0.0
76,20170315,hpcugent.github.io,2,6,273.0,3.0,50.0
77,20170316,(direct),19,65,4033.0,2.6,48.0
78,20170316,com.google.android.gm,2,6,870.0,3.0,50.0
79,20170316,com.google.android.googlequicksearchbox,1,1,0.0,1.0,100.0
80,20170316,github.com,1,1,0.0,1.0,100.0
81,20170316,google,60,219,23293.0,2.63855421686747,48.19277108433735
82,20170316,hpc.ugent.be,1,1,0.0,1.0,100.0
83,20170316,hpcugent.github.io,3,5,120.0,1.6666666666666667,66.66666666666666
84,20170317,(direct),15,101,10644.0,4.809523809523809,28.57142857142857
85,20170317,bing,1,1,0.0,1.0,100.0
86,20170317,com.google.android.gm,2,14,1129.0,3.5,50.0
87,20170317,fredhutch.github.io,1,1,0.0,1.0,100.0
88,20170317,gc2.science.nus.edu.sg,1,6,227.0,6.0,0.0
89,20170317,github.com,2,2,0.0,1.0,100.0
90,20170317,google,63,155,16988.0,2.039473684210526,63.1578947368421
91,20170317,hpc.ugent.be,1,1,0.0,1.0,100.0
92,20170317,hpcugent.github.io,2,11,804.0,5.5,0.0
93,20170318,(direct),3,9,68.0,3.0,66.66666666666666
94,20170318,com.google.android.gm,1,1,0.0,1.0,100.0
95,20170318,google,13,36,7764.0,2.4,46.666666666666664
96,20170318,hpcugent.github.io,3,5,28.0,1.6666666666666667,33.33333333333333
97,20170319,(direct),9,19,418.0,1.9,80.0
98,20170319,com.google.android.gm,2,6,588.0,1.5,50.0
99,20170319,google,11,16,314.0,1.4545454545454546,81.81818181818183
100,20170319,hpcugent.github.io,2,7,1405.0,3.5,0.0
101,20170320,(direct),29,116,14380.0,3.411764705882353,58.82352941176471
102,20170320,com.google.android.googlequicksearchbox,1,1,0.0,1.0,100.0
103,20170320,e-commerce-seo1.com,1,1,0.0,1.0,100.0
104,20170320,google,61,143,9680.0,1.9589041095890412,60.273972602739725
105,20170320,hpcugent.github.io,7,39,2039.0,4.333333333333333,44.44444444444444
106,20170320,t.co,1,1,0.0,1.0,100.0
107,20170321,(direct),18,67,5078.0,2.68,28.000000000000004
108,20170321,e-commerce-seo1.com,1,1,0.0,1.0,100.0
109,20170321,git.illumina.com,1,1,0.0,1.0,100.0
110,20170321,google,55,133,14693.0,2.078125,62.5
111,20170321,hpcugent.github.io,3,6,19.0,1.5,75.0
112,20170321,localhost:8000,1,5,53.0,2.5,50.0
113,20170322,(direct),21,51,2655.0,2.125,54.166666666666664
114,20170322,bing,1,6,41.0,3.0,50.0
115,20170322,google,56,156,11474.0,2.260869565217391,60.86956521739131
116,20170322,hpcugent.github.io,1,4,215.0,4.0,0.0
117,20170323,(direct),10,31,2686.0,3.1,40.0
118,20170323,bing,2,8,45.0,2.6666666666666665,33.33333333333333
119,20170323,google,61,173,24572.0,2.4027777777777777,50.0
120,20170323,hpcugent.github.io,3,3,0.0,1.0,100.0
121,20170323,localhost:8000,1,1,0.0,1.0,100.0
122,20170324,(direct),19,42,1782.0,1.9090909090909092,59.09090909090909
123,20170324,bing,1,8,970.0,2.6666666666666665,0.0
124,20170324,google,56,165,20280.0,2.5,65.15151515151516
125,20170324,hpcugent.github.io,4,11,779.0,2.2,40.0
126,20170324,pypi.python.org,1,3,747.0,3.0,0.0
127,20170324,user.cscs.ch,1,1,0.0,1.0,100.0
128,20170325,(direct),2,10,192.0,5.0,50.0
129,20170325,google,17,33,2570.0,1.736842105263158,73.68421052631578
130,20170326,(direct),1,3,68.0,3.0,0.0
131,20170326,google,15,20,929.0,1.25,81.25
132,20170327,(direct),14,28,281.0,1.6470588235294117,64.70588235294117
133,20170327,bing,1,1,0.0,1.0,100.0
134,20170327,connections.bayer.com,1,3,83.0,3.0,0.0
135,20170327,duckduckgo.com,1,9,1508.0,2.25,0.0
136,20170327,google,40,111,8162.0,2.0555555555555554,59.25925925925925
137,20170327,hpcugent.github.io,3,15,3098.0,3.75,75.0
138,20170327,int.search.tb.ask.com,1,1,0.0,1.0,100.0
139,20170328,(direct),25,66,2205.0,2.2758620689655173,62.06896551724138
140,20170328,duckduckgo.com,1,2,0.0,2.0,0.0
141,20170328,google,59,243,34611.0,3.1973684210526314,52.63157894736842
142,20170328,hpcugent.github.io,6,18,399.0,3.0,50.0
143,20170328,linux.crg.es,1,1,0.0,1.0,100.0
144,20170329,(direct),15,58,9009.0,2.761904761904762,33.33333333333333
145,20170329,duckduckgo.com,1,2,46.0,2.0,0.0
146,20170329,github.com,1,2,0.0,1.0,100.0
147,20170329,google,53,135,6858.0,1.9852941176470589,57.35294117647059
148,20170329,hpcugent.github.io,4,14,1590.0,2.3333333333333335,33.33333333333333
149,20170330,(direct),18,59,2924.0,2.6818181818181817,45.45454545454545
150,20170330,baidu,1,1,0.0,1.0,100.0
151,20170330,google,47,110,9978.0,2.0,56.36363636363636
152,20170330,hpcugent.github.io,1,3,1589.0,3.0,0.0
153,20170331,(direct),12,19,1845.0,1.5833333333333333,75.0
154,20170331,bing,1,2,312.0,2.0,0.0
155,20170331,google,62,187,17699.0,2.527027027027027,63.51351351351351
156,20170331,hpcugent.github.io,1,1,0.0,1.0,100.0
