,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20210201,AE,2,5,3,1549.0,1.6666666666666667,66.66666666666666
1,20210201,AT,3,3,3,0.0,1.0,100.0
2,20210201,AU,5,9,6,91.0,1.5,83.33333333333334
3,20210201,BD,2,5,2,274.0,2.5,50.0
4,20210201,BE,1,3,2,39.0,1.5,50.0
5,20210201,BR,1,3,1,14.0,3.0,0.0
6,20210201,CA,3,5,3,632.0,1.6666666666666667,33.33333333333333
7,20210201,CH,1,1,1,0.0,1.0,100.0
8,20210201,CN,12,64,19,8975.0,3.3684210526315788,52.63157894736842
9,20210201,CZ,2,6,4,427.0,1.5,50.0
10,20210201,DE,10,22,12,1659.0,1.8333333333333333,58.333333333333336
11,20210201,EG,1,1,1,0.0,1.0,100.0
12,20210201,ES,2,3,3,0.0,1.0,100.0
13,20210201,FI,5,12,7,1329.0,1.7142857142857142,57.14285714285714
14,20210201,FR,13,52,24,7165.0,2.1666666666666665,62.5
15,20210201,GB,11,19,12,1112.0,1.5833333333333333,58.333333333333336
16,20210201,HR,1,1,1,0.0,1.0,100.0
17,20210201,IE,1,1,1,0.0,1.0,100.0
18,20210201,IL,1,1,1,0.0,1.0,100.0
19,20210201,IN,15,36,18,999.0,2.0,83.33333333333334
20,20210201,IR,1,1,1,0.0,1.0,100.0
21,20210201,IT,4,19,7,4996.0,2.7142857142857144,42.857142857142854
22,20210201,JP,15,35,19,1029.0,1.8421052631578947,52.63157894736842
23,20210201,KR,2,2,2,0.0,1.0,100.0
24,20210201,LT,1,1,1,0.0,1.0,100.0
25,20210201,MT,2,20,6,4724.0,3.3333333333333335,50.0
26,20210201,NL,1,1,1,0.0,1.0,100.0
27,20210201,PE,1,1,1,0.0,1.0,100.0
28,20210201,PL,4,11,4,1281.0,2.75,25.0
29,20210201,PS,1,1,1,0.0,1.0,100.0
30,20210201,RU,1,3,1,114.0,3.0,0.0
