,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20220401,AE,1,1,1,0.0,1.0,100.0
1,20220401,AT,1,4,2,2558.0,2.0,50.0
2,20220401,AU,1,1,1,0.0,1.0,100.0
3,20220401,BE,2,13,4,1020.0,3.25,50.0
4,20220401,CA,6,11,6,223.0,1.8333333333333333,66.66666666666666
5,20220401,CH,1,18,1,441.0,18.0,0.0
6,20220401,CN,8,9,8,45.0,1.125,87.5
7,20220401,DE,5,17,6,1498.0,2.8333333333333335,50.0
8,20220401,ES,8,32,15,6568.0,2.1333333333333333,60.0
9,20220401,FR,5,11,5,3660.0,2.2,20.0
10,20220401,GB,12,26,18,3325.0,1.4444444444444444,83.33333333333334
11,20220401,GR,1,1,1,0.0,1.0,100.0
12,20220401,HK,2,2,2,0.0,1.0,100.0
13,20220401,IN,5,6,5,821.0,1.2,80.0
14,20220401,IT,1,1,1,0.0,1.0,100.0
15,20220401,KR,1,1,1,0.0,1.0,100.0
16,20220401,LU,1,1,1,0.0,1.0,100.0
17,20220401,NL,3,10,3,46.0,3.3333333333333335,66.66666666666666
18,20220401,NO,1,1,1,0.0,1.0,100.0
19,20220401,NZ,1,2,1,1518.0,2.0,0.0
20,20220401,PL,1,7,3,1488.0,2.3333333333333335,66.66666666666666
21,20220401,PT,1,1,1,0.0,1.0,100.0
22,20220401,RO,2,4,3,32.0,1.3333333333333333,66.66666666666666
23,20220401,SG,1,3,1,26.0,3.0,0.0
24,20220401,SK,1,1,1,0.0,1.0,100.0
25,20220401,TH,1,2,1,34.0,2.0,0.0
26,20220401,TW,2,24,4,5151.0,6.0,50.0
27,20220401,US,13,18,14,43.0,1.2857142857142858,92.85714285714286
28,20220402,AE,1,1,1,0.0,1.0,100.0
29,20220402,AT,1,2,1,590.0,2.0,0.0
30,20220402,BE,2,5,2,183.0,2.5,50.0
31,20220402,CA,2,6,4,44.0,1.5,75.0
32,20220402,CL,1,1,1,0.0,1.0,100.0
33,20220402,CU,1,1,1,0.0,1.0,100.0
34,20220402,DE,1,2,1,1411.0,2.0,0.0
35,20220402,FR,1,12,1,1116.0,12.0,0.0
36,20220402,GB,1,3,2,425.0,1.5,50.0
37,20220402,HU,1,1,1,0.0,1.0,100.0
38,20220402,IN,2,3,2,1013.0,1.5,50.0
39,20220402,IT,1,1,1,0.0,1.0,100.0
40,20220402,JP,2,2,2,0.0,1.0,100.0
41,20220402,NL,2,2,2,0.0,1.0,100.0
42,20220402,RO,1,2,1,15.0,2.0,0.0
43,20220402,RU,4,8,5,421.0,1.6,60.0
44,20220402,US,3,4,4,0.0,1.0,100.0
45,20220403,AE,1,1,1,0.0,1.0,100.0
46,20220403,AT,1,1,1,0.0,1.0,100.0
47,20220403,AU,1,1,1,0.0,1.0,100.0
48,20220403,BE,1,1,1,0.0,1.0,100.0
49,20220403,CA,1,1,1,0.0,1.0,100.0
50,20220403,CH,1,1,1,0.0,1.0,100.0
51,20220403,CN,1,1,1,0.0,1.0,100.0
52,20220403,DE,2,2,2,0.0,1.0,100.0
53,20220403,DK,1,1,1,0.0,1.0,100.0
54,20220403,FR,1,6,1,1882.0,6.0,0.0
55,20220403,GB,4,9,4,232.0,2.25,50.0
56,20220403,HK,1,1,1,0.0,1.0,100.0
57,20220403,IL,2,14,3,1439.0,4.666666666666667,66.66666666666666
58,20220403,IR,1,1,1,0.0,1.0,100.0
59,20220403,JP,1,1,1,0.0,1.0,100.0
60,20220403,KR,1,9,2,299.0,4.5,50.0
61,20220403,NL,2,2,2,0.0,1.0,100.0
62,20220403,PL,1,1,1,0.0,1.0,100.0
63,20220403,SE,1,1,1,0.0,1.0,100.0
64,20220403,TR,1,1,1,0.0,1.0,100.0
65,20220403,US,2,3,3,0.0,1.0,100.0
66,20220404,AT,1,1,1,0.0,1.0,100.0
67,20220404,AU,1,1,1,0.0,1.0,100.0
68,20220404,BE,1,1,1,0.0,1.0,100.0
69,20220404,BR,2,2,2,0.0,1.0,100.0
70,20220404,CA,5,8,5,107.0,1.6,60.0
71,20220404,CH,8,21,10,2835.0,2.1,50.0
72,20220404,DE,12,21,15,523.0,1.4,73.33333333333333
73,20220404,DK,3,3,3,0.0,1.0,100.0
74,20220404,ES,9,38,11,2129.0,3.4545454545454546,63.63636363636363
75,20220404,FI,4,7,4,0.0,1.75,25.0
76,20220404,FR,1,2,2,0.0,1.0,100.0
77,20220404,GB,5,11,5,833.0,2.2,40.0
78,20220404,GR,1,1,1,0.0,1.0,100.0
79,20220404,IL,4,11,7,2346.0,1.5714285714285714,85.71428571428571
80,20220404,IN,3,5,3,75.0,1.6666666666666667,66.66666666666666
81,20220404,IT,1,1,1,0.0,1.0,100.0
82,20220404,KR,1,12,2,3726.0,6.0,0.0
83,20220404,LU,1,1,1,0.0,1.0,100.0
84,20220404,NL,6,16,7,1284.0,2.2857142857142856,57.14285714285714
85,20220404,NO,1,2,1,18.0,2.0,0.0
86,20220404,NZ,1,1,1,0.0,1.0,100.0
87,20220404,PL,1,7,4,3106.0,1.75,50.0
88,20220404,RS,1,1,1,0.0,1.0,100.0
89,20220404,RU,2,8,5,1394.0,1.6,60.0
90,20220404,SE,1,7,1,96.0,7.0,0.0
91,20220404,SG,1,1,1,0.0,1.0,100.0
92,20220404,TH,1,1,1,0.0,1.0,100.0
93,20220404,TN,1,1,1,0.0,1.0,100.0
94,20220404,TR,1,1,1,0.0,1.0,100.0
95,20220404,US,10,11,10,15.0,1.1,90.0
96,20220404,VN,1,1,1,0.0,1.0,100.0
97,20220404,ZA,1,1,1,0.0,1.0,100.0
98,20220405,AT,3,6,5,695.0,1.2,80.0
99,20220405,BE,3,8,5,1520.0,1.6,60.0
100,20220405,BR,1,1,1,0.0,1.0,100.0
101,20220405,CA,1,2,2,0.0,1.0,100.0
102,20220405,CH,2,27,3,309.0,9.0,33.33333333333333
103,20220405,CL,1,1,1,0.0,1.0,100.0
104,20220405,CY,1,1,1,0.0,1.0,100.0
105,20220405,DE,13,33,18,2483.0,1.8333333333333333,72.22222222222221
106,20220405,DK,1,1,1,0.0,1.0,100.0
107,20220405,ES,9,15,10,828.0,1.5,80.0
108,20220405,FR,6,13,10,108.0,1.3,70.0
109,20220405,GB,13,28,16,1478.0,1.75,62.5
110,20220405,IN,2,2,2,0.0,1.0,100.0
111,20220405,IT,1,1,1,0.0,1.0,100.0
112,20220405,JP,3,3,3,0.0,1.0,100.0
113,20220405,KR,3,4,3,1416.0,1.3333333333333333,66.66666666666666
114,20220405,MA,4,10,5,3427.0,2.0,60.0
115,20220405,NL,9,13,9,730.0,1.4444444444444444,66.66666666666666
116,20220405,PL,1,1,1,0.0,1.0,100.0
117,20220405,PT,2,2,2,0.0,1.0,100.0
118,20220405,RO,1,1,1,0.0,1.0,100.0
119,20220405,RU,3,7,5,861.0,1.4,80.0
120,20220405,SE,1,1,1,0.0,1.0,100.0
121,20220405,TH,2,4,3,1372.0,1.3333333333333333,66.66666666666666
122,20220405,US,11,22,11,2824.0,2.0,63.63636363636363
123,20220406,AT,1,1,1,0.0,1.0,100.0
124,20220406,BE,2,3,3,0.0,1.0,100.0
125,20220406,CA,3,3,3,0.0,1.0,100.0
126,20220406,CH,2,9,4,1597.0,2.25,50.0
127,20220406,CN,1,1,1,0.0,1.0,100.0
128,20220406,CU,1,1,1,0.0,1.0,100.0
129,20220406,DE,9,21,10,1569.0,2.1,50.0
130,20220406,DK,2,2,2,0.0,1.0,100.0
131,20220406,ES,7,16,10,924.0,1.6,60.0
132,20220406,ET,1,1,1,0.0,1.0,100.0
133,20220406,FR,4,9,6,1633.0,1.5,50.0
134,20220406,GB,12,19,13,690.0,1.4615384615384615,84.61538461538461
135,20220406,IL,1,1,1,0.0,1.0,100.0
136,20220406,IN,6,7,6,49.0,1.1666666666666667,83.33333333333334
137,20220406,IT,1,1,1,0.0,1.0,100.0
138,20220406,JP,1,1,1,0.0,1.0,100.0
139,20220406,KR,2,6,2,73.0,3.0,50.0
140,20220406,LU,2,3,3,0.0,1.0,100.0
141,20220406,MA,1,1,1,0.0,1.0,100.0
142,20220406,NL,6,9,7,914.0,1.2857142857142858,71.42857142857143
143,20220406,NZ,1,1,1,0.0,1.0,100.0
144,20220406,PL,1,4,1,7.0,4.0,0.0
145,20220406,RU,2,4,2,28.0,2.0,50.0
146,20220406,SE,3,4,3,4.0,1.3333333333333333,66.66666666666666
147,20220406,SG,1,1,1,0.0,1.0,100.0
148,20220406,TN,1,1,1,0.0,1.0,100.0
149,20220406,TW,2,14,4,1830.0,3.5,0.0
150,20220406,US,14,20,16,114.0,1.25,75.0
151,20220406,VN,1,2,1,1.0,2.0,0.0
152,20220407,AR,1,1,1,0.0,1.0,100.0
153,20220407,AT,1,4,1,103.0,4.0,0.0
154,20220407,BE,2,2,2,0.0,1.0,100.0
155,20220407,CA,3,4,3,138.0,1.3333333333333333,66.66666666666666
156,20220407,CH,2,9,3,333.0,3.0,33.33333333333333
157,20220407,CN,3,3,3,0.0,1.0,100.0
158,20220407,DE,13,36,18,2938.0,2.0,66.66666666666666
159,20220407,DK,1,3,1,16.0,3.0,0.0
160,20220407,ES,13,24,19,441.0,1.263157894736842,73.68421052631578
161,20220407,ET,1,1,1,0.0,1.0,100.0
162,20220407,FI,1,1,1,0.0,1.0,100.0
163,20220407,FR,1,1,1,0.0,1.0,100.0
164,20220407,GB,14,20,14,36.0,1.4285714285714286,64.28571428571429
165,20220407,GE,1,2,1,198.0,2.0,0.0
166,20220407,GR,1,1,1,0.0,1.0,100.0
167,20220407,IL,1,1,1,0.0,1.0,100.0
168,20220407,IN,9,10,9,63.0,1.1111111111111112,88.88888888888889
169,20220407,IS,1,9,4,1429.0,2.25,50.0
170,20220407,JP,3,3,3,0.0,1.0,100.0
171,20220407,KR,2,3,2,12.0,1.5,50.0
172,20220407,NL,3,5,3,18.0,1.6666666666666667,66.66666666666666
173,20220407,NO,3,4,3,6.0,1.3333333333333333,66.66666666666666
174,20220407,NP,1,1,1,0.0,1.0,100.0
175,20220407,NZ,1,1,1,0.0,1.0,100.0
176,20220407,PL,2,3,2,5.0,1.5,50.0
177,20220407,RO,1,1,1,0.0,1.0,100.0
178,20220407,RU,1,2,1,649.0,2.0,0.0
179,20220407,SE,4,6,4,301.0,1.5,75.0
180,20220407,SI,1,1,1,0.0,1.0,100.0
181,20220407,TH,2,3,2,10.0,1.5,50.0
182,20220407,TW,2,35,5,6736.0,7.0,40.0
183,20220407,UA,1,1,1,0.0,1.0,100.0
184,20220407,US,18,19,18,175.0,1.0555555555555556,94.44444444444444
185,20220408,AT,2,4,2,2209.0,2.0,50.0
