,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20200801,CH,1,1,1,0.0,1.0,100.0
1,20200801,CN,1,2,1,4.0,2.0,0.0
2,20200801,GB,1,1,1,0.0,1.0,100.0
3,20200801,US,5,22,9,4770.0,2.4444444444444446,33.33333333333333
4,20200802,AT,1,1,1,0.0,1.0,100.0
5,20200802,CN,2,18,3,1650.0,6.0,0.0
6,20200802,CO,1,1,1,0.0,1.0,100.0
7,20200802,ES,1,6,3,209.0,2.0,33.33333333333333
8,20200802,JP,2,3,3,0.0,1.0,100.0
9,20200802,US,8,35,12,2361.0,2.9166666666666665,41.66666666666667
10,20200803,AT,1,1,1,0.0,1.0,100.0
11,20200803,AU,1,4,1,198.0,4.0,0.0
12,20200803,BE,1,1,1,0.0,1.0,100.0
13,20200803,BR,1,1,1,0.0,1.0,100.0
14,20200803,CH,2,6,2,1387.0,3.0,50.0
15,20200803,CN,4,6,5,48.0,1.2,80.0
16,20200803,DE,1,4,1,59.0,4.0,0.0
17,20200803,ES,1,1,1,0.0,1.0,100.0
18,20200803,FR,2,2,2,0.0,1.0,100.0
19,20200803,GB,3,6,4,63.0,1.5,50.0
20,20200803,IN,2,3,2,8.0,1.5,50.0
21,20200803,JP,3,4,3,4.0,1.3333333333333333,66.66666666666666
22,20200803,US,26,68,38,3593.0,1.7894736842105263,71.05263157894737
23,20200804,CH,2,6,3,1052.0,2.0,33.33333333333333
24,20200804,DE,2,2,2,0.0,1.0,100.0
25,20200804,ES,1,3,2,2.0,1.5,50.0
26,20200804,FR,2,2,2,0.0,1.0,100.0
27,20200804,GB,2,10,5,310.0,2.0,40.0
28,20200804,IN,2,2,2,0.0,1.0,100.0
29,20200804,IR,1,1,1,0.0,1.0,100.0
30,20200804,IT,1,1,1,0.0,1.0,100.0
31,20200804,JP,1,2,2,0.0,1.0,100.0
32,20200804,KR,1,5,1,230.0,5.0,0.0
33,20200804,PT,1,1,1,0.0,1.0,100.0
34,20200804,RU,1,1,1,0.0,1.0,100.0
35,20200804,US,36,100,54,7458.0,1.8518518518518519,55.55555555555556
36,20200805,AT,1,1,1,0.0,1.0,100.0
37,20200805,AU,1,2,2,0.0,1.0,100.0
38,20200805,BR,1,2,1,86.0,2.0,0.0
39,20200805,CA,1,2,1,18.0,2.0,0.0
40,20200805,CH,1,1,1,0.0,1.0,100.0
41,20200805,CZ,1,1,1,0.0,1.0,100.0
42,20200805,DE,3,3,3,0.0,1.0,100.0
43,20200805,FR,1,2,1,6.0,2.0,0.0
44,20200805,GB,7,72,17,5476.0,4.235294117647059,29.411764705882355
45,20200805,IN,2,2,2,0.0,1.0,100.0
46,20200805,JP,1,2,2,0.0,1.0,100.0
47,20200805,PE,1,4,2,1661.0,2.0,0.0
48,20200805,PL,1,1,1,0.0,1.0,100.0
49,20200805,SG,1,20,7,3325.0,2.857142857142857,14.285714285714285
50,20200805,TR,1,1,1,0.0,1.0,100.0
51,20200805,US,23,60,31,2905.0,1.935483870967742,58.06451612903226
52,20200806,AT,1,1,1,0.0,1.0,100.0
53,20200806,BR,1,1,1,0.0,1.0,100.0
54,20200806,CA,1,3,1,79.0,3.0,0.0
55,20200806,CN,1,1,1,0.0,1.0,100.0
56,20200806,CZ,1,3,1,2237.0,3.0,0.0
57,20200806,DE,2,4,2,52.0,2.0,50.0
58,20200806,FR,3,3,3,0.0,1.0,100.0
59,20200806,HR,1,4,2,404.0,2.0,0.0
60,20200806,IN,1,2,2,0.0,1.0,100.0
61,20200806,IT,1,1,1,0.0,1.0,100.0
62,20200806,JP,4,8,4,1581.0,2.0,50.0
63,20200806,NL,1,5,2,250.0,2.5,0.0
64,20200806,PE,1,3,2,4.0,1.5,50.0
65,20200806,SG,1,16,3,2733.0,5.333333333333333,33.33333333333333
66,20200806,US,30,60,37,4690.0,1.6216216216216217,70.27027027027027
67,20200807,AT,1,1,1,0.0,1.0,100.0
68,20200807,CA,1,2,1,24.0,2.0,0.0
69,20200807,CN,2,2,2,0.0,1.0,100.0
70,20200807,FR,2,5,2,161.0,2.5,0.0
71,20200807,HR,1,7,2,1215.0,3.5,0.0
72,20200807,IN,2,3,2,197.0,1.5,50.0
73,20200807,JP,4,5,4,74.0,1.25,75.0
74,20200807,KR,1,1,1,0.0,1.0,100.0
75,20200807,PE,1,4,2,1162.0,2.0,0.0
76,20200807,PK,1,1,1,0.0,1.0,100.0
77,20200807,SE,1,3,1,185.0,3.0,0.0
78,20200807,US,23,69,35,4973.0,1.9714285714285715,65.71428571428571
79,20200808,BR,2,6,3,1332.0,2.0,33.33333333333333
80,20200808,CH,1,1,1,0.0,1.0,100.0
81,20200808,CN,1,1,1,0.0,1.0,100.0
82,20200808,DE,1,2,1,35.0,2.0,0.0
83,20200808,GB,1,1,1,0.0,1.0,100.0
84,20200808,LU,1,1,1,0.0,1.0,100.0
85,20200808,US,9,16,11,977.0,1.4545454545454546,63.63636363636363
86,20200809,BR,1,1,1,0.0,1.0,100.0
87,20200809,FR,1,2,2,0.0,1.0,100.0
88,20200809,IL,1,1,1,0.0,1.0,100.0
89,20200809,KR,1,1,1,0.0,1.0,100.0
90,20200809,NL,2,5,3,73.0,1.6666666666666667,66.66666666666666
91,20200809,NO,1,1,1,0.0,1.0,100.0
92,20200809,RO,1,2,1,41.0,2.0,0.0
93,20200809,RU,1,2,1,22.0,2.0,0.0
94,20200809,SG,1,6,2,1257.0,3.0,50.0
95,20200809,US,8,9,8,2.0,1.125,87.5
96,20200810,AT,1,1,1,0.0,1.0,100.0
97,20200810,BR,1,1,1,0.0,1.0,100.0
98,20200810,CA,1,1,1,0.0,1.0,100.0
99,20200810,CH,1,1,1,0.0,1.0,100.0
100,20200810,CN,1,3,1,1674.0,3.0,0.0
101,20200810,CZ,1,1,1,0.0,1.0,100.0
102,20200810,DE,4,12,4,791.0,3.0,75.0
103,20200810,ES,1,2,2,0.0,1.0,100.0
104,20200810,GB,3,20,5,1230.0,4.0,20.0
105,20200810,IN,1,1,1,0.0,1.0,100.0
106,20200810,JP,2,3,3,0.0,1.0,100.0
107,20200810,PE,1,1,1,0.0,1.0,100.0
108,20200810,SE,1,2,1,28.0,2.0,0.0
109,20200810,SG,1,18,2,1600.0,9.0,50.0
110,20200810,US,29,90,40,7091.0,2.25,52.5
111,20200811,AT,1,1,1,0.0,1.0,100.0
112,20200811,AU,2,10,2,947.0,5.0,0.0
113,20200811,BR,1,1,1,0.0,1.0,100.0
114,20200811,CA,1,1,1,0.0,1.0,100.0
115,20200811,CH,2,15,4,2532.0,3.75,0.0
116,20200811,CN,1,3,1,722.0,3.0,0.0
117,20200811,CZ,1,1,1,0.0,1.0,100.0
118,20200811,DE,1,4,1,101.0,4.0,0.0
119,20200811,ES,1,5,5,0.0,1.0,100.0
120,20200811,GB,5,13,6,1905.0,2.1666666666666665,50.0
121,20200811,HK,1,2,1,20.0,2.0,0.0
122,20200811,IN,2,2,2,0.0,1.0,100.0
123,20200811,JP,1,1,1,0.0,1.0,100.0
124,20200811,NL,1,1,1,0.0,1.0,100.0
125,20200811,SG,2,3,2,106.0,1.5,50.0
126,20200811,TW,1,2,1,22.0,2.0,0.0
127,20200811,US,33,49,35,3304.0,1.4,65.71428571428571
128,20200812,AT,1,1,1,0.0,1.0,100.0
129,20200812,AU,1,9,2,581.0,4.5,50.0
130,20200812,BR,2,2,2,0.0,1.0,100.0
131,20200812,CH,2,8,3,1259.0,2.6666666666666665,33.33333333333333
132,20200812,DE,4,16,10,1122.0,1.6,50.0
133,20200812,ES,1,1,1,0.0,1.0,100.0
134,20200812,FR,1,6,1,568.0,6.0,0.0
135,20200812,GB,2,6,4,10.0,1.5,50.0
136,20200812,HK,1,1,1,0.0,1.0,100.0
137,20200812,IN,4,6,4,130.0,1.5,50.0
138,20200812,JP,2,3,2,30.0,1.5,50.0
139,20200812,KR,1,5,1,153.0,5.0,0.0
140,20200812,PT,1,1,1,0.0,1.0,100.0
141,20200812,SG,1,2,1,204.0,2.0,0.0
142,20200812,TW,1,1,1,0.0,1.0,100.0
143,20200812,US,41,84,51,9487.0,1.6470588235294117,64.70588235294117
144,20200813,AT,2,3,2,10.0,1.5,50.0
145,20200813,AU,1,5,1,80.0,5.0,0.0
146,20200813,BR,4,5,5,0.0,1.0,100.0
147,20200813,CZ,1,3,1,58.0,3.0,0.0
148,20200813,DE,2,4,2,1250.0,2.0,50.0
149,20200813,ES,1,6,2,262.0,3.0,50.0
150,20200813,FR,1,1,1,0.0,1.0,100.0
151,20200813,GB,3,3,3,0.0,1.0,100.0
152,20200813,GR,1,1,1,0.0,1.0,100.0
153,20200813,HR,1,2,1,0.0,2.0,0.0
154,20200813,IT,1,1,1,0.0,1.0,100.0
155,20200813,JP,1,4,1,278.0,4.0,0.0
156,20200813,KR,1,1,1,0.0,1.0,100.0
157,20200813,RU,1,3,1,9.0,3.0,0.0
158,20200813,US,37,78,46,7390.0,1.6956521739130435,63.04347826086957
159,20200814,BR,1,1,1,0.0,1.0,100.0
160,20200814,CA,1,2,1,115.0,2.0,0.0
161,20200814,CL,1,1,1,0.0,1.0,100.0
162,20200814,CN,1,2,1,81.0,2.0,0.0
163,20200814,CO,1,3,1,41.0,3.0,0.0
164,20200814,DE,4,5,5,0.0,1.0,100.0
165,20200814,ES,3,4,3,5.0,1.3333333333333333,66.66666666666666
166,20200814,GB,3,9,3,2982.0,3.0,66.66666666666666
167,20200814,IN,4,4,4,0.0,1.0,100.0
168,20200814,IR,1,4,1,215.0,4.0,0.0
169,20200814,IT,3,6,4,344.0,1.5,75.0
170,20200814,JP,4,7,4,73.0,1.75,50.0
171,20200814,MY,1,1,1,0.0,1.0,100.0
172,20200814,NL,1,1,1,0.0,1.0,100.0
173,20200814,SA,1,1,1,0.0,1.0,100.0
174,20200814,SG,1,1,1,0.0,1.0,100.0
175,20200814,UA,1,2,1,11.0,2.0,0.0
176,20200814,US,29,88,39,5040.0,2.2564102564102564,48.717948717948715
177,20200815,AR,1,1,1,0.0,1.0,100.0
178,20200815,BR,1,5,3,27.0,1.6666666666666667,33.33333333333333
179,20200815,CA,1,1,1,0.0,1.0,100.0
180,20200815,CN,1,3,1,133.0,3.0,0.0
181,20200815,CZ,1,1,1,0.0,1.0,100.0
182,20200815,DE,3,7,4,348.0,1.75,50.0
183,20200815,ES,1,2,1,29.0,2.0,0.0
184,20200815,IN,1,1,1,0.0,1.0,100.0
185,20200815,IT,1,1,1,0.0,1.0,100.0
186,20200815,SA,1,2,2,0.0,1.0,100.0
187,20200815,US,8,35,13,5193.0,2.6923076923076925,61.53846153846154
188,20200816,AU,1,7,1,120.0,7.0,0.0
189,20200816,CA,2,16,2,1564.0,8.0,0.0
190,20200816,DE,1,2,1,40.0,2.0,0.0
191,20200816,ES,1,3,1,57.0,3.0,0.0
192,20200816,FR,2,3,2,49.0,1.5,50.0
193,20200816,GB,1,1,1,0.0,1.0,100.0
194,20200816,HK,1,1,1,0.0,1.0,100.0
195,20200816,IE,1,5,2,220.0,2.5,0.0
196,20200816,IN,1,1,1,0.0,1.0,100.0
197,20200816,IR,1,1,1,0.0,1.0,100.0
198,20200816,JP,1,1,1,0.0,1.0,100.0
199,20200816,KR,1,3,1,38.0,3.0,0.0
200,20200816,SA,1,3,1,135.0,3.0,0.0
201,20200816,SE,1,1,1,0.0,1.0,100.0
202,20200816,US,7,18,9,1166.0,2.0,44.44444444444444
203,20200816,ZZ,1,1,1,0.0,1.0,100.0
204,20200817,AT,1,2,2,0.0,1.0,100.0
205,20200817,AU,1,1,1,0.0,1.0,100.0
206,20200817,BR,3,10,3,1239.0,3.3333333333333335,33.33333333333333
207,20200817,CA,1,9,2,930.0,4.5,0.0
208,20200817,CL,1,2,1,20.0,2.0,0.0
209,20200817,CN,2,6,2,132.0,3.0,0.0
210,20200817,CZ,1,1,1,0.0,1.0,100.0
211,20200817,DE,3,7,4,269.0,1.75,50.0
212,20200817,FI,1,1,1,0.0,1.0,100.0
213,20200817,FR,1,2,1,6.0,2.0,0.0
214,20200817,GB,1,1,1,0.0,1.0,100.0
215,20200817,IN,5,8,5,326.0,1.6,80.0
216,20200817,IR,1,1,1,0.0,1.0,100.0
217,20200817,JP,3,10,4,316.0,2.5,25.0
218,20200817,RO,1,2,1,15.0,2.0,0.0
219,20200817,SA,1,7,1,1839.0,7.0,0.0
220,20200817,US,34,114,48,6790.0,2.375,54.166666666666664
221,20200818,AT,1,1,1,0.0,1.0,100.0
222,20200818,BR,2,2,2,0.0,1.0,100.0
223,20200818,CH,4,16,5,1934.0,3.2,20.0
224,20200818,CL,1,1,1,0.0,1.0,100.0
225,20200818,CN,1,4,1,179.0,4.0,0.0
226,20200818,CZ,1,2,1,1329.0,2.0,0.0
227,20200818,DE,4,4,4,0.0,1.0,100.0
228,20200818,DK,1,2,1,22.0,2.0,0.0
229,20200818,ES,2,6,3,3144.0,2.0,33.33333333333333
230,20200818,FR,1,2,2,0.0,1.0,100.0
231,20200818,GB,2,2,2,0.0,1.0,100.0
232,20200818,HK,1,2,1,7.0,2.0,0.0
233,20200818,IN,1,1,1,0.0,1.0,100.0
234,20200818,IT,1,9,3,110.0,3.0,33.33333333333333
235,20200818,JP,4,5,4,78.0,1.25,75.0
236,20200818,RS,1,4,1,277.0,4.0,0.0
