,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20201201,AE,1,4,2,375.0,2.0,50.0
1,20201201,AT,1,1,1,0.0,1.0,100.0
2,20201201,AU,1,1,1,0.0,1.0,100.0
3,20201201,CA,3,10,5,152.0,2.0,40.0
4,20201201,CN,4,4,4,0.0,1.0,100.0
5,20201201,DE,4,8,5,2835.0,1.6,80.0
6,20201201,ES,1,1,1,0.0,1.0,100.0
7,20201201,FR,3,7,5,56.0,1.4,60.0
8,20201201,GB,4,8,5,87.0,1.6,80.0
9,20201201,HK,2,15,4,1448.0,3.75,0.0
10,20201201,HR,1,3,2,44.0,1.5,50.0
11,20201201,IN,3,7,3,1519.0,2.3333333333333335,33.33333333333333
12,20201201,IT,3,4,3,4.0,1.3333333333333333,66.66666666666666
13,20201201,US,32,52,39,378.0,1.3333333333333333,79.48717948717949
14,20201202,AU,2,2,2,0.0,1.0,100.0
15,20201202,CA,3,4,4,0.0,1.0,100.0
16,20201202,CH,1,1,1,0.0,1.0,100.0
17,20201202,CN,1,1,1,0.0,1.0,100.0
18,20201202,DE,3,9,4,1146.0,2.25,0.0
19,20201202,FR,3,20,6,1177.0,3.3333333333333335,33.33333333333333
20,20201202,GB,3,5,3,246.0,1.6666666666666667,66.66666666666666
21,20201202,HK,1,5,2,49.0,2.5,0.0
22,20201202,HR,1,2,2,0.0,1.0,100.0
23,20201202,IN,2,2,2,0.0,1.0,100.0
24,20201202,KZ,1,4,1,140.0,4.0,0.0
25,20201202,NO,1,1,1,0.0,1.0,100.0
26,20201202,PL,1,1,1,0.0,1.0,100.0
27,20201202,US,26,63,36,4687.0,1.75,50.0
28,20201203,AT,1,2,1,24.0,2.0,0.0
29,20201203,AU,3,14,6,2447.0,2.3333333333333335,50.0
30,20201203,CN,7,26,8,642.0,3.25,62.5
31,20201203,DE,10,23,13,1212.0,1.7692307692307692,69.23076923076923
32,20201203,ES,4,6,4,1384.0,1.5,75.0
33,20201203,FR,5,10,5,180.0,2.0,40.0
34,20201203,GB,3,8,5,58.0,1.6,60.0
35,20201203,IN,2,4,2,23.0,2.0,0.0
36,20201203,IT,1,1,1,0.0,1.0,100.0
37,20201203,JP,1,1,1,0.0,1.0,100.0
38,20201203,NL,1,5,1,293.0,5.0,0.0
39,20201203,NZ,1,1,1,0.0,1.0,100.0
40,20201203,RU,1,1,1,0.0,1.0,100.0
41,20201203,US,27,82,39,6081.0,2.1025641025641026,53.84615384615385
42,20201204,CA,1,1,1,0.0,1.0,100.0
43,20201204,CH,1,2,1,6.0,2.0,0.0
44,20201204,CN,2,6,3,742.0,2.0,0.0
45,20201204,DE,6,12,8,1404.0,1.5,62.5
46,20201204,ES,1,1,1,0.0,1.0,100.0
47,20201204,FR,4,18,7,508.0,2.5714285714285716,57.14285714285714
48,20201204,GB,4,7,4,524.0,1.75,50.0
49,20201204,HU,1,1,1,0.0,1.0,100.0
50,20201204,JP,5,7,5,28.0,1.4,80.0
51,20201204,MX,1,1,1,0.0,1.0,100.0
52,20201204,SG,1,2,1,18.0,2.0,0.0
53,20201204,US,25,73,33,8064.0,2.212121212121212,51.515151515151516
54,20201205,DE,1,1,1,0.0,1.0,100.0
55,20201205,FI,1,1,1,0.0,1.0,100.0
56,20201205,FR,1,1,1,0.0,1.0,100.0
57,20201205,JP,1,1,1,0.0,1.0,100.0
58,20201205,MX,1,1,1,0.0,1.0,100.0
59,20201205,US,9,26,15,4325.0,1.7333333333333334,66.66666666666666
60,20201206,AE,1,15,3,1889.0,5.0,0.0
61,20201206,AM,1,1,1,0.0,1.0,100.0
62,20201206,AU,2,14,3,2640.0,4.666666666666667,0.0
