,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20200701,AT,1,2,2,0.0,1.0,100.0
1,20200701,AU,1,2,1,48.0,2.0,0.0
2,20200701,CL,1,3,1,539.0,3.0,0.0
3,20200701,CN,3,18,4,1280.0,4.5,25.0
4,20200701,DE,4,10,5,246.0,2.0,60.0
5,20200701,GB,4,13,6,114.0,2.1666666666666665,50.0
6,20200701,HK,2,4,2,31.0,2.0,50.0
7,20200701,IT,1,2,1,23.0,2.0,0.0
8,20200701,JP,6,27,10,960.0,2.7,30.0
9,20200701,NO,1,1,1,0.0,1.0,100.0
10,20200701,US,35,95,50,9613.0,1.9,50.0
11,20200702,AU,1,2,1,30.0,2.0,0.0
12,20200702,CA,2,3,2,10.0,1.5,50.0
13,20200702,CH,2,3,2,4.0,1.5,50.0
14,20200702,CN,1,2,1,23.0,2.0,0.0
15,20200702,DE,3,4,3,31.0,1.3333333333333333,66.66666666666666
16,20200702,ES,1,1,1,0.0,1.0,100.0
17,20200702,FR,2,5,2,33.0,2.5,50.0
18,20200702,GB,3,7,3,84.0,2.3333333333333335,33.33333333333333
19,20200702,HU,1,1,1,0.0,1.0,100.0
20,20200702,IN,1,5,2,985.0,2.5,0.0
21,20200702,JP,3,4,3,1.0,1.3333333333333333,66.66666666666666
22,20200702,PL,1,3,2,158.0,1.5,50.0
23,20200702,US,26,80,37,8284.0,2.1621621621621623,59.45945945945946
24,20200703,CO,1,3,1,24.0,3.0,0.0
25,20200703,DE,5,10,5,954.0,2.0,60.0
26,20200703,FI,1,1,1,0.0,1.0,100.0
27,20200703,FR,2,2,2,0.0,1.0,100.0
28,20200703,GB,4,8,8,0.0,1.0,100.0
29,20200703,IN,2,3,2,8.0,1.5,50.0
30,20200703,JP,2,3,2,15.0,1.5,50.0
31,20200703,MX,1,17,3,1770.0,5.666666666666667,33.33333333333333
32,20200703,PL,1,12,1,243.0,12.0,0.0
33,20200703,PT,1,4,2,119.0,2.0,0.0
34,20200703,RU,1,3,2,134.0,1.5,50.0
35,20200703,TH,1,1,1,0.0,1.0,100.0
