,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20200401,CA,1,2,1,1694.0,2.0,0.0
1,20200401,CH,2,6,3,51.0,2.0,66.66666666666666
2,20200401,DE,8,14,9,1682.0,1.5555555555555556,66.66666666666666
3,20200401,DK,1,9,1,905.0,9.0,0.0
4,20200401,FI,1,7,1,2689.0,7.0,0.0
5,20200401,FR,2,2,2,0.0,1.0,100.0
6,20200401,GB,5,13,6,617.0,2.1666666666666665,0.0
7,20200401,IT,1,2,1,18.0,2.0,0.0
8,20200401,JP,1,6,1,130.0,6.0,0.0
9,20200401,KR,1,1,1,0.0,1.0,100.0
10,20200401,MX,1,2,1,3.0,2.0,0.0
11,20200401,NL,1,1,1,0.0,1.0,100.0
12,20200401,UA,1,6,1,404.0,6.0,0.0
13,20200401,US,21,53,30,3022.0,1.7666666666666666,63.33333333333333
14,20200402,CH,2,5,2,50.0,2.5,50.0
15,20200402,CN,4,6,4,1244.0,1.5,75.0
16,20200402,DE,5,11,6,1529.0,1.8333333333333333,50.0
17,20200402,FR,2,4,3,1455.0,1.3333333333333333,66.66666666666666
18,20200402,GB,4,23,10,3273.0,2.3,40.0
19,20200402,IE,1,6,1,30.0,6.0,0.0
20,20200402,IL,1,1,1,0.0,1.0,100.0
21,20200402,IT,1,1,1,0.0,1.0,100.0
22,20200402,LU,1,1,1,0.0,1.0,100.0
23,20200402,RU,1,1,1,0.0,1.0,100.0
24,20200402,TZ,1,1,1,0.0,1.0,100.0
25,20200402,US,14,48,20,2471.0,2.4,60.0
26,20200403,BE,1,1,1,0.0,1.0,100.0
27,20200403,CH,2,5,2,281.0,2.5,50.0
28,20200403,CN,2,2,2,0.0,1.0,100.0
29,20200403,DE,5,8,7,10.0,1.1428571428571428,85.71428571428571
30,20200403,FR,2,9,2,1402.0,4.5,50.0
31,20200403,GB,1,2,1,880.0,2.0,0.0
32,20200403,IN,1,1,1,0.0,1.0,100.0
33,20200403,IT,1,1,1,0.0,1.0,100.0
34,20200403,JP,1,1,1,0.0,1.0,100.0
35,20200403,MX,1,3,2,2.0,1.5,50.0
36,20200403,NG,1,3,1,197.0,3.0,0.0
37,20200403,SA,1,1,1,0.0,1.0,100.0
38,20200403,US,17,49,19,7749.0,2.5789473684210527,36.84210526315789
39,20200404,AE,1,1,1,0.0,1.0,100.0
40,20200404,BR,1,1,1,0.0,1.0,100.0
41,20200404,DE,1,1,1,0.0,1.0,100.0
42,20200404,EC,1,1,1,0.0,1.0,100.0
43,20200404,HK,1,2,1,17.0,2.0,0.0
44,20200404,PL,1,3,1,143.0,3.0,0.0
45,20200404,RU,1,1,1,0.0,1.0,100.0
46,20200404,US,6,10,7,1377.0,1.4285714285714286,57.14285714285714
47,20200405,AR,1,2,1,4.0,2.0,0.0
48,20200405,CA,1,3,2,744.0,1.5,50.0
49,20200405,HU,1,1,1,0.0,1.0,100.0
50,20200405,JP,2,2,2,0.0,1.0,100.0
51,20200405,SE,1,1,1,0.0,1.0,100.0
52,20200405,US,7,31,10,6886.0,3.1,40.0
53,20200406,AR,1,6,2,288.0,3.0,50.0
54,20200406,CH,2,2,2,0.0,1.0,100.0
55,20200406,CN,1,1,1,0.0,1.0,100.0
56,20200406,CO,1,4,1,158.0,4.0,0.0
57,20200406,DE,3,4,4,0.0,1.0,100.0
58,20200406,FR,2,14,7,1120.0,2.0,71.42857142857143
59,20200406,GB,4,25,11,3501.0,2.272727272727273,36.36363636363637
60,20200406,IN,2,2,2,0.0,1.0,100.0
61,20200406,IT,2,2,2,0.0,1.0,100.0
62,20200406,JP,1,2,2,0.0,1.0,100.0
63,20200406,TW,1,1,1,0.0,1.0,100.0
64,20200406,US,14,43,21,3431.0,2.0476190476190474,42.857142857142854
65,20200407,BR,1,1,1,0.0,1.0,100.0
66,20200407,CA,1,4,1,56.0,4.0,0.0
67,20200407,CH,2,7,2,657.0,3.5,50.0
68,20200407,CN,3,5,3,458.0,1.6666666666666667,33.33333333333333
69,20200407,DE,4,5,4,27.0,1.25,75.0
70,20200407,ES,2,3,3,0.0,1.0,100.0
71,20200407,FR,3,3,3,0.0,1.0,100.0
72,20200407,GB,3,4,3,5.0,1.3333333333333333,66.66666666666666
73,20200407,HU,1,1,1,0.0,1.0,100.0
74,20200407,IE,1,1,1,0.0,1.0,100.0
75,20200407,IN,1,2,1,757.0,2.0,0.0
76,20200407,IT,4,4,4,0.0,1.0,100.0
77,20200407,JP,2,7,2,192.0,3.5,0.0
78,20200407,SG,1,2,1,15.0,2.0,0.0
79,20200407,US,20,46,28,1720.0,1.6428571428571428,60.71428571428571
80,20200408,AR,1,1,1,0.0,1.0,100.0
81,20200408,CH,1,15,1,386.0,15.0,0.0
82,20200408,CN,3,7,5,117.0,1.4,60.0
83,20200408,CO,1,1,1,0.0,1.0,100.0
84,20200408,DE,1,2,1,3.0,2.0,0.0
85,20200408,DZ,1,1,1,0.0,1.0,100.0
86,20200408,ES,2,9,3,772.0,3.0,33.33333333333333
87,20200408,FI,2,2,2,0.0,1.0,100.0
88,20200408,FR,4,12,4,810.0,3.0,50.0
89,20200408,GB,4,19,8,2956.0,2.375,37.5
90,20200408,GR,1,3,1,30.0,3.0,0.0
91,20200408,HU,1,1,1,0.0,1.0,100.0
92,20200408,IE,2,2,2,0.0,1.0,100.0
93,20200408,IN,1,1,1,0.0,1.0,100.0
94,20200408,IR,1,1,1,0.0,1.0,100.0
95,20200408,JP,1,2,1,414.0,2.0,0.0
96,20200408,KR,1,1,1,0.0,1.0,100.0
97,20200408,TW,1,4,1,71.0,4.0,0.0
98,20200408,US,21,68,33,6243.0,2.0606060606060606,54.54545454545454
99,20200409,CH,1,4,3,16.0,1.3333333333333333,66.66666666666666
100,20200409,CN,1,8,3,2039.0,2.6666666666666665,33.33333333333333
101,20200409,CO,2,2,2,0.0,1.0,100.0
102,20200409,DE,1,3,2,7.0,1.5,50.0
103,20200409,FR,5,23,7,3018.0,3.2857142857142856,42.857142857142854
104,20200409,GB,2,2,2,0.0,1.0,100.0
105,20200409,GR,1,4,2,1331.0,2.0,0.0
106,20200409,IE,1,3,2,10.0,1.5,50.0
107,20200409,IT,3,6,3,1201.0,2.0,33.33333333333333
108,20200409,MX,1,6,3,527.0,2.0,33.33333333333333
109,20200409,PL,1,7,1,625.0,7.0,0.0
110,20200409,SA,1,4,1,117.0,4.0,0.0
111,20200409,SG,1,1,1,0.0,1.0,100.0
112,20200409,US,23,63,30,5955.0,2.1,60.0
113,20200410,CH,1,3,2,1489.0,1.5,50.0
114,20200410,CN,1,2,2,0.0,1.0,100.0
115,20200410,DE,2,2,2,0.0,1.0,100.0
116,20200410,ES,1,2,1,33.0,2.0,0.0
117,20200410,FR,2,2,2,0.0,1.0,100.0
118,20200410,IR,1,1,1,0.0,1.0,100.0
119,20200410,KR,1,1,1,0.0,1.0,100.0
120,20200410,MX,1,8,3,61.0,2.6666666666666665,0.0
121,20200410,NZ,1,1,1,0.0,1.0,100.0
122,20200410,PH,1,4,1,93.0,4.0,0.0
123,20200410,SA,1,1,1,0.0,1.0,100.0
124,20200410,US,15,30,16,2236.0,1.875,50.0
125,20200410,ZZ,1,1,1,0.0,1.0,100.0
126,20200411,AR,1,1,1,0.0,1.0,100.0
127,20200411,BR,1,1,1,0.0,1.0,100.0
128,20200411,CO,1,2,2,0.0,1.0,100.0
129,20200411,DE,2,11,2,2212.0,5.5,50.0
130,20200411,FR,1,5,2,441.0,2.5,50.0
131,20200411,GB,1,1,1,0.0,1.0,100.0
132,20200411,IN,2,7,3,238.0,2.3333333333333335,33.33333333333333
133,20200411,JP,1,1,1,0.0,1.0,100.0
134,20200411,KR,2,6,4,174.0,1.5,75.0
135,20200411,PH,1,1,1,0.0,1.0,100.0
136,20200411,SE,1,1,1,0.0,1.0,100.0
137,20200411,US,2,2,2,0.0,1.0,100.0
138,20200412,AU,1,4,2,229.0,2.0,50.0
139,20200412,CH,2,5,2,331.0,2.5,50.0
140,20200412,CO,1,1,1,0.0,1.0,100.0
141,20200412,DE,2,2,2,0.0,1.0,100.0
142,20200412,FR,1,2,1,18.0,2.0,0.0
143,20200412,IN,2,2,2,0.0,1.0,100.0
144,20200412,KR,1,8,1,2059.0,8.0,0.0
145,20200412,SE,1,4,3,212.0,1.3333333333333333,66.66666666666666
146,20200412,US,4,7,4,602.0,1.75,50.0
147,20200413,AU,1,1,1,0.0,1.0,100.0
148,20200413,BE,1,2,1,8.0,2.0,0.0
149,20200413,CA,1,1,1,0.0,1.0,100.0
150,20200413,CN,2,9,4,4987.0,2.25,50.0
151,20200413,FR,1,1,1,0.0,1.0,100.0
152,20200413,GB,1,1,1,0.0,1.0,100.0
153,20200413,IN,1,1,1,0.0,1.0,100.0
154,20200413,KR,1,6,1,56.0,6.0,0.0
155,20200413,MA,1,3,2,5.0,1.5,50.0
156,20200413,MX,1,2,1,5.0,2.0,0.0
157,20200413,PT,1,1,1,0.0,1.0,100.0
158,20200413,SA,2,5,2,731.0,2.5,0.0
159,20200413,SE,1,1,1,0.0,1.0,100.0
160,20200413,US,13,22,15,123.0,1.4666666666666666,66.66666666666666
161,20200414,AT,1,2,2,0.0,1.0,100.0
162,20200414,BR,1,1,1,0.0,1.0,100.0
163,20200414,CA,1,1,1,0.0,1.0,100.0
164,20200414,CH,1,3,2,4.0,1.5,50.0
165,20200414,CO,1,4,2,9.0,2.0,50.0
166,20200414,DE,1,2,2,0.0,1.0,100.0
167,20200414,GB,4,17,8,2327.0,2.125,50.0
168,20200414,IR,1,5,1,418.0,5.0,0.0
169,20200414,IT,1,1,1,0.0,1.0,100.0
170,20200414,JP,2,2,2,0.0,1.0,100.0
171,20200414,PH,1,4,2,575.0,2.0,50.0
172,20200414,US,26,94,44,5799.0,2.1363636363636362,50.0
173,20200414,VN,1,1,1,0.0,1.0,100.0
174,20200415,AT,1,1,1,0.0,1.0,100.0
175,20200415,BD,1,1,1,0.0,1.0,100.0
176,20200415,BR,2,2,2,0.0,1.0,100.0
177,20200415,CH,2,5,2,7.0,2.5,50.0
178,20200415,CN,3,5,3,181.0,1.6666666666666667,66.66666666666666
179,20200415,CO,7,24,12,613.0,2.0,66.66666666666666
180,20200415,DE,2,3,3,0.0,1.0,100.0
181,20200415,DK,1,1,1,0.0,1.0,100.0
182,20200415,ES,2,4,3,17.0,1.3333333333333333,66.66666666666666
183,20200415,FR,1,1,1,0.0,1.0,100.0
184,20200415,GR,1,7,3,34.0,2.3333333333333335,0.0
185,20200415,IN,1,1,1,0.0,1.0,100.0
186,20200415,IT,1,1,1,0.0,1.0,100.0
187,20200415,JP,2,2,2,0.0,1.0,100.0
188,20200415,MX,1,2,2,0.0,1.0,100.0
189,20200415,PL,1,6,1,2652.0,6.0,0.0
190,20200415,PT,1,1,1,0.0,1.0,100.0
191,20200415,SG,1,1,1,0.0,1.0,100.0
192,20200415,US,35,133,48,12223.0,2.7708333333333335,35.41666666666667
193,20200416,AE,1,2,2,0.0,1.0,100.0
194,20200416,AU,1,1,1,0.0,1.0,100.0
195,20200416,CH,1,4,1,1628.0,4.0,0.0
196,20200416,CO,1,8,3,754.0,2.6666666666666665,33.33333333333333
197,20200416,DE,2,7,3,170.0,2.3333333333333335,33.33333333333333
198,20200416,ES,2,4,3,19.0,1.3333333333333333,66.66666666666666
199,20200416,FR,1,1,1,0.0,1.0,100.0
200,20200416,GB,3,8,6,126.0,1.3333333333333333,66.66666666666666
201,20200416,IN,4,6,5,255.0,1.2,80.0
202,20200416,JP,1,3,1,660.0,3.0,0.0
203,20200416,MX,2,2,2,0.0,1.0,100.0
204,20200416,NL,1,2,1,67.0,2.0,0.0
205,20200416,PT,1,4,2,28.0,2.0,50.0
206,20200416,SA,2,10,5,117.0,2.0,80.0
207,20200416,SG,1,1,1,0.0,1.0,100.0
208,20200416,US,28,81,43,6198.0,1.8837209302325582,58.139534883720934
209,20200416,ZZ,1,1,1,0.0,1.0,100.0
210,20200417,BR,1,1,1,0.0,1.0,100.0
211,20200417,CH,1,2,1,4.0,2.0,0.0
212,20200417,CN,2,6,3,136.0,2.0,66.66666666666666
213,20200417,CO,1,4,1,969.0,4.0,0.0
214,20200417,DE,5,24,14,1438.0,1.7142857142857142,50.0
215,20200417,ES,1,1,1,0.0,1.0,100.0
216,20200417,GB,1,1,1,0.0,1.0,100.0
217,20200417,GR,1,2,1,2.0,2.0,0.0
218,20200417,IN,1,1,1,0.0,1.0,100.0
219,20200417,JP,2,2,2,0.0,1.0,100.0
220,20200417,NL,1,1,1,0.0,1.0,100.0
221,20200417,US,25,71,37,7593.0,1.9189189189189189,51.35135135135135
222,20200417,ZZ,1,1,1,0.0,1.0,100.0
223,20200418,CN,1,12,7,471.0,1.7142857142857142,42.857142857142854
224,20200418,DE,1,3,1,39.0,3.0,0.0
225,20200418,IN,1,1,1,0.0,1.0,100.0
226,20200418,IT,1,2,1,24.0,2.0,0.0
227,20200418,NZ,1,5,3,1130.0,1.6666666666666667,33.33333333333333
228,20200418,US,7,25,8,808.0,3.125,37.5
229,20200419,AU,1,1,1,0.0,1.0,100.0
230,20200419,BR,1,1,1,0.0,1.0,100.0
231,20200419,CN,1,1,1,0.0,1.0,100.0
232,20200419,DE,2,2,2,0.0,1.0,100.0
233,20200419,IN,1,1,1,0.0,1.0,100.0
234,20200419,IT,1,2,2,0.0,1.0,100.0
235,20200419,JP,6,14,7,1584.0,2.0,57.14285714285714
236,20200419,NZ,1,1,1,0.0,1.0,100.0
237,20200419,US,6,21,8,71.0,2.625,50.0
238,20200420,AE,1,1,1,0.0,1.0,100.0
