,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20200501,AE,Ras Al-Khaimah,1,10,3,1121.0,3.3333333333333335,0.0
1,20200501,AU,Sydney,1,12,3,1174.0,4.0,0.0
2,20200501,BR,Belo Horizonte,1,4,2,170.0,2.0,0.0
3,20200501,BR,Petropolis,1,2,1,5.0,2.0,0.0
4,20200501,CA,Calgary,1,3,2,114.0,1.5,50.0
5,20200501,CA,London,1,5,1,359.0,5.0,0.0
6,20200501,CA,Toronto,1,1,1,0.0,1.0,100.0
7,20200501,CA,Vancouver,1,1,1,0.0,1.0,100.0
8,20200501,CD,Lubumbashi,1,1,1,0.0,1.0,100.0
9,20200501,CL,Santiago,1,1,1,0.0,1.0,100.0
10,20200501,CN,Beijing,1,7,1,1883.0,7.0,0.0
11,20200501,DE,Berlin,1,2,1,33.0,2.0,0.0
12,20200501,DE,Hamburg,1,3,1,707.0,3.0,0.0
13,20200501,DE,Heilbronn,1,1,1,0.0,1.0,100.0
14,20200501,DE,Herne,1,2,1,5.0,2.0,0.0
15,20200501,DE,Moers,1,1,1,0.0,1.0,100.0
16,20200501,DK,Lystrup,2,2,2,0.0,1.0,100.0
17,20200501,ES,Merida,1,1,1,0.0,1.0,100.0
18,20200501,FR,(not set),1,1,1,0.0,1.0,100.0
19,20200501,FR,Boulogne-Billancourt,1,6,1,1727.0,6.0,0.0
20,20200501,FR,Massy,1,2,2,0.0,1.0,100.0
21,20200501,FR,Paris,2,2,2,0.0,1.0,100.0
22,20200501,FR,Saclay,1,2,2,0.0,1.0,100.0
23,20200501,GB,(not set),3,39,8,7876.0,4.875,12.5
24,20200501,GB,Bath,1,1,1,0.0,1.0,100.0
25,20200501,GB,Colchester,3,4,3,277.0,1.3333333333333333,66.66666666666666
26,20200501,GB,Kingston upon Hull,1,8,3,92.0,2.6666666666666665,33.33333333333333
27,20200501,GB,London,1,1,1,0.0,1.0,100.0
28,20200501,GB,Manchester,1,1,1,0.0,1.0,100.0
29,20200501,GB,Stockport,1,1,1,0.0,1.0,100.0
30,20200501,GR,Athens,1,3,1,23.0,3.0,0.0
31,20200501,ID,Semarang,1,2,1,42.0,2.0,0.0
32,20200501,IN,Bengaluru,1,1,1,0.0,1.0,100.0
33,20200501,IN,Hyderabad,2,3,2,9.0,1.5,50.0
34,20200501,IN,Thrissur,1,1,1,0.0,1.0,100.0
35,20200501,IQ,(not set),3,3,3,0.0,1.0,100.0
36,20200501,IT,Rome,1,1,1,0.0,1.0,100.0
37,20200501,IT,Turin,1,1,1,0.0,1.0,100.0
38,20200501,JP,Fukuoka,1,17,1,311.0,17.0,0.0
39,20200501,JP,Saitama,1,1,1,0.0,1.0,100.0
40,20200501,JP,Shinjuku City,1,1,1,0.0,1.0,100.0
41,20200501,JP,Toshima City,1,1,1,0.0,1.0,100.0
42,20200501,JP,Toyonaka,1,9,2,738.0,4.5,50.0
43,20200501,MG,Antananarivo,1,1,1,0.0,1.0,100.0
44,20200501,MY,Petaling Jaya,1,1,1,0.0,1.0,100.0
45,20200501,NG,Lagos,1,2,2,0.0,1.0,100.0
46,20200501,PL,Gniezno,1,1,1,0.0,1.0,100.0
47,20200501,PL,Warsaw,1,1,1,0.0,1.0,100.0
48,20200501,PL,Wroclaw,1,1,1,0.0,1.0,100.0
49,20200501,SA,Jeddah,2,12,4,3045.0,3.0,25.0
50,20200501,SE,Stockholm,1,3,2,74.0,1.5,50.0
51,20200501,SG,Singapore,1,1,1,0.0,1.0,100.0
52,20200501,US,(not set),1,1,1,0.0,1.0,100.0
53,20200501,US,Alameda,1,4,1,148.0,4.0,0.0
54,20200501,US,Albuquerque,4,12,6,305.0,2.0,33.33333333333333
55,20200501,US,Baton Rouge,1,1,1,0.0,1.0,100.0
56,20200501,US,Bel Air South,1,1,1,0.0,1.0,100.0
57,20200501,US,Billings,1,7,1,233.0,7.0,0.0
58,20200501,US,Boardman,3,7,3,152.0,2.3333333333333335,33.33333333333333
59,20200501,US,Boxborough,1,2,1,103.0,2.0,0.0
60,20200501,US,Brighton,1,1,1,0.0,1.0,100.0
61,20200501,US,Brookline,1,1,1,0.0,1.0,100.0
62,20200501,US,Cambridge,1,1,1,0.0,1.0,100.0
63,20200501,US,Champaign,1,12,2,1537.0,6.0,0.0
64,20200501,US,Chandler,2,10,2,383.0,5.0,50.0
65,20200501,US,Chesterbrook,1,1,1,0.0,1.0,100.0
66,20200501,US,Chicago,1,2,1,1.0,2.0,0.0
67,20200501,US,Cicero,1,2,1,29.0,2.0,0.0
68,20200501,US,Columbia,3,19,3,382.0,6.333333333333333,33.33333333333333
69,20200501,US,Columbus,1,8,1,1822.0,8.0,0.0
70,20200501,US,Darien,1,1,1,0.0,1.0,100.0
71,20200501,US,Easthampton,1,9,1,2147.0,9.0,0.0
72,20200501,US,Englewood,1,4,2,248.0,2.0,50.0
73,20200501,US,Evanston,1,9,2,793.0,4.5,50.0
74,20200501,US,Glendora,1,2,1,81.0,2.0,0.0
75,20200501,US,Houston,1,3,1,0.0,3.0,0.0
76,20200501,US,Huntsville,2,27,5,3025.0,5.4,20.0
77,20200501,US,Idaho Falls,1,2,2,0.0,1.0,100.0
78,20200501,US,La Grange,1,1,1,0.0,1.0,100.0
79,20200501,US,Livermore,5,16,7,512.0,2.2857142857142856,28.57142857142857
80,20200501,US,Los Angeles,1,3,1,695.0,3.0,0.0
81,20200501,US,Lubbock,1,1,1,0.0,1.0,100.0
82,20200501,US,Martinez,1,4,1,239.0,4.0,0.0
83,20200501,US,McCandless,2,9,3,1229.0,3.0,0.0
84,20200501,US,Menlo Park,1,1,1,0.0,1.0,100.0
85,20200501,US,Merced,1,1,1,0.0,1.0,100.0
