,ga:date,ga:countryIsoCode,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20210501,AE,1,1,1,0.0,1.0,100.0
1,20210501,BS,1,2,2,0.0,1.0,100.0
2,20210501,CN,2,2,2,0.0,1.0,100.0
3,20210501,CO,3,8,5,16.0,1.6,40.0
4,20210501,FR,1,2,1,14.0,2.0,0.0
5,20210501,IN,1,3,1,1148.0,3.0,0.0
6,20210501,SA,1,1,1,0.0,1.0,100.0
7,20210501,US,11,16,12,780.0,1.3333333333333333,75.0
8,20210502,CA,1,1,1,0.0,1.0,100.0
9,20210502,CN,2,4,3,11.0,1.3333333333333333,66.66666666666666
10,20210502,CO,3,4,3,4.0,1.3333333333333333,66.66666666666666
11,20210502,DE,1,5,2,103.0,2.5,50.0
12,20210502,DK,1,1,1,0.0,1.0,100.0
13,20210502,ES,1,1,1,0.0,1.0,100.0
14,20210502,FR,1,9,1,2392.0,9.0,0.0
15,20210502,GB,1,1,1,0.0,1.0,100.0
16,20210502,IL,1,4,1,808.0,4.0,0.0
17,20210502,KR,1,1,1,0.0,1.0,100.0
18,20210502,LU,1,1,1,0.0,1.0,100.0
19,20210502,SA,1,4,3,3.0,1.3333333333333333,66.66666666666666
20,20210502,US,8,18,10,36.0,1.8,70.0
21,20210502,VN,2,8,3,112.0,2.6666666666666665,66.66666666666666
22,20210503,AT,1,1,1,0.0,1.0,100.0
23,20210503,AU,1,1,1,0.0,1.0,100.0
24,20210503,CH,3,13,5,352.0,2.6,60.0
25,20210503,CN,8,18,11,1685.0,1.6363636363636365,72.72727272727273
26,20210503,CO,3,6,4,754.0,1.5,75.0
27,20210503,DE,3,7,4,1143.0,1.75,25.0
28,20210503,EE,1,2,2,0.0,1.0,100.0
29,20210503,FR,6,22,8,1539.0,2.75,37.5
30,20210503,IL,1,1,1,0.0,1.0,100.0
31,20210503,IN,1,1,1,0.0,1.0,100.0
32,20210503,IT,2,7,3,53.0,2.3333333333333335,33.33333333333333
33,20210503,KR,2,2,2,0.0,1.0,100.0
34,20210503,SE,1,2,1,42.0,2.0,0.0
35,20210503,US,37,114,50,10597.0,2.28,54.0
36,20210504,AT,1,2,2,0.0,1.0,100.0
37,20210504,AU,1,1,1,0.0,1.0,100.0
38,20210504,CN,3,6,4,652.0,1.5,50.0
39,20210504,CO,2,3,2,3.0,1.5,50.0
40,20210504,DE,7,11,7,622.0,1.5714285714285714,42.857142857142854
41,20210504,DK,1,2,1,11.0,2.0,0.0
42,20210504,ES,1,2,1,188.0,2.0,0.0
43,20210504,FI,2,2,2,0.0,1.0,100.0
44,20210504,FR,5,10,6,94.0,1.6666666666666667,66.66666666666666
45,20210504,GB,2,2,2,0.0,1.0,100.0
46,20210504,IN,1,4,2,654.0,2.0,50.0
47,20210504,IT,3,3,3,0.0,1.0,100.0
48,20210504,JP,2,4,3,15.0,1.3333333333333333,66.66666666666666
49,20210504,NL,1,1,1,0.0,1.0,100.0
50,20210504,SA,1,3,3,0.0,1.0,100.0
51,20210504,SE,1,1,1,0.0,1.0,100.0
52,20210504,US,30,81,42,10609.0,1.9285714285714286,57.14285714285714
53,20210505,BR,1,1,1,0.0,1.0,100.0
54,20210505,CA,3,6,3,77.0,2.0,33.33333333333333
55,20210505,CH,1,2,1,6.0,2.0,0.0
56,20210505,CN,1,1,1,0.0,1.0,100.0
57,20210505,DE,4,16,5,2638.0,3.2,20.0
58,20210505,DK,1,2,1,5.0,2.0,0.0
59,20210505,FR,7,18,11,1795.0,1.6363636363636365,63.63636363636363
60,20210505,GB,5,16,10,3260.0,1.6,80.0
61,20210505,HK,1,1,1,0.0,1.0,100.0
62,20210505,IN,1,1,1,0.0,1.0,100.0
63,20210505,JP,2,2,2,0.0,1.0,100.0
64,20210505,PK,1,1,1,0.0,1.0,100.0
65,20210505,PL,1,1,1,0.0,1.0,100.0
66,20210505,SA,5,19,7,517.0,2.7142857142857144,57.14285714285714
67,20210505,US,27,60,35,5175.0,1.7142857142857142,57.14285714285714
68,20210506,BD,1,1,1,0.0,1.0,100.0
69,20210506,CA,2,4,3,3.0,1.3333333333333333,66.66666666666666
70,20210506,CN,2,2,2,0.0,1.0,100.0
71,20210506,DE,5,11,5,2045.0,2.2,60.0
72,20210506,ES,1,2,1,1207.0,2.0,0.0
73,20210506,FR,5,10,5,1967.0,2.0,40.0
74,20210506,GB,7,15,8,1841.0,1.875,50.0
75,20210506,IN,4,9,6,116.0,1.5,66.66666666666666
76,20210506,IT,2,2,2,0.0,1.0,100.0
77,20210506,JP,2,3,2,11.0,1.5,50.0
78,20210506,PL,1,1,1,0.0,1.0,100.0
79,20210506,RU,1,2,1,4.0,2.0,0.0
80,20210506,SA,2,4,3,396.0,1.3333333333333333,66.66666666666666
81,20210506,SG,1,2,2,0.0,1.0,100.0
82,20210506,TH,1,2,1,25.0,2.0,0.0
83,20210506,US,38,92,53,8725.0,1.7358490566037736,54.71698113207547
84,20210507,BR,1,1,1,0.0,1.0,100.0
85,20210507,CA,1,3,2,13.0,1.5,50.0
86,20210507,CN,2,3,2,0.0,1.5,50.0
87,20210507,CO,1,1,1,0.0,1.0,100.0
88,20210507,DE,2,2,2,0.0,1.0,100.0
89,20210507,FR,4,9,4,361.0,2.25,50.0
90,20210507,GB,4,7,4,40.0,1.75,75.0
91,20210507,HK,1,1,1,0.0,1.0,100.0
92,20210507,IE,1,1,1,0.0,1.0,100.0
93,20210507,IN,3,7,4,267.0,1.75,75.0
94,20210507,JP,2,7,3,1833.0,2.3333333333333335,33.33333333333333
95,20210507,KR,1,1,1,0.0,1.0,100.0
96,20210507,PH,1,1,1,0.0,1.0,100.0
97,20210507,PL,1,3,2,529.0,1.5,50.0
98,20210507,TH,1,2,1,26.0,2.0,0.0
99,20210507,TW,2,10,2,364.0,5.0,50.0
100,20210507,US,24,43,25,3904.0,1.72,60.0
101,20210508,AE,1,2,1,24.0,2.0,0.0
102,20210508,CN,1,2,1,16.0,2.0,0.0
103,20210508,DE,3,4,3,12.0,1.3333333333333333,66.66666666666666
104,20210508,GB,2,2,2,0.0,1.0,100.0
105,20210508,ID,1,4,2,9.0,2.0,0.0
106,20210508,IN,1,25,6,3580.0,4.166666666666667,50.0
107,20210508,RW,1,1,1,0.0,1.0,100.0
108,20210508,TW,1,1,1,0.0,1.0,100.0
109,20210508,US,3,6,4,100.0,1.5,50.0
110,20210509,BR,1,1,1,0.0,1.0,100.0
111,20210509,CA,1,5,1,668.0,5.0,0.0
112,20210509,CN,3,6,4,2181.0,1.5,75.0
113,20210509,CO,2,3,2,3.0,1.5,50.0
114,20210509,DE,3,7,3,594.0,2.3333333333333335,33.33333333333333
115,20210509,FR,1,6,2,318.0,3.0,50.0
116,20210509,GB,2,2,2,0.0,1.0,100.0
117,20210509,GY,1,7,3,344.0,2.3333333333333335,33.33333333333333
118,20210509,IN,1,12,5,592.0,2.4,40.0
119,20210509,JP,1,1,1,0.0,1.0,100.0
120,20210509,RU,1,1,1,0.0,1.0,100.0
121,20210509,SA,1,2,1,256.0,2.0,0.0
122,20210509,TR,1,1,1,0.0,1.0,100.0
123,20210509,US,8,15,8,569.0,1.875,75.0
124,20210510,AU,2,3,2,393.0,1.5,50.0
125,20210510,BE,1,1,1,0.0,1.0,100.0
126,20210510,CA,4,10,4,726.0,2.5,75.0
127,20210510,CN,2,3,3,0.0,1.0,100.0
128,20210510,CO,2,2,2,0.0,1.0,100.0
129,20210510,DE,2,4,2,1030.0,2.0,50.0
130,20210510,FR,3,5,4,1308.0,1.25,75.0
131,20210510,GB,8,29,11,1998.0,2.6363636363636362,36.36363636363637
132,20210510,GR,1,1,1,0.0,1.0,100.0
133,20210510,HK,1,1,1,0.0,1.0,100.0
134,20210510,ID,1,4,1,160.0,4.0,0.0
135,20210510,IN,1,1,1,0.0,1.0,100.0
136,20210510,JP,2,7,3,67.0,2.3333333333333335,0.0
137,20210510,KR,1,2,1,27.0,2.0,0.0
138,20210510,MX,1,1,1,0.0,1.0,100.0
139,20210510,SG,3,5,4,35.0,1.25,75.0
140,20210510,TH,1,1,1,0.0,1.0,100.0
141,20210510,TR,1,2,1,5.0,2.0,0.0
142,20210510,US,36,113,48,8942.0,2.3541666666666665,62.5
143,20210510,VN,1,1,1,0.0,1.0,100.0
144,20210511,AU,1,1,1,0.0,1.0,100.0
145,20210511,BE,1,3,2,7.0,1.5,50.0
146,20210511,BR,2,3,3,0.0,1.0,100.0
147,20210511,CA,4,22,7,3680.0,3.142857142857143,42.857142857142854
148,20210511,CH,1,2,2,0.0,1.0,100.0
149,20210511,CO,2,5,3,99.0,1.6666666666666667,33.33333333333333
150,20210511,CZ,1,4,1,553.0,4.0,0.0
151,20210511,DE,5,7,5,21.0,1.4,60.0
152,20210511,FR,3,4,4,0.0,1.0,100.0
153,20210511,GB,5,8,6,91.0,1.3333333333333333,83.33333333333334
154,20210511,GY,1,1,1,0.0,1.0,100.0
155,20210511,HK,1,1,1,0.0,1.0,100.0
156,20210511,HU,1,2,1,9.0,2.0,0.0
157,20210511,IN,1,1,1,0.0,1.0,100.0
158,20210511,IT,1,1,1,0.0,1.0,100.0
159,20210511,MX,1,1,1,0.0,1.0,100.0
160,20210511,NL,2,2,2,0.0,1.0,100.0
161,20210511,US,22,41,27,1250.0,1.5185185185185186,66.66666666666666
162,20210511,VN,1,2,2,0.0,1.0,100.0
163,20210512,BD,1,2,1,421.0,2.0,0.0
164,20210512,BR,1,1,1,0.0,1.0,100.0
165,20210512,CH,2,5,2,41.0,2.5,50.0
166,20210512,CN,5,9,5,746.0,1.8,80.0
167,20210512,CO,4,4,4,0.0,1.0,100.0
168,20210512,DE,2,8,3,2740.0,2.6666666666666665,66.66666666666666
169,20210512,FI,1,1,1,0.0,1.0,100.0
170,20210512,FR,2,11,3,1183.0,3.6666666666666665,33.33333333333333
171,20210512,GB,3,3,3,0.0,1.0,100.0
172,20210512,GR,1,1,1,0.0,1.0,100.0
173,20210512,HK,1,1,1,0.0,1.0,100.0
174,20210512,IE,1,1,1,0.0,1.0,100.0
175,20210512,IN,2,2,2,0.0,1.0,100.0
176,20210512,IT,1,1,1,0.0,1.0,100.0
177,20210512,KR,3,3,3,0.0,1.0,100.0
178,20210512,NL,1,1,1,0.0,1.0,100.0
