,ga:year,ga:month,ga:countryIsoCode,ga:users
4737,2022,01,DE,452
4738,2022,01,DK,22
4739,2022,01,DO,2
4740,2022,01,DZ,5
4741,2022,01,EC,4
4742,2022,01,EE,7
4743,2022,01,EG,27
4744,2022,01,EH,1
4745,2022,01,ES,64
4746,2022,01,ET,6
4747,2022,01,FI,30
4748,2022,01,FR,314
4749,2022,01,GB,286
4750,2022,01,GH,2
4751,2022,01,GN,1
4752,2022,01,GR,10
4753,2022,01,GT,6
4754,2022,01,GY,1
4755,2022,01,HK,41
4756,2022,01,HR,3
4757,2022,01,HU,6
4758,2022,01,ID,8
4759,2022,01,IE,7
4760,2022,01,IL,24
4761,2022,01,IN,408
4762,2022,01,IQ,2
4763,2022,01,IR,28
4764,2022,01,IT,182
4765,2022,01,JO,1
4766,2022,01,JP,225
4767,2022,01,KE,1
4768,2022,01,KH,2
4769,2022,01,KR,55
4770,2022,01,KW,1
4771,2022,01,KZ,4
4772,2022,01,LI,1
4773,2022,01,LK,3
4774,2022,01,LT,3
4775,2022,01,LU,6
4776,2022,01,LV,2
4777,2022,01,MA,16
4778,2022,01,MD,1
4779,2022,01,MG,1
4780,2022,01,MK,1
4781,2022,01,ML,2
4782,2022,01,MM,2
4783,2022,01,MN,1
4784,2022,01,MO,1
4785,2022,01,MU,1
4786,2022,01,MX,25
4787,2022,01,MY,6
4788,2022,01,NA,1
4789,2022,01,NC,1
4790,2022,01,NE,2
4791,2022,01,NL,41
4792,2022,01,NO,16
4793,2022,01,NP,1
4794,2022,01,NZ,9
4795,2022,01,PA,1
4796,2022,01,PE,7
4797,2022,01,PH,22
4798,2022,01,PK,40
4799,2022,01,PL,43
4800,2022,01,PR,1
4801,2022,01,PS,4
4802,2022,01,PT,16
4803,2022,01,QA,2
4804,2022,01,RE,1
4805,2022,01,RO,15
4806,2022,01,RS,4
4807,2022,01,RU,90
4808,2022,01,SA,12
4809,2022,01,SD,1
4810,2022,01,SE,33
4811,2022,01,SG,68
4812,2022,01,SI,4
4813,2022,01,SK,3
4814,2022,01,SL,1
4815,2022,01,SN,2
4816,2022,01,SV,1
4817,2022,01,TG,1
4818,2022,01,TH,13
4819,2022,01,TJ,1
4820,2022,01,TN,5
4821,2022,01,TR,28
4822,2022,01,TW,35
4823,2022,01,TZ,5
4824,2022,01,UA,24
4825,2022,01,UG,2
4826,2022,01,US,1650
4827,2022,01,UY,1
4828,2022,01,UZ,1
4829,2022,01,VE,1
4830,2022,01,VN,26
4831,2022,01,VU,1
4832,2022,01,YE,2
4833,2022,01,ZA,8
4834,2022,01,ZW,1
4835,2022,01,ZZ,9
4836,2022,02,AE,6
4837,2022,02,AF,1
4838,2022,02,AM,4
4839,2022,02,AR,9
4840,2022,02,AT,33
4841,2022,02,AU,125
4842,2022,02,AZ,1
4843,2022,02,BD,6
4844,2022,02,BE,37
4845,2022,02,BF,2
4846,2022,02,BG,2
4847,2022,02,BH,1
4848,2022,02,BJ,1
4849,2022,02,BO,2
4850,2022,02,BR,82
4851,2022,02,BY,2
4852,2022,02,CA,104
4853,2022,02,CD,1
4854,2022,02,CH,102
4855,2022,02,CI,3
4856,2022,02,CL,4
4857,2022,02,CN,220
4858,2022,02,CO,39
4859,2022,02,CR,3
4860,2022,02,CU,1
4861,2022,02,CY,1
4862,2022,02,CZ,13
4863,2022,02,DE,517
4864,2022,02,DK,21
4865,2022,02,DZ,13
4866,2022,02,EC,3
4867,2022,02,EE,7
4868,2022,02,EG,11
4869,2022,02,ES,58
4870,2022,02,ET,7
4871,2022,02,FI,25
4872,2022,02,FR,328
4873,2022,02,GB,322
4874,2022,02,GE,1
4875,2022,02,GN,1
4876,2022,02,GR,1
4877,2022,02,GT,2
4878,2022,02,HK,37
4879,2022,02,HR,3
4880,2022,02,HU,15
4881,2022,02,ID,28
4882,2022,02,IE,17
4883,2022,02,IL,31
4884,2022,02,IN,422
4885,2022,02,IQ,1
4886,2022,02,IR,21
4887,2022,02,IS,1
4888,2022,02,IT,221
4889,2022,02,JP,233
4890,2022,02,KE,2
4891,2022,02,KG,1
4892,2022,02,KH,5
4893,2022,02,KR,36
4894,2022,02,KZ,4
4895,2022,02,LB,3
4896,2022,02,LK,6
4897,2022,02,LT,4
4898,2022,02,LU,8
4899,2022,02,LY,1
4900,2022,02,MA,12
4901,2022,02,MD,1
4902,2022,02,MM,2
4903,2022,02,MO,1
4904,2022,02,MR,1
4905,2022,02,MT,1
4906,2022,02,MX,24
4907,2022,02,MY,4
4908,2022,02,NC,1
4909,2022,02,NG,3
4910,2022,02,NL,48
4911,2022,02,NO,9
4912,2022,02,NP,2
4913,2022,02,NZ,8
4914,2022,02,OM,1
4915,2022,02,PE,3
4916,2022,02,PH,2
4917,2022,02,PK,29
4918,2022,02,PL,41
4919,2022,02,PT,5
4920,2022,02,RO,14
4921,2022,02,RS,3
4922,2022,02,RU,75
4923,2022,02,SA,13
4924,2022,02,SD,1
4925,2022,02,SE,55
4926,2022,02,SG,73
4927,2022,02,SI,10
4928,2022,02,SK,8
4929,2022,02,SN,1
4930,2022,02,SY,1
4931,2022,02,TG,1
4932,2022,02,TH,18
4933,2022,02,TN,6
4934,2022,02,TR,28
4935,2022,02,TW,15
4936,2022,02,TZ,7
4937,2022,02,UA,24
4938,2022,02,US,1938
4939,2022,02,UY,1
4940,2022,02,VE,1
4941,2022,02,VN,15
4942,2022,02,YE,2
4943,2022,02,ZA,4
4944,2022,02,ZW,1
4945,2022,02,ZZ,10
4946,2022,03,AE,6
4947,2022,03,AM,5
4948,2022,03,AR,14
4949,2022,03,AT,40
4950,2022,03,AU,106
4951,2022,03,AZ,1
4952,2022,03,BD,8
4953,2022,03,BE,12
4954,2022,03,BF,1
4955,2022,03,BG,6
4956,2022,03,BR,99
4957,2022,03,BY,3
4958,2022,03,CA,107
4959,2022,03,CD,1
4960,2022,03,CH,172
4961,2022,03,CI,1
4962,2022,03,CL,8
4963,2022,03,CM,3
4964,2022,03,CN,382
4965,2022,03,CO,23
4966,2022,03,CR,1
4967,2022,03,CU,4
4968,2022,03,CV,1
4969,2022,03,CY,1
4970,2022,03,CZ,13
4971,2022,03,DE,535
4972,2022,03,DK,14
4973,2022,03,DO,1
4974,2022,03,DZ,8
4975,2022,03,EC,4
4976,2022,03,EE,3
4977,2022,03,EG,19
4978,2022,03,ES,95
4979,2022,03,ET,2
4980,2022,03,FI,28
4981,2022,03,FR,311
4982,2022,03,GB,305
4983,2022,03,GE,3
4984,2022,03,GH,2
4985,2022,03,GR,11
4986,2022,03,GT,1
4987,2022,03,HK,49
4988,2022,03,HR,5
4989,2022,03,HU,5
4990,2022,03,ID,23
4991,2022,03,IE,16
4992,2022,03,IL,36
4993,2022,03,IN,405
4994,2022,03,IQ,2
4995,2022,03,IR,13
4996,2022,03,IS,1
4997,2022,03,IT,227
4998,2022,03,JO,2
4999,2022,03,JP,220
5000,2022,03,KE,2
5001,2022,03,KG,1
5002,2022,03,KH,1
5003,2022,03,KR,85
5004,2022,03,KW,1
5005,2022,03,KZ,6
5006,2022,03,LB,1
5007,2022,03,LI,1
5008,2022,03,LK,4
5009,2022,03,LT,2
5010,2022,03,LU,2
5011,2022,03,LV,1
5012,2022,03,MA,18
5013,2022,03,MD,4
5014,2022,03,MK,2
5015,2022,03,MM,1
5016,2022,03,MO,2
5017,2022,03,MW,1
5018,2022,03,MX,31
5019,2022,03,MY,8
5020,2022,03,NE,1
5021,2022,03,NG,3
5022,2022,03,NL,66
5023,2022,03,NO,13
5024,2022,03,NP,5
5025,2022,03,NZ,12
5026,2022,03,OM,1
5027,2022,03,PE,4
5028,2022,03,PH,8
5029,2022,03,PK,31
5030,2022,03,PL,33
5031,2022,03,PR,2
5032,2022,03,PT,16
5033,2022,03,PY,1
5034,2022,03,QA,1
5035,2022,03,RO,13
5036,2022,03,RS,6
5037,2022,03,RU,73
5038,2022,03,RW,1
5039,2022,03,SA,21
5040,2022,03,SD,1
5041,2022,03,SE,55
5042,2022,03,SG,37
5043,2022,03,SI,3
5044,2022,03,SK,5
5045,2022,03,SN,1
5046,2022,03,SV,2
5047,2022,03,TH,12
5048,2022,03,TN,11
5049,2022,03,TR,34
5050,2022,03,TW,40
5051,2022,03,TZ,5
5052,2022,03,UA,16
5053,2022,03,US,2118
5054,2022,03,UY,1
5055,2022,03,UZ,2
5056,2022,03,VE,10
5057,2022,03,VN,20
5058,2022,03,XK,2
5059,2022,03,YE,5
5060,2022,03,ZA,7
5061,2022,03,ZM,2
5062,2022,03,ZW,1
5063,2022,03,ZZ,10
5064,2022,04,AE,7
5065,2022,04,AL,1
5066,2022,04,AM,4
5067,2022,04,AO,3
5068,2022,04,AR,24
5069,2022,04,AT,41
5070,2022,04,AU,70
5071,2022,04,AZ,1
5072,2022,04,BD,13
5073,2022,04,BE,16
5074,2022,04,BO,3
5075,2022,04,BR,146
5076,2022,04,BY,4
5077,2022,04,CA,83
5078,2022,04,CH,145
5079,2022,04,CI,1
5080,2022,04,CL,2
5081,2022,04,CM,4
5082,2022,04,CN,323
5083,2022,04,CO,48
5084,2022,04,CU,3
5085,2022,04,CZ,9
5086,2022,04,DE,491
5087,2022,04,DK,18
5088,2022,04,DZ,10
5089,2022,04,EC,4
5090,2022,04,EE,2
5091,2022,04,EG,12
5092,2022,04,ES,82
5093,2022,04,ET,1
5094,2022,04,FI,29
5095,2022,04,FO,1
5096,2022,04,FR,290
5097,2022,04,GB,247
5098,2022,04,GE,4
5099,2022,04,GH,1
5100,2022,04,GR,5
5101,2022,04,GT,2
5102,2022,04,HK,67
5103,2022,04,HR,6
5104,2022,04,HU,15
5105,2022,04,ID,27
5106,2022,04,IE,16
5107,2022,04,IL,37
5108,2022,04,IN,334
5109,2022,04,IQ,1
5110,2022,04,IR,16
5111,2022,04,IT,225
5112,2022,04,JO,2
5113,2022,04,JP,198
5114,2022,04,KH,4
5115,2022,04,KR,57
5116,2022,04,KZ,7
5117,2022,04,LB,4
5118,2022,04,LK,2
5119,2022,04,LT,1
5120,2022,04,LU,3
5121,2022,04,LY,1
5122,2022,04,MA,6
5123,2022,04,MK,1
5124,2022,04,MM,2
5125,2022,04,MN,1
5126,2022,04,MO,2
5127,2022,04,MX,20
5128,2022,04,MY,3
5129,2022,04,MZ,1
5130,2022,04,NA,1
5131,2022,04,NC,1
5132,2022,04,NE,2
5133,2022,04,NG,3
5134,2022,04,NL,44
5135,2022,04,NO,15
5136,2022,04,NP,3
5137,2022,04,NZ,8
5138,2022,04,PA,8
5139,2022,04,PE,5
5140,2022,04,PH,8
5141,2022,04,PK,22
5142,2022,04,PL,32
5143,2022,04,PR,1
5144,2022,04,PS,3
5145,2022,04,PT,15
5146,2022,04,QA,4
5147,2022,04,RO,11
5148,2022,04,RS,3
5149,2022,04,RU,76
5150,2022,04,SA,21
5151,2022,04,SE,41
5152,2022,04,SG,45
5153,2022,04,SI,2
5154,2022,04,SK,3
5155,2022,04,SN,2
5156,2022,04,SV,1
5157,2022,04,SY,1
5158,2022,04,TG,3
5159,2022,04,TH,11
5160,2022,04,TL,1
5161,2022,04,TN,4
5162,2022,04,TR,35
5163,2022,04,TT,1
5164,2022,04,TW,24
5165,2022,04,TZ,9
5166,2022,04,UA,21
5167,2022,04,US,1886
5168,2022,04,UZ,2
5169,2022,04,VE,2
5170,2022,04,VN,22
5171,2022,04,YE,2
5172,2022,04,ZA,5
5173,2022,04,ZM,2
5174,2022,04,ZW,1
5175,2022,04,ZZ,10
5176,2022,05,AE,3
5177,2022,05,AM,2
5178,2022,05,AO,3
5179,2022,05,AR,25
5180,2022,05,AT,36
5181,2022,05,AU,83
5182,2022,05,AZ,1
5183,2022,05,BA,2
5184,2022,05,BD,9
5185,2022,05,BE,12
5186,2022,05,BG,2
5187,2022,05,BJ,1
5188,2022,05,BM,1
5189,2022,05,BO,5
5190,2022,05,BR,118
5191,2022,05,BY,3
5192,2022,05,CA,85
5193,2022,05,CF,1
5194,2022,05,CH,135
5195,2022,05,CI,1
5196,2022,05,CL,12
5197,2022,05,CM,1
5198,2022,05,CN,316
5199,2022,05,CO,36
5200,2022,05,CR,2
5201,2022,05,CU,1
5202,2022,05,CY,4
5203,2022,05,CZ,21
5204,2022,05,DE,542
5205,2022,05,DK,14
5206,2022,05,DZ,9
5207,2022,05,EC,1
5208,2022,05,EE,8
5209,2022,05,EG,17
5210,2022,05,ES,83
5211,2022,05,ET,3
5212,2022,05,FI,58
5213,2022,05,FO,2
5214,2022,05,FR,334
5215,2022,05,GA,1
5216,2022,05,GB,309
5217,2022,05,GE,1
5218,2022,05,GH,5
5219,2022,05,GR,13
5220,2022,05,HK,78
5221,2022,05,HR,5
5222,2022,05,HU,4
5223,2022,05,ID,14
5224,2022,05,IE,12
5225,2022,05,IL,60
5226,2022,05,IN,366
5227,2022,05,IQ,3
5228,2022,05,IR,17
5229,2022,05,IS,1
5230,2022,05,IT,211
5231,2022,05,JO,6
5232,2022,05,JP,221
5233,2022,05,KE,1
5234,2022,05,KH,6
5235,2022,05,KR,68
5236,2022,05,KZ,4
5237,2022,05,LB,6
5238,2022,05,LK,2
5239,2022,05,LT,4
5240,2022,05,LU,8
5241,2022,05,LY,1
5242,2022,05,MA,19
5243,2022,05,MD,1
5244,2022,05,MK,1
5245,2022,05,ML,1
5246,2022,05,MM,1
5247,2022,05,MN,1
5248,2022,05,MO,2
5249,2022,05,MX,18
5250,2022,05,MY,12
5251,2022,05,NA,1
5252,2022,05,NC,3
5253,2022,05,NE,1
5254,2022,05,NG,6
5255,2022,05,NL,39
5256,2022,05,NO,22
5257,2022,05,NP,1
5258,2022,05,NZ,13
5259,2022,05,OM,1
5260,2022,05,PA,1
5261,2022,05,PE,4
5262,2022,05,PH,5
5263,2022,05,PK,18
5264,2022,05,PL,45
5265,2022,05,PS,2
5266,2022,05,PT,13
5267,2022,05,QA,2
5268,2022,05,RO,10
5269,2022,05,RS,5
5270,2022,05,RU,52
5271,2022,05,RW,1
5272,2022,05,SA,5
5273,2022,05,SE,64
5274,2022,05,SG,36
5275,2022,05,SI,2
5276,2022,05,SK,1
5277,2022,05,SN,1
5278,2022,05,SV,1
5279,2022,05,TG,2
5280,2022,05,TH,14
5281,2022,05,TN,11
5282,2022,05,TR,43
5283,2022,05,TW,22
5284,2022,05,TZ,9
5285,2022,05,UA,15
5286,2022,05,UG,1
5287,2022,05,US,2032
5288,2022,05,VE,2
5289,2022,05,VN,21
5290,2022,05,YE,3
5291,2022,05,YT,1
5292,2022,05,ZA,5
5293,2022,05,ZM,3
5294,2022,05,ZZ,40
5295,2022,06,AD,2
5296,2022,06,AE,4
5297,2022,06,AF,1
5298,2022,06,AL,3
5299,2022,06,AR,16
5300,2022,06,AT,35
5301,2022,06,AU,102
5302,2022,06,BA,1
5303,2022,06,BD,8
5304,2022,06,BE,15
5305,2022,06,BG,3
5306,2022,06,BH,2
5307,2022,06,BN,1
5308,2022,06,BO,2
5309,2022,06,BR,103
5310,2022,06,BY,2
5311,2022,06,CA,58
5312,2022,06,CH,106
5313,2022,06,CI,3
5314,2022,06,CL,7
5315,2022,06,CM,2
5316,2022,06,CN,269
5317,2022,06,CO,12
5318,2022,06,CR,2
5319,2022,06,CY,2
5320,2022,06,CZ,20
5321,2022,06,DE,519
5322,2022,06,DK,17
5323,2022,06,DZ,5
5324,2022,06,EC,7
5325,2022,06,EE,7
5326,2022,06,EG,17
5327,2022,06,ES,74
5328,2022,06,ET,5
5329,2022,06,FI,51
5330,2022,06,FO,1
5331,2022,06,FR,248
5332,2022,06,GB,284
5333,2022,06,GE,1
5334,2022,06,GH,1
5335,2022,06,GR,7
5336,2022,06,GT,1
5337,2022,06,HK,43
5338,2022,06,HR,4
5339,2022,06,HU,5
5340,2022,06,ID,23
5341,2022,06,IE,10
5342,2022,06,IL,30
5343,2022,06,IN,320
5344,2022,06,IQ,3
5345,2022,06,IR,18
5346,2022,06,IS,1
5347,2022,06,IT,195
5348,2022,06,JM,1
5349,2022,06,JP,212
5350,2022,06,KE,3
5351,2022,06,KR,54
5352,2022,06,KW,1
5353,2022,06,KZ,2
5354,2022,06,LK,2
5355,2022,06,LU,5
5356,2022,06,LY,1
5357,2022,06,MA,11
5358,2022,06,MG,1
5359,2022,06,MM,2
5360,2022,06,MN,1
5361,2022,06,MO,1
5362,2022,06,MT,1
5363,2022,06,MW,1
5364,2022,06,MX,22
5365,2022,06,MY,3
5366,2022,06,NG,4
5367,2022,06,NI,1
5368,2022,06,NL,38
5369,2022,06,NO,14
5370,2022,06,NP,4
5371,2022,06,NZ,11
5372,2022,06,OM,1
5373,2022,06,PE,3
5374,2022,06,PH,4
5375,2022,06,PK,12
5376,2022,06,PL,38
5377,2022,06,PS,1
5378,2022,06,PT,10
5379,2022,06,RE,2
5380,2022,06,RO,6
5381,2022,06,RS,2
5382,2022,06,RU,32
5383,2022,06,RW,2
5384,2022,06,SA,19
5385,2022,06,SC,1
5386,2022,06,SE,26
5387,2022,06,SG,23
5388,2022,06,SI,2
5389,2022,06,SK,1
5390,2022,06,SN,2
5391,2022,06,SV,1
5392,2022,06,SZ,1
5393,2022,06,TH,12
5394,2022,06,TN,3
5395,2022,06,TR,27
5396,2022,06,TW,18
5397,2022,06,TZ,9
5398,2022,06,UA,12
5399,2022,06,UG,2
5400,2022,06,US,2187
5401,2022,06,UY,1
5402,2022,06,UZ,1
5403,2022,06,VE,1
5404,2022,06,VN,14
5405,2022,06,YE,1
5406,2022,06,ZA,13
5407,2022,06,ZM,3
5408,2022,06,ZW,2
5409,2022,06,ZZ,35
5410,2022,07,AD,3
5411,2022,07,AE,5
5412,2022,07,AF,2
5413,2022,07,AL,2
5414,2022,07,AM,2
5415,2022,07,AR,21
5416,2022,07,AT,50
5417,2022,07,AU,89
5418,2022,07,AZ,1
5419,2022,07,BD,4
5420,2022,07,BE,9
5421,2022,07,BG,3
5422,2022,07,BO,2
5423,2022,07,BR,97
5424,2022,07,BY,1
5425,2022,07,CA,60
5426,2022,07,CD,1
5427,2022,07,CH,93
5428,2022,07,CI,2
5429,2022,07,CL,14
5430,2022,07,CN,301
5431,2022,07,CO,17
5432,2022,07,CY,1
5433,2022,07,CZ,24
5434,2022,07,DE,462
5435,2022,07,DK,6
5436,2022,07,DO,1
5437,2022,07,DZ,5
5438,2022,07,EC,1
5439,2022,07,EE,4
5440,2022,07,EG,8
5441,2022,07,ES,57
5442,2022,07,ET,2
5443,2022,07,FI,11
5444,2022,07,FR,233
5445,2022,07,GB,242
5446,2022,07,GE,1
5447,2022,07,GH,2
5448,2022,07,GR,10
5449,2022,07,HK,69
5450,2022,07,HR,3
5451,2022,07,HU,6
5452,2022,07,ID,14
5453,2022,07,IE,13
5454,2022,07,IL,50
5455,2022,07,IN,326
5456,2022,07,IQ,1
5457,2022,07,IR,8
5458,2022,07,IT,149
5459,2022,07,JO,2
5460,2022,07,JP,235
5461,2022,07,KE,3
5462,2022,07,KH,7
5463,2022,07,KR,58
5464,2022,07,LT,1
5465,2022,07,LU,3
5466,2022,07,LV,1
5467,2022,07,MA,12
5468,2022,07,MD,1
5469,2022,07,MG,2
5470,2022,07,MM,1
5471,2022,07,MO,2
5472,2022,07,MR,2
5473,2022,07,MU,1
5474,2022,07,MX,20
5475,2022,07,MY,11
5476,2022,07,MZ,2
5477,2022,07,NE,1
5478,2022,07,NG,6
5479,2022,07,NL,35
5480,2022,07,NO,14
5481,2022,07,NP,3
5482,2022,07,NU,1
5483,2022,07,NZ,8
5484,2022,07,PA,1
5485,2022,07,PE,6
5486,2022,07,PH,6
5487,2022,07,PK,16
5488,2022,07,PL,22
5489,2022,07,PT,7
5490,2022,07,RO,5
5491,2022,07,RS,7
5492,2022,07,RU,37
5493,2022,07,SA,19
5494,2022,07,SC,1
5495,2022,07,SD,1
5496,2022,07,SE,17
5497,2022,07,SG,29
5498,2022,07,SI,3
5499,2022,07,SK,5
5500,2022,07,SY,1
5501,2022,07,TH,11
5502,2022,07,TN,4
5503,2022,07,TR,16
5504,2022,07,TW,46
5505,2022,07,TZ,5
5506,2022,07,UA,10
5507,2022,07,UG,3
5508,2022,07,US,2048
5509,2022,07,UY,1
5510,2022,07,VE,1
5511,2022,07,VN,24
5512,2022,07,ZA,10
5513,2022,07,ZW,2
5514,2022,07,ZZ,19
5515,2022,08,AD,3
5516,2022,08,AE,8
5517,2022,08,AF,2
5518,2022,08,AM,2
5519,2022,08,AO,3
5520,2022,08,AR,20
5521,2022,08,AT,43
5522,2022,08,AU,96
5523,2022,08,BD,5
5524,2022,08,BE,8
5525,2022,08,BG,2
5526,2022,08,BJ,1
5527,2022,08,BN,2
5528,2022,08,BO,3
5529,2022,08,BR,94
5530,2022,08,BY,1
5531,2022,08,CA,55
5532,2022,08,CD,1
5533,2022,08,CH,106
5534,2022,08,CL,7
5535,2022,08,CN,323
5536,2022,08,CO,15
5537,2022,08,CU,1
5538,2022,08,CY,1
5539,2022,08,CZ,16
5540,2022,08,DE,396
5541,2022,08,DK,34
5542,2022,08,DZ,7
5543,2022,08,EC,4
5544,2022,08,EE,3
5545,2022,08,EG,29
5546,2022,08,ES,33
5547,2022,08,ET,1
5548,2022,08,FI,25
5549,2022,08,FR,173
5550,2022,08,GB,248
5551,2022,08,GH,2
5552,2022,08,GR,6
5553,2022,08,GT,1
5554,2022,08,HK,74
5555,2022,08,HR,3
5556,2022,08,HU,8
5557,2022,08,ID,19
5558,2022,08,IE,20
5559,2022,08,IL,55
5560,2022,08,IN,298
5561,2022,08,IQ,2
5562,2022,08,IR,16
5563,2022,08,IS,2
5564,2022,08,IT,134
5565,2022,08,JO,1
5566,2022,08,JP,233
5567,2022,08,KE,3
5568,2022,08,KR,45
5569,2022,08,KW,1
5570,2022,08,KZ,5
5571,2022,08,LU,6
5572,2022,08,LV,3
5573,2022,08,LY,3
5574,2022,08,MA,10
5575,2022,08,ME,1
5576,2022,08,MG,2
5577,2022,08,MK,2
5578,2022,08,MM,2
5579,2022,08,MN,1
5580,2022,08,MO,1
5581,2022,08,MX,36
5582,2022,08,MY,11
5583,2022,08,MZ,1
5584,2022,08,NA,1
5585,2022,08,NC,1
5586,2022,08,NE,5
5587,2022,08,NG,3
5588,2022,08,NL,47
5589,2022,08,NO,10
5590,2022,08,NZ,3
5591,2022,08,PE,6
5592,2022,08,PH,7
5593,2022,08,PK,6
5594,2022,08,PL,28
5595,2022,08,PS,1
5596,2022,08,PT,7
5597,2022,08,RE,1
5598,2022,08,RO,7
5599,2022,08,RS,2
5600,2022,08,RU,32
5601,2022,08,RW,10
5602,2022,08,SA,16
5603,2022,08,SE,33
5604,2022,08,SG,19
5605,2022,08,SI,2
5606,2022,08,SK,2
5607,2022,08,TG,2
5608,2022,08,TH,10
5609,2022,08,TN,3
5610,2022,08,TR,24
5611,2022,08,TW,47
5612,2022,08,TZ,4
5613,2022,08,UA,6
5614,2022,08,UG,3
5615,2022,08,US,2351
5616,2022,08,UY,1
5617,2022,08,UZ,2
5618,2022,08,VE,1
5619,2022,08,VN,16
5620,2022,08,ZA,10
5621,2022,08,ZZ,23
5622,2022,09,AD,10
5623,2022,09,AE,59
5624,2022,09,AF,5
5625,2022,09,AM,1
5626,2022,09,AQ,2
5627,2022,09,AR,13
5628,2022,09,AT,54
5629,2022,09,AU,84
5630,2022,09,BA,2
5631,2022,09,BD,7
5632,2022,09,BE,13
5633,2022,09,BF,2
5634,2022,09,BG,5
5635,2022,09,BJ,5
5636,2022,09,BR,123
5637,2022,09,BY,3
5638,2022,09,CA,34
5639,2022,09,CD,1
5640,2022,09,CH,127
5641,2022,09,CI,2
5642,2022,09,CL,4
5643,2022,09,CN,296
5644,2022,09,CO,10
5645,2022,09,CR,1
5646,2022,09,CZ,17
5647,2022,09,DE,447
5648,2022,09,DK,20
5649,2022,09,DZ,1
5650,2022,09,EC,4
5651,2022,09,EE,3
5652,2022,09,EG,13
5653,2022,09,ES,46
5654,2022,09,ET,4
5655,2022,09,FI,32
5656,2022,09,FJ,1
5657,2022,09,FR,244
5658,2022,09,GB,214
5659,2022,09,GE,2
5660,2022,09,GH,1
5661,2022,09,GP,1
5662,2022,09,GR,11
5663,2022,09,HK,57
5664,2022,09,HR,3
5665,2022,09,HU,6
5666,2022,09,ID,24
5667,2022,09,IE,17
5668,2022,09,IL,29
5669,2022,09,IN,406
5670,2022,09,IQ,1
5671,2022,09,IR,19
5672,2022,09,IS,5
5673,2022,09,IT,159
5674,2022,09,JP,137
5675,2022,09,KE,1
5676,2022,09,KH,1
5677,2022,09,KR,33
5678,2022,09,KZ,2
5679,2022,09,LK,1
5680,2022,09,LT,4
5681,2022,09,LU,8
5682,2022,09,LY,1
5683,2022,09,MA,15
5684,2022,09,MD,1
5685,2022,09,ME,2
5686,2022,09,MK,1
5687,2022,09,MM,3
5688,2022,09,MN,1
5689,2022,09,MO,5
5690,2022,09,MX,16
5691,2022,09,MY,17
5692,2022,09,NA,3
5693,2022,09,NC,1
5694,2022,09,NE,6
5695,2022,09,NG,1
5696,2022,09,NL,39
5697,2022,09,NO,23
5698,2022,09,NZ,5
5699,2022,09,OM,2
5700,2022,09,PE,2
5701,2022,09,PH,6
5702,2022,09,PK,18
5703,2022,09,PL,20
5704,2022,09,PT,12
5705,2022,09,PY,1
5706,2022,09,QA,6
5707,2022,09,RE,2
5708,2022,09,RO,7
5709,2022,09,RS,2
5710,2022,09,RU,46
5711,2022,09,RW,1
5712,2022,09,SA,10
5713,2022,09,SE,22
5714,2022,09,SG,26
5715,2022,09,SI,4
5716,2022,09,SK,2
5717,2022,09,SN,1
5718,2022,09,TG,1
5719,2022,09,TH,9
5720,2022,09,TN,3
5721,2022,09,TR,33
5722,2022,09,TW,34
5723,2022,09,TZ,7
5724,2022,09,UA,10
5725,2022,09,UG,3
5726,2022,09,US,2024
5727,2022,09,UY,3
5728,2022,09,VC,1
5729,2022,09,VE,1
5730,2022,09,VN,16
5731,2022,09,YE,2
5732,2022,09,ZA,11
5733,2022,09,ZM,1
5734,2022,09,ZW,1
5735,2022,09,ZZ,21
5736,2022,10,AD,10
5737,2022,10,AE,35
5738,2022,10,AF,1
5739,2022,10,AL,2
5740,2022,10,AM,2
5741,2022,10,AQ,1
5742,2022,10,AR,21
5743,2022,10,AT,81
5744,2022,10,AU,98
5745,2022,10,BA,2
5746,2022,10,BD,1
5747,2022,10,BE,18
5748,2022,10,BG,1
5749,2022,10,BJ,2
5750,2022,10,BM,1
5751,2022,10,BN,2
5752,2022,10,BO,3
5753,2022,10,BR,89
5754,2022,10,BY,1
5755,2022,10,CA,70
5756,2022,10,CH,137
5757,2022,10,CL,5
5758,2022,10,CN,357
5759,2022,10,CO,16
5760,2022,10,CZ,16
5761,2022,10,DE,424
5762,2022,10,DK,25
5763,2022,10,DO,1
5764,2022,10,DZ,8
5765,2022,10,EC,3
5766,2022,10,EE,4
5767,2022,10,EG,13
5768,2022,10,ES,93
5769,2022,10,ET,4
5770,2022,10,FI,50
5771,2022,10,FR,258
5772,2022,10,GB,279
5773,2022,10,GE,1
5774,2022,10,GH,1
5775,2022,10,GR,7
5776,2022,10,GT,1
5777,2022,10,HK,68
5778,2022,10,HR,5
5779,2022,10,HU,7
5780,2022,10,ID,19
5781,2022,10,IE,11
5782,2022,10,IL,32
5783,2022,10,IN,313
5784,2022,10,IQ,3
5785,2022,10,IR,3
5786,2022,10,IS,3
5787,2022,10,IT,174
5788,2022,10,JP,169
5789,2022,10,KE,2
5790,2022,10,KG,1
5791,2022,10,KH,3
5792,2022,10,KR,51
5793,2022,10,KW,2
5794,2022,10,KZ,3
5795,2022,10,LK,5
5796,2022,10,LT,1
5797,2022,10,LU,3
5798,2022,10,LV,1
5799,2022,10,MA,5
5800,2022,10,MD,3
5801,2022,10,MG,3
