,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20230601,AT,Vienna,1,1,1,0.0,1.0,100.0
1,20230601,AU,Adelaide,1,16,3,1636.0,5.333333333333333,33.33333333333333
2,20230601,AU,Melbourne,1,1,1,0.0,1.0,100.0
3,20230601,AU,Perth,1,1,1,0.0,1.0,100.0
4,20230601,CH,Lausanne,1,1,1,0.0,1.0,100.0
5,20230601,CH,Zurich,1,1,1,0.0,1.0,100.0
6,20230601,CN,(not set),2,6,2,211.0,3.0,0.0
7,20230601,CR,(not set),1,1,1,0.0,1.0,100.0
8,20230601,CZ,Brno,1,3,1,39.0,3.0,0.0
9,20230601,DE,(not set),1,1,1,0.0,1.0,100.0
10,20230601,DE,Eschborn,1,1,1,0.0,1.0,100.0
11,20230601,DE,Frankfurt,1,1,1,0.0,1.0,100.0
12,20230601,DE,Garching,1,2,2,0.0,1.0,100.0
13,20230601,DE,Gottingen,2,2,2,0.0,1.0,100.0
14,20230601,DE,Julich,1,1,1,0.0,1.0,100.0
15,20230601,DE,Offenbach,1,3,3,0.0,1.0,100.0
16,20230601,ES,San Cristobal de La Laguna,1,4,4,0.0,1.0,100.0
17,20230601,FR,Chasseneuil-du-Poitou,1,3,1,119.0,3.0,0.0
18,20230601,FR,Orsay,1,1,1,0.0,1.0,100.0
19,20230601,FR,Paris,2,7,3,395.0,2.3333333333333335,0.0
20,20230601,GB,(not set),2,3,2,967.0,1.5,50.0
21,20230601,GB,London,1,1,1,0.0,1.0,100.0
22,20230601,GB,Oxford,1,1,1,0.0,1.0,100.0
23,20230601,GB,Stourport-on-Severn,1,2,2,0.0,1.0,100.0
24,20230601,GB,York,1,1,1,0.0,1.0,100.0
25,20230601,IE,Dublin,1,1,1,0.0,1.0,100.0
26,20230601,IN,Angul,1,2,1,16.0,2.0,0.0
27,20230601,IN,Bengaluru,2,6,3,246.0,2.0,33.33333333333333
28,20230601,IN,Chennai,2,3,2,7.0,1.5,50.0
29,20230601,IN,Gandhinagar,1,1,1,0.0,1.0,100.0
30,20230601,IN,Hyderabad,2,4,2,197.0,2.0,50.0
31,20230601,IN,Jaipur,1,1,1,0.0,1.0,100.0
32,20230601,IN,Pune,1,1,1,0.0,1.0,100.0
33,20230601,IN,Vadodara,1,4,3,11.0,1.3333333333333333,66.66666666666666
