,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20190501,AT,Vienna,1,1,1,0.0,1.0,100.0
1,20190501,AU,Melbourne,1,1,1,0.0,1.0,100.0
2,20190501,BE,Ghent,1,14,6,45.0,2.3333333333333335,16.666666666666664
3,20190501,CA,Fredericton,1,1,1,0.0,1.0,100.0
4,20190501,CA,Montreal,2,2,2,0.0,1.0,100.0
5,20190501,CA,Quebec City,1,1,1,0.0,1.0,100.0
6,20190501,CA,Winnipeg,1,5,1,1114.0,5.0,0.0
7,20190501,CH,Baden,1,1,1,0.0,1.0,100.0
8,20190501,CH,Geneva,1,2,1,117.0,2.0,0.0
9,20190501,CN,Suzhou,1,1,1,0.0,1.0,100.0
10,20190501,CN,Zhengzhou,2,2,2,0.0,1.0,100.0
11,20190501,CZ,Brno,1,2,2,0.0,1.0,100.0
12,20190501,CZ,Prague,1,3,1,53.0,3.0,0.0
13,20190501,DE,Duren,1,1,1,0.0,1.0,100.0
14,20190501,DE,Frankfurt,1,1,1,0.0,1.0,100.0
15,20190501,DK,Aalborg,1,4,1,14.0,4.0,0.0
16,20190501,GB,Aberdeen,1,7,2,1639.0,3.5,50.0
17,20190501,GB,Birmingham,1,3,1,9.0,3.0,0.0
18,20190501,GB,Coventry,1,4,1,117.0,4.0,0.0
19,20190501,GB,Harwell,1,13,3,1180.0,4.333333333333333,33.33333333333333
20,20190501,GB,Iver,1,1,1,0.0,1.0,100.0
21,20190501,GB,London,3,14,4,3739.0,3.5,75.0
22,20190501,GB,Manchester,1,1,1,0.0,1.0,100.0
23,20190501,GB,York,2,7,3,827.0,2.3333333333333335,66.66666666666666
24,20190501,JP,Chuo City,3,3,3,0.0,1.0,100.0
25,20190501,KR,Seoul,1,1,1,0.0,1.0,100.0
26,20190501,MY,Gelugor,1,1,1,0.0,1.0,100.0
27,20190501,NL,Amsterdam,1,1,1,0.0,1.0,100.0
28,20190501,NL,Houten,1,1,1,0.0,1.0,100.0
29,20190501,NL,Veenendaal,1,1,1,0.0,1.0,100.0
30,20190501,RU,Moscow,1,3,1,12.0,3.0,0.0
31,20190501,SE,Gothenburg,1,1,1,0.0,1.0,100.0
32,20190501,SE,Stockholm,1,2,2,0.0,1.0,100.0
33,20190501,TH,Khlong Nueng,1,2,1,3.0,2.0,0.0
34,20190501,TR,Istanbul,1,1,1,0.0,1.0,100.0
35,20190501,UA,Kyiv,1,1,1,0.0,1.0,100.0
36,20190501,US,Athens,2,8,2,1048.0,4.0,0.0
37,20190501,US,Berkeley,1,1,1,0.0,1.0,100.0
38,20190501,US,Boise,1,7,1,48.0,7.0,0.0
39,20190501,US,Charlottesville,1,10,4,1488.0,2.5,50.0
40,20190501,US,Chicago,2,2,2,0.0,1.0,100.0
41,20190501,US,College Station,1,3,2,11.0,1.5,50.0
42,20190501,US,Country Knolls,1,3,2,102.0,1.5,50.0
43,20190501,US,Houston,1,1,1,0.0,1.0,100.0
44,20190501,US,Idaho Falls,2,5,2,55.0,2.5,0.0
45,20190501,US,Memphis,1,1,1,0.0,1.0,100.0
46,20190501,US,Nashville,2,2,2,0.0,1.0,100.0
47,20190501,US,New York,1,1,1,0.0,1.0,100.0
48,20190501,US,Santa Clara,1,1,1,0.0,1.0,100.0
49,20190501,US,Seattle,1,1,1,0.0,1.0,100.0
50,20190501,US,South San Francisco,2,4,3,547.0,1.3333333333333333,66.66666666666666
51,20190501,US,Torrance,1,1,1,0.0,1.0,100.0
52,20190501,US,Winnsboro,1,1,1,0.0,1.0,100.0
53,20190501,VN,Hanoi,1,4,1,2305.0,4.0,0.0
54,20190501,ZA,Pretoria,1,1,1,0.0,1.0,100.0
55,20190502,AU,Brisbane,1,1,1,0.0,1.0,100.0
56,20190502,AU,Melbourne,2,2,2,0.0,1.0,100.0
57,20190502,BE,Antwerp,1,3,1,9.0,3.0,0.0
58,20190502,BE,Ghent,1,5,3,10.0,1.6666666666666667,33.33333333333333
59,20190502,BE,Leuven,2,2,2,0.0,1.0,100.0
60,20190502,BE,Melle,1,1,1,0.0,1.0,100.0
61,20190502,BR,(not set),1,1,1,0.0,1.0,100.0
62,20190502,CA,Montreal,1,31,6,6880.0,5.166666666666667,16.666666666666664
63,20190502,CA,Ottawa,2,2,2,0.0,1.0,100.0
64,20190502,CA,Winnipeg,1,2,1,3.0,2.0,0.0
65,20190502,CH,Basel,1,3,2,727.0,1.5,50.0
66,20190502,CH,Ecublens,1,13,2,93.0,6.5,0.0
67,20190502,CH,Lugano,5,19,6,851.0,3.1666666666666665,50.0
68,20190502,CH,Zurich,2,6,3,547.0,2.0,33.33333333333333
69,20190502,CL,Santiago,3,7,4,1480.0,1.75,75.0
70,20190502,CN,Shanghai,1,1,1,0.0,1.0,100.0
71,20190502,CN,Shenzhen,1,1,1,0.0,1.0,100.0
72,20190502,CZ,Brno,3,8,6,132.0,1.3333333333333333,83.33333333333334
73,20190502,CZ,Prague,1,1,1,0.0,1.0,100.0
74,20190502,DE,(not set),1,2,2,0.0,1.0,100.0
75,20190502,DE,Cochem,1,1,1,0.0,1.0,100.0
76,20190502,DE,Dusseldorf,1,1,1,0.0,1.0,100.0
77,20190502,DE,Julich,1,1,1,0.0,1.0,100.0
78,20190502,DE,Sankt Augustin,1,3,1,116.0,3.0,0.0
79,20190502,DE,Sankt Leon-Rot,1,1,1,0.0,1.0,100.0
80,20190502,ES,Barcelona,2,3,2,119.0,1.5,50.0
81,20190502,ES,Cartagena,1,5,1,641.0,5.0,0.0
82,20190502,ES,Madrid,2,2,2,0.0,1.0,100.0
83,20190502,ES,Marbella,1,5,1,974.0,5.0,0.0
84,20190502,ES,Pamplona,1,12,3,1919.0,4.0,33.33333333333333
85,20190502,FI,Jyvaskyla,1,12,4,1097.0,3.0,25.0
86,20190502,FR,Guyancourt,1,1,1,0.0,1.0,100.0
87,20190502,FR,Paris,2,2,2,0.0,1.0,100.0
88,20190502,FR,Saint-Jean-d'Illac,1,1,1,0.0,1.0,100.0
89,20190502,GB,Aberdeen,1,7,3,1360.0,2.3333333333333335,66.66666666666666
90,20190502,GB,Birmingham,2,2,2,0.0,1.0,100.0
91,20190502,GB,Braintree,1,1,1,0.0,1.0,100.0
92,20190502,GB,Bristol,1,2,1,86.0,2.0,0.0
93,20190502,GB,Carrickfergus,1,1,1,0.0,1.0,100.0
94,20190502,GB,Coventry,1,16,4,4309.0,4.0,25.0
95,20190502,GB,Edinburgh,1,2,1,52.0,2.0,0.0
96,20190502,GB,Harwell,1,2,2,0.0,1.0,100.0
97,20190502,GB,Lancaster,1,9,3,1339.0,3.0,33.33333333333333
98,20190502,GB,London,5,7,6,6.0,1.1666666666666667,83.33333333333334
99,20190502,GB,Manchester,1,1,1,0.0,1.0,100.0
100,20190502,GB,Newcastle upon Tyne,2,5,4,102.0,1.25,75.0
101,20190502,GB,Oxford,1,1,1,0.0,1.0,100.0
102,20190502,GR,Thessaloniki,1,1,1,0.0,1.0,100.0
103,20190502,IL,Haifa,1,1,1,0.0,1.0,100.0
104,20190502,IN,Bengaluru,1,1,1,0.0,1.0,100.0
105,20190502,IN,Delhi,1,1,1,0.0,1.0,100.0
106,20190502,KR,Suwon-si,1,7,1,319.0,7.0,0.0
107,20190502,MY,Ipoh,1,1,1,0.0,1.0,100.0
108,20190502,MY,Kuala Lumpur,1,1,1,0.0,1.0,100.0
109,20190502,MY,Shah Alam,1,2,2,0.0,1.0,100.0
110,20190502,NL,Amsterdam,1,1,1,0.0,1.0,100.0
111,20190502,NL,Groningen,1,6,3,871.0,2.0,33.33333333333333
112,20190502,NO,Oslo Municipality,1,7,2,2551.0,3.5,50.0
113,20190502,NZ,Auckland,1,2,2,0.0,1.0,100.0
114,20190502,PE,(not set),1,2,1,131.0,2.0,0.0
115,20190502,PL,Krakow,1,1,1,0.0,1.0,100.0
116,20190502,SE,Uppsala,1,2,1,151.0,2.0,0.0
117,20190502,SG,(not set),1,3,1,378.0,3.0,0.0
118,20190502,TH,Bangkok,1,1,1,0.0,1.0,100.0
119,20190502,TR,Istanbul,2,21,3,2855.0,7.0,33.33333333333333
120,20190502,US,Birmingham,1,1,1,0.0,1.0,100.0
121,20190502,US,Boise,1,1,1,0.0,1.0,100.0
122,20190502,US,Boston,1,1,1,0.0,1.0,100.0
123,20190502,US,Boulder,1,1,1,0.0,1.0,100.0
124,20190502,US,Brighton,1,5,1,35.0,5.0,0.0
125,20190502,US,Chandler,1,1,1,0.0,1.0,100.0
126,20190502,US,Chicago,1,1,1,0.0,1.0,100.0
127,20190502,US,East Lansing,1,1,1,0.0,1.0,100.0
128,20190502,US,Fort Collins,1,1,1,0.0,1.0,100.0
129,20190502,US,Idaho Falls,1,2,1,65.0,2.0,0.0
130,20190502,US,New Haven,1,1,1,0.0,1.0,100.0
131,20190502,US,New York,1,5,2,460.0,2.5,50.0
132,20190502,US,Plainview,1,1,1,0.0,1.0,100.0
133,20190502,US,Reston,1,6,1,108.0,6.0,0.0
134,20190502,US,Round Rock,1,1,1,0.0,1.0,100.0
135,20190502,US,San Francisco,2,2,2,0.0,1.0,100.0
136,20190502,US,South San Francisco,1,8,3,289.0,2.6666666666666665,0.0
137,20190502,US,Tucson,1,3,1,469.0,3.0,0.0
138,20190502,US,Winter Haven,1,1,1,0.0,1.0,100.0
139,20190502,VN,Ho Chi Minh City,1,1,1,0.0,1.0,100.0
140,20190502,ZA,Pretoria,1,2,1,76.0,2.0,0.0
141,20190503,BE,Ghent,1,2,1,39.0,2.0,0.0
142,20190503,BR,Itajuba,1,6,1,198.0,6.0,0.0
143,20190503,CA,(not set),1,1,1,0.0,1.0,100.0
144,20190503,CH,Basel,2,3,2,8.0,1.5,50.0
145,20190503,CH,Lugano,2,3,2,2.0,1.5,50.0
146,20190503,CH,Zurich,1,3,3,0.0,1.0,100.0
147,20190503,CL,Santiago,1,2,1,793.0,2.0,0.0
148,20190503,CN,Shenyang,1,2,1,1.0,2.0,0.0
149,20190503,CZ,Brno,2,2,2,0.0,1.0,100.0
150,20190503,CZ,Uhersky Brod,1,1,1,0.0,1.0,100.0
151,20190503,DE,Aachen,1,1,1,0.0,1.0,100.0
152,20190503,DE,Berlin,1,1,1,0.0,1.0,100.0
153,20190503,DE,Dresden,1,5,2,28.0,2.5,50.0
154,20190503,DE,Dusseldorf,1,1,1,0.0,1.0,100.0
155,20190503,DE,Frankfurt,2,2,2,0.0,1.0,100.0
156,20190503,DE,Gottingen,1,1,1,0.0,1.0,100.0
157,20190503,DE,Leinfelden-Echterdingen,1,1,1,0.0,1.0,100.0
158,20190503,DE,Ludwigshafen,1,1,1,0.0,1.0,100.0
159,20190503,DE,Nuremberg,1,1,1,0.0,1.0,100.0
160,20190503,DK,Aalborg,1,1,1,0.0,1.0,100.0
161,20190503,DK,Copenhagen,1,1,1,0.0,1.0,100.0
162,20190503,ES,Barcelona,3,27,7,5119.0,3.857142857142857,28.57142857142857
163,20190503,FI,Espoo,1,3,1,44.0,3.0,0.0
164,20190503,FI,Jyvaskyla,1,3,1,1330.0,3.0,0.0
165,20190503,FR,Lognes,1,1,1,0.0,1.0,100.0
166,20190503,FR,Paris,1,2,1,4.0,2.0,0.0
167,20190503,GB,Alton,1,1,1,0.0,1.0,100.0
168,20190503,GB,Birmingham,1,1,1,0.0,1.0,100.0
169,20190503,GB,Coventry,1,14,4,1409.0,3.5,50.0
170,20190503,GB,Harpenden,1,4,2,1.0,2.0,0.0
171,20190503,GB,London,5,7,5,60.0,1.4,60.0
172,20190503,GB,Luton,1,1,1,0.0,1.0,100.0
173,20190503,GB,Newcastle upon Tyne,1,1,1,0.0,1.0,100.0
174,20190503,GB,Norwich,1,2,1,2.0,2.0,0.0
175,20190503,GB,Oxford,1,1,1,0.0,1.0,100.0
176,20190503,IN,(not set),1,1,1,0.0,1.0,100.0
177,20190503,IN,Bengaluru,2,2,2,0.0,1.0,100.0
178,20190503,IN,Bhopal,1,1,1,0.0,1.0,100.0
179,20190503,IN,Chennai,2,2,2,0.0,1.0,100.0
180,20190503,IN,Guwahati,1,1,1,0.0,1.0,100.0
181,20190503,IN,Hyderabad,1,1,1,0.0,1.0,100.0
182,20190503,IN,New Delhi,1,1,1,0.0,1.0,100.0
183,20190503,IT,Naples,1,1,1,0.0,1.0,100.0
184,20190503,NL,Amsterdam,3,4,3,3.0,1.3333333333333333,66.66666666666666
185,20190503,NL,Groningen,1,1,1,0.0,1.0,100.0
186,20190503,NL,Rotterdam,1,1,1,0.0,1.0,100.0
187,20190503,PK,Gujrat,1,1,1,0.0,1.0,100.0
188,20190503,PL,Warsaw,1,1,1,0.0,1.0,100.0
189,20190503,RS,Belgrade,1,1,1,0.0,1.0,100.0
190,20190503,SE,Kalmar,1,1,1,0.0,1.0,100.0
191,20190503,SE,Umea,1,9,2,418.0,4.5,0.0
192,20190503,SG,(not set),1,1,1,0.0,1.0,100.0
