,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20170801,AT,Vienna,1,1,1,0.0,1.0,100.0
1,20170801,CA,Richmond,1,1,1,0.0,1.0,100.0
2,20170801,CA,Toronto,1,2,2,0.0,1.0,100.0
3,20170801,DE,Dresden,1,4,1,209.0,4.0,0.0
4,20170801,DE,Erlangen,2,7,3,1758.0,2.3333333333333335,33.33333333333333
5,20170801,DE,Idstein,1,2,1,25.0,2.0,0.0
6,20170801,DE,Julich,1,1,1,0.0,1.0,100.0
7,20170801,ES,Cullera,1,1,1,0.0,1.0,100.0
8,20170801,ES,Seville,1,1,1,0.0,1.0,100.0
9,20170801,FR,Cesson,1,1,1,0.0,1.0,100.0
10,20170801,FR,Grenoble,2,3,2,163.0,1.5,50.0
11,20170801,FR,Lingolsheim,1,2,2,0.0,1.0,100.0
12,20170801,FR,Paris,1,1,1,0.0,1.0,100.0
13,20170801,GB,Cambridge,3,9,4,717.0,2.25,25.0
14,20170801,GB,Exeter,1,1,1,0.0,1.0,100.0
15,20170801,GB,Harwell,1,13,3,2389.0,4.333333333333333,0.0
16,20170801,GB,London,1,1,1,0.0,1.0,100.0
17,20170801,IN,Mumbai,1,2,1,605.0,2.0,0.0
18,20170801,IT,Casalecchio di Reno,1,9,2,437.0,4.5,0.0
19,20170801,IT,Milan,1,1,1,0.0,1.0,100.0
20,20170801,RU,Saint Petersburg,1,2,1,5.0,2.0,0.0
21,20170801,SA,Jeddah,1,17,2,941.0,8.5,0.0
22,20170801,US,Albuquerque,2,14,3,145.0,4.666666666666667,33.33333333333333
23,20170801,US,Aurora,1,5,1,388.0,5.0,0.0
24,20170801,US,Berkeley,1,5,2,95.0,2.5,0.0
25,20170801,US,Bethlehem,1,1,1,0.0,1.0,100.0
26,20170801,US,Boulder,2,2,2,0.0,1.0,100.0
27,20170801,US,Cambridge,1,2,1,27.0,2.0,0.0
28,20170801,US,Danbury,1,1,1,0.0,1.0,100.0
29,20170801,US,Darien,2,5,2,1734.0,2.5,50.0
30,20170801,US,Irvine,1,3,2,11.0,1.5,50.0
31,20170801,US,Knoxville,1,2,2,0.0,1.0,100.0
32,20170801,US,Livermore,7,25,8,2593.0,3.125,50.0
33,20170801,US,Los Alamos,3,23,7,168.0,3.2857142857142856,28.57142857142857
34,20170801,US,Menlo Park,1,1,1,0.0,1.0,100.0
35,20170801,US,Mountain View,1,1,1,0.0,1.0,100.0
36,20170801,US,Oak Ridge,3,158,9,17262.0,17.555555555555557,11.11111111111111
37,20170801,US,Pasadena,1,5,1,286.0,5.0,0.0
38,20170801,US,Reston,1,1,1,0.0,1.0,100.0
39,20170801,US,Richland,1,1,1,0.0,1.0,100.0
40,20170801,US,Richmond,1,5,4,226.0,1.25,75.0
41,20170801,US,San Francisco,1,1,1,0.0,1.0,100.0
42,20170801,US,South San Francisco,1,2,2,0.0,1.0,100.0
43,20170801,US,Tallahassee,1,2,1,22.0,2.0,0.0
44,20170802,AT,Bezau,1,2,1,19.0,2.0,0.0
45,20170802,DE,Hamburg,2,13,4,1329.0,3.25,0.0
46,20170802,DE,Heidelberg,1,2,1,4.0,2.0,0.0
47,20170802,DZ,(not set),1,3,1,248.0,3.0,0.0
48,20170802,ES,Santa Cruz de Tenerife,1,3,1,19.0,3.0,0.0
49,20170802,ES,Valladolid,1,13,1,3592.0,13.0,0.0
50,20170802,FR,Lingolsheim,1,3,2,41.0,1.5,50.0
51,20170802,GB,Aberdeen,1,4,2,248.0,2.0,50.0
52,20170802,GB,Cambridge,1,2,2,0.0,1.0,100.0
53,20170802,IE,Dublin,1,3,1,12.0,3.0,0.0
54,20170802,IN,Bengaluru,1,2,2,0.0,1.0,100.0
55,20170802,IT,Casalecchio di Reno,2,4,2,1734.0,2.0,0.0
56,20170802,IT,Vittoria,1,2,1,74.0,2.0,0.0
57,20170802,RO,(not set),1,3,1,1553.0,3.0,0.0
58,20170802,SA,Jeddah,1,33,6,3457.0,5.5,16.666666666666664
59,20170802,US,(not set),1,2,1,99.0,2.0,0.0
60,20170802,US,Albuquerque,3,13,7,413.0,1.8571428571428572,57.14285714285714
61,20170802,US,Cary,1,8,1,451.0,8.0,0.0
62,20170802,US,Champaign,1,5,2,137.0,2.5,50.0
63,20170802,US,Chicago,1,5,2,8.0,2.5,0.0
64,20170802,US,Darien,3,7,4,32.0,1.75,50.0
65,20170802,US,Farragut,1,19,1,545.0,19.0,0.0
66,20170802,US,Flagstaff,1,8,1,732.0,8.0,0.0
67,20170802,US,Irvine,2,12,3,17.0,4.0,0.0
68,20170802,US,Livermore,4,23,4,1273.0,5.75,25.0
69,20170802,US,Los Alamos,2,7,2,3222.0,3.5,50.0
