,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20171001,AU,Melbourne,1,2,1,88.0,2.0,0.0
1,20171001,AU,Sydney,1,7,2,661.0,3.5,0.0
2,20171001,BO,Santa Cruz de la Sierra,1,1,1,0.0,1.0,100.0
3,20171001,CH,Saint-Sulpice,1,1,1,0.0,1.0,100.0
4,20171001,CN,Huangshi,1,2,1,50.0,2.0,0.0
5,20171001,DE,Frankfurt,1,2,1,720.0,2.0,0.0
6,20171001,DE,Hamburg,1,1,1,0.0,1.0,100.0
7,20171001,DE,Sindelfingen,1,4,2,4.0,2.0,0.0
8,20171001,GB,Edinburgh,1,1,1,0.0,1.0,100.0
9,20171001,HU,Veszprem,1,3,1,11.0,3.0,0.0
10,20171001,IT,Cividale del Friuli,1,5,2,1467.0,2.5,0.0
11,20171001,JP,Setagaya City,1,1,1,0.0,1.0,100.0
12,20171001,JP,Shinjuku City,1,1,1,0.0,1.0,100.0
13,20171001,MX,Tuxtla Gutierrez,1,1,1,0.0,1.0,100.0
14,20171001,RU,Nizhny Novgorod,1,4,4,0.0,1.0,100.0
15,20171001,UA,Kyiv,1,2,1,24.0,2.0,0.0
16,20171001,US,Ann Arbor,1,1,1,0.0,1.0,100.0
17,20171001,US,Aurora,1,9,3,468.0,3.0,0.0
18,20171001,US,Brookline,1,2,1,6.0,2.0,0.0
19,20171001,US,Cary,1,2,1,31.0,2.0,0.0
20,20171001,US,Chicago,1,2,1,16.0,2.0,0.0
21,20171001,US,Darien,2,12,2,903.0,6.0,0.0
22,20171001,US,Lenoir City,1,5,1,70.0,5.0,0.0
23,20171001,US,New York,1,2,1,259.0,2.0,0.0
24,20171001,US,Phoenix,1,1,1,0.0,1.0,100.0
25,20171001,US,Sunnyvale,1,1,1,0.0,1.0,100.0
26,20171002,AU,Sydney,1,5,1,407.0,5.0,0.0
27,20171002,CH,Ecublens,1,5,1,1068.0,5.0,0.0
28,20171002,CH,Geneva,1,3,1,13.0,3.0,0.0
29,20171002,CH,Zurich,1,1,1,0.0,1.0,100.0
30,20171002,CL,Santiago,1,2,1,2.0,2.0,0.0
31,20171002,CZ,Prague,2,18,5,3268.0,3.6,20.0
32,20171002,DE,Berlin,1,38,3,4563.0,12.666666666666666,0.0
33,20171002,DE,Erlangen,1,5,1,46.0,5.0,0.0
34,20171002,DE,Kiel,1,2,1,68.0,2.0,0.0
35,20171002,DE,Munich,1,1,1,0.0,1.0,100.0
36,20171002,DE,Sindelfingen,1,2,1,2.0,2.0,0.0
37,20171002,FR,Dijon,1,1,1,0.0,1.0,100.0
38,20171002,FR,Illkirch-Graffenstaden,1,1,1,0.0,1.0,100.0
39,20171002,FR,Mantes-la-Ville,1,1,1,0.0,1.0,100.0
40,20171002,GB,Cardiff,1,1,1,0.0,1.0,100.0
41,20171002,GB,Harwell,1,1,1,0.0,1.0,100.0
42,20171002,GB,London,1,13,2,434.0,6.5,0.0
43,20171002,IN,Roorkee,1,2,1,66.0,2.0,0.0
44,20171002,IT,Feltre,1,1,1,0.0,1.0,100.0
45,20171002,IT,Trieste,1,5,3,362.0,1.6666666666666667,66.66666666666666
46,20171002,IT,Turin,1,2,1,71.0,2.0,0.0
47,20171002,JP,Chiyoda City,1,1,1,0.0,1.0,100.0
