,ga:date,ga:source,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20170901,(direct),13,50,5537.0,3.125,43.75
1,20170901,com.google.android.googlequicksearchbox,1,1,0.0,1.0,100.0
2,20170901,google,27,137,20119.0,3.186046511627907,46.51162790697674
3,20170901,pbtech.med.cornell.edu,1,1,0.0,1.0,100.0
4,20170901,spack.io,4,11,513.0,2.75,50.0
5,20170901,sxs-collaboration.github.io,1,1,0.0,1.0,100.0
6,20170902,(direct),2,23,428.0,7.666666666666667,33.33333333333333
7,20170902,github.com,1,2,26.0,2.0,0.0
8,20170902,google,18,39,2698.0,1.8571428571428572,71.42857142857143
9,20170902,software.llnl.gov,1,1,0.0,1.0,100.0
10,20170903,(direct),3,6,22.0,2.0,33.33333333333333
11,20170903,google,12,38,4919.0,2.375,37.5
12,20170903,openfoam.com,1,8,1238.0,4.0,0.0
13,20170904,(direct),5,21,1843.0,4.2,60.0
14,20170904,google,30,113,7663.0,2.7560975609756095,46.34146341463415
15,20170904,spack.io,3,22,1347.0,7.333333333333333,0.0
16,20170904,theossrv1.epfl.ch,1,3,34.0,3.0,0.0
17,20170905,(direct),14,45,4147.0,2.25,40.0
18,20170905,google,41,165,11755.0,3.0,41.81818181818181
19,20170905,spack.io,3,10,1532.0,3.3333333333333335,33.33333333333333
20,20170906,(direct),14,34,5170.0,1.7,50.0
21,20170906,bing,1,7,1073.0,7.0,0.0
22,20170906,google,44,176,12101.0,3.087719298245614,49.122807017543856
23,20170906,spack.io,4,6,150.0,1.5,75.0
24,20170907,(direct),17,111,7875.0,4.625,37.5
25,20170907,bing,1,1,0.0,1.0,100.0
26,20170907,computation.llnl.gov,1,1,0.0,1.0,100.0
27,20170907,github.com,1,1,0.0,1.0,100.0
28,20170907,google,41,179,16923.0,3.3773584905660377,39.62264150943396
29,20170907,lcrc.anl.gov,1,1,0.0,1.0,100.0
30,20170907,software.llnl.gov,1,1,0.0,1.0,100.0
31,20170907,spack.io,7,34,1854.0,2.8333333333333335,33.33333333333333
32,20170908,(direct),14,69,11813.0,3.1363636363636362,50.0
33,20170908,google,46,252,26149.0,3.9375,42.1875
34,20170908,spack.io,3,20,1796.0,6.666666666666667,0.0
35,20170909,(direct),3,21,866.0,7.0,33.33333333333333
36,20170909,google,16,40,3841.0,2.0,80.0
37,20170909,software.llnl.gov,1,1,0.0,1.0,100.0
38,20170909,spack.io,1,1,0.0,1.0,100.0
39,20170909,stephen-j-mcdowell.github.io,1,1,0.0,1.0,100.0
40,20170910,(direct),4,10,973.0,2.5,25.0
41,20170910,duckduckgo.com,1,1,0.0,1.0,100.0
42,20170910,google,14,51,2628.0,2.55,45.0
43,20170910,spack.io,1,3,158.0,3.0,0.0
44,20170911,(direct),9,25,1179.0,2.0833333333333335,66.66666666666666
45,20170911,bing,1,1,0.0,1.0,100.0
46,20170911,computation.llnl.gov,1,3,686.0,3.0,0.0
47,20170911,github.com,1,1,0.0,1.0,100.0
48,20170911,google,38,149,12777.0,2.6607142857142856,50.0
49,20170911,openfoam.com,1,1,0.0,1.0,100.0
50,20170911,software.llnl.gov,1,1,0.0,1.0,100.0
51,20170911,spack.io,7,25,1343.0,3.125,25.0
52,20170912,(direct),12,47,3457.0,3.357142857142857,21.428571428571427
53,20170912,google,47,264,34343.0,4.4,45.0
54,20170912,openfoam.com,1,2,157.0,2.0,0.0
55,20170912,software.llnl.gov,1,1,0.0,1.0,100.0
56,20170912,spack.io,9,36,6623.0,3.6,10.0
57,20170913,(direct),13,36,2523.0,2.5714285714285716,42.857142857142854
58,20170913,google,47,319,33122.0,4.6231884057971016,46.3768115942029
59,20170913,software.llnl.gov,1,1,0.0,1.0,100.0
60,20170913,spack.io,7,16,633.0,2.2857142857142856,28.57142857142857
61,20170914,(direct),24,67,7758.0,2.310344827586207,37.93103448275862
62,20170914,bing,1,8,2454.0,8.0,0.0
63,20170914,google,53,214,20827.0,3.1940298507462686,52.23880597014925
64,20170914,guix-hpc.bordeaux.inria.fr,1,27,3361.0,27.0,0.0
65,20170914,software.llnl.gov,1,1,0.0,1.0,100.0
66,20170914,spack.io,3,9,1653.0,3.0,0.0
67,20170915,(direct),8,25,1466.0,2.5,50.0
68,20170915,bing,1,1,0.0,1.0,100.0
69,20170915,github.com,1,2,7.0,2.0,0.0
70,20170915,google,41,179,21664.0,3.1964285714285716,35.714285714285715
71,20170915,llnl.github.io,1,3,34.0,3.0,0.0
72,20170915,picongpu.readthedocs.io,1,1,0.0,1.0,100.0
73,20170915,spack.io,4,17,2093.0,4.25,0.0
74,20170915,theossrv1.epfl.ch,1,7,112.0,7.0,0.0
75,20170916,(direct),6,17,671.0,2.125,50.0
76,20170916,com.google.android.googlequicksearchbox,1,1,0.0,1.0,100.0
77,20170916,github.com,1,1,0.0,1.0,100.0
78,20170916,google,15,45,5379.0,2.5,61.111111111111114
79,20170916,spack.io,5,17,940.0,3.4,20.0
80,20170917,(direct),8,20,828.0,2.5,50.0
81,20170917,google,16,58,3338.0,3.2222222222222223,50.0
82,20170917,groups.io,1,3,125.0,3.0,0.0
83,20170917,picongpu.readthedocs.io,1,1,0.0,1.0,100.0
84,20170917,software.llnl.gov,1,1,0.0,1.0,100.0
85,20170917,spack.io,2,21,4115.0,7.0,0.0
86,20170918,(direct),14,53,3846.0,3.3125,31.25
87,20170918,duckduckgo.com,1,4,49.0,4.0,0.0
88,20170918,google,51,181,15635.0,2.9193548387096775,50.0
89,20170918,llnl.github.io,1,3,2169.0,3.0,0.0
