,ga:date,ga:source,ga:users,ga:pageViews,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20170617,(direct),4,20,3009.0,2.857142857142857,28.57142857142857
1,20170617,google,6,13,53.0,1.4444444444444444,77.77777777777779
2,20170617,pypi.python.org,1,2,71.0,2.0,0.0
3,20170617,spack.io,1,2,0.0,1.0,100.0
4,20170618,(direct),27,65,3534.0,2.1666666666666665,50.0
5,20170618,github.com,1,2,6.0,2.0,0.0
6,20170618,google,14,45,4279.0,2.8125,62.5
7,20170618,spack.io,7,12,544.0,1.7142857142857142,57.14285714285714
8,20170619,(direct),25,96,10650.0,2.909090909090909,51.515151515151516
9,20170619,bing,1,5,1646.0,5.0,0.0
10,20170619,captiveportal.llnl.gov:6082,1,3,96.0,3.0,0.0
11,20170619,computation.llnl.gov,1,4,7.0,2.0,0.0
12,20170619,github.com,1,5,1085.0,1.6666666666666667,33.33333333333333
13,20170619,google,51,348,48391.0,4.296296296296297,39.50617283950617
14,20170619,ic-wiki.lanl.gov,1,1,0.0,1.0,100.0
15,20170619,software.llnl.gov,1,1,0.0,1.0,100.0
16,20170619,spack.io,10,42,2295.0,2.625,43.75
17,20170620,(direct),19,81,6702.0,3.5217391304347827,47.82608695652174
18,20170620,baidu,1,2,172.0,2.0,0.0
19,20170620,bing,1,1,0.0,1.0,100.0
20,20170620,captiveportal.llnl.gov:6082,1,10,461.0,5.0,0.0
21,20170620,computation.llnl.gov,2,8,1348.0,2.6666666666666665,0.0
22,20170620,github.com,1,4,20.0,2.0,0.0
23,20170620,google,66,345,38973.0,3.165137614678899,42.201834862385326
24,20170620,llnl.github.io,2,5,433.0,2.5,50.0
25,20170620,software.llnl.gov,2,5,704.0,2.5,0.0
26,20170620,spack.io,10,68,11051.0,4.0,35.294117647058826
27,20170621,(direct),12,63,6264.0,3.7058823529411766,47.05882352941176
28,20170621,bing,1,11,265.0,3.6666666666666665,33.33333333333333
29,20170621,captiveportal.llnl.gov:6082,1,23,4226.0,11.5,0.0
30,20170621,computation.llnl.gov,1,5,1368.0,2.5,50.0
31,20170621,github.com,4,12,604.0,1.5,62.5
32,20170621,google,67,271,29506.0,2.605769230769231,44.230769230769226
33,20170621,lcrc.anl.gov,1,4,60.0,4.0,0.0
34,20170621,llnl.github.io,1,1,0.0,1.0,100.0
35,20170621,spack.io,13,55,3208.0,3.4375,18.75
36,20170622,(direct),14,61,6216.0,3.05,30.0
37,20170622,computation.llnl.gov,1,1,0.0,1.0,100.0
38,20170622,github.com,3,13,2819.0,2.6,20.0
39,20170622,google,57,309,38346.0,3.7228915662650603,39.75903614457831
40,20170622,software.llnl.gov,1,1,0.0,1.0,100.0
41,20170622,spack.io,8,23,1507.0,2.875,25.0
42,20170623,(direct),19,54,5028.0,2.5714285714285716,57.14285714285714
43,20170623,bing,1,1,0.0,1.0,100.0
44,20170623,com.google.android.googlequicksearchbox,1,1,0.0,1.0,100.0
45,20170623,computation.llnl.gov,1,4,57.0,2.0,0.0
46,20170623,duckduckgo.com,1,7,197.0,7.0,0.0
47,20170623,github.com,2,8,47.0,2.6666666666666665,0.0
48,20170623,google,48,259,30645.0,3.647887323943662,42.25352112676056
49,20170623,outlook.live.com,1,3,204.0,3.0,0.0
50,20170623,spack.io,5,41,2338.0,4.555555555555555,22.22222222222222
51,20170624,(direct),1,1,0.0,1.0,100.0
52,20170624,google,16,61,3196.0,2.9047619047619047,33.33333333333333
53,20170624,software.llnl.gov,1,1,0.0,1.0,100.0
54,20170624,spack.io,3,8,51.0,2.6666666666666665,0.0
55,20170625,(direct),1,1,0.0,1.0,100.0
56,20170625,duckduckgo.com,1,5,83.0,5.0,0.0
57,20170625,google,12,53,2346.0,3.3125,56.25
58,20170625,software.llnl.gov,1,1,0.0,1.0,100.0
59,20170625,spack.io,3,16,1793.0,5.333333333333333,66.66666666666666
60,20170626,(direct),8,25,3315.0,2.272727272727273,36.36363636363637
61,20170626,duckduckgo.com,1,2,0.0,1.0,100.0
62,20170626,github.com,3,12,196.0,2.4,40.0
63,20170626,google,41,261,21163.0,3.782608695652174,42.028985507246375
64,20170626,llnl.github.io,1,4,8.0,2.0,0.0
65,20170626,nalu.readthedocs.io,1,1,0.0,1.0,100.0
66,20170626,spack.io,3,21,2796.0,4.2,20.0
67,20170627,(direct),15,45,3299.0,2.3684210526315788,57.89473684210527
68,20170627,bing,1,5,249.0,5.0,0.0
69,20170627,computation.llnl.gov,1,1,0.0,1.0,100.0
70,20170627,github.com,2,4,8.0,1.3333333333333333,66.66666666666666
71,20170627,google,47,271,20649.0,3.712328767123288,46.57534246575342
72,20170627,nalu.readthedocs.io,1,4,12.0,4.0,0.0
73,20170627,spack.io,4,18,2385.0,4.5,25.0
74,20170628,(direct),14,60,4115.0,2.727272727272727,36.36363636363637
75,20170628,github.com,1,9,329.0,4.5,0.0
76,20170628,google,46,181,11720.0,3.0677966101694913,45.76271186440678
77,20170628,llnl.github.io,1,3,27.0,3.0,0.0
78,20170628,spack.io,5,29,5184.0,4.833333333333333,33.33333333333333
79,20170629,(direct),14,42,4419.0,2.8,33.33333333333333
80,20170629,computation.llnl.gov,2,5,65.0,1.6666666666666667,66.66666666666666
