,ga:date,ga:countryIsoCode,ga:city,ga:users,ga:pageViews,ga:sessions,ga:sessionDuration,ga:pageviewsPerSession,ga:bounceRate
0,20200801,BR,Contagem,1,1,1,0.0,1.0,100.0
1,20200801,CN,Shenzhen,1,2,1,187.0,2.0,0.0
2,20200801,CO,Bogota,1,1,1,0.0,1.0,100.0
3,20200801,FR,Montpellier,1,1,1,0.0,1.0,100.0
4,20200801,GB,Sheffield,1,1,1,0.0,1.0,100.0
5,20200801,IL,Tel Aviv-Yafo,1,3,1,1421.0,3.0,0.0
6,20200801,IT,Cinisello Balsamo,1,4,1,575.0,4.0,0.0
7,20200801,JP,Kobe,1,1,1,0.0,1.0,100.0
8,20200801,US,(not set),2,2,2,0.0,1.0,100.0
9,20200801,US,Boardman,1,1,1,0.0,1.0,100.0
10,20200801,US,Davis,1,1,1,0.0,1.0,100.0
11,20200801,US,Livermore,1,1,1,0.0,1.0,100.0
12,20200801,US,Long Beach,1,1,1,0.0,1.0,100.0
13,20200801,US,Monmouth,1,1,1,0.0,1.0,100.0
14,20200801,US,Norfolk,1,1,1,0.0,1.0,100.0
15,20200801,ZM,Lusaka,1,1,1,0.0,1.0,100.0
16,20200802,AT,Bregenz,1,1,1,0.0,1.0,100.0
17,20200802,AU,Brisbane,1,1,1,0.0,1.0,100.0
18,20200802,AU,Sydney,1,1,1,0.0,1.0,100.0
19,20200802,BR,Belo Horizonte,1,1,1,0.0,1.0,100.0
20,20200802,BR,Fortaleza,1,1,1,0.0,1.0,100.0
21,20200802,CA,Windsor,1,1,1,0.0,1.0,100.0
22,20200802,CN,(not set),1,2,2,0.0,1.0,100.0
23,20200802,CN,Beijing,2,2,2,0.0,1.0,100.0
24,20200802,CN,Shenzhen,3,3,3,0.0,1.0,100.0
25,20200802,DE,Dortmund,1,1,1,0.0,1.0,100.0
26,20200802,DE,Eppingen,1,1,1,0.0,1.0,100.0
27,20200802,EC,(not set),1,1,1,0.0,1.0,100.0
28,20200802,ID,(not set),1,1,1,0.0,1.0,100.0
29,20200802,JP,Itabashi City,1,1,1,0.0,1.0,100.0
30,20200802,JP,Oyama,1,1,1,0.0,1.0,100.0
31,20200802,KR,Daejeon,1,1,1,0.0,1.0,100.0
32,20200802,KR,Seongnam-si,1,1,1,0.0,1.0,100.0
33,20200802,MV,Male,1,1,1,0.0,1.0,100.0
34,20200802,MX,Santiago de Queretaro,1,2,2,0.0,1.0,100.0
35,20200802,MY,Kuala Lumpur,2,2,2,0.0,1.0,100.0
36,20200802,PE,(not set),1,2,1,93.0,2.0,0.0
37,20200802,UA,Kyiv,1,1,1,0.0,1.0,100.0
38,20200802,US,(not set),3,3,3,0.0,1.0,100.0
39,20200802,US,Ashburn,4,4,4,0.0,1.0,100.0
40,20200802,US,Calabasas,1,1,1,0.0,1.0,100.0
41,20200802,US,Charleston,1,1,1,0.0,1.0,100.0
42,20200802,US,Chicago,2,2,2,0.0,1.0,100.0
43,20200802,US,Clemson,1,1,1,0.0,1.0,100.0
44,20200802,US,Coffeyville,1,1,1,0.0,1.0,100.0
45,20200802,US,Columbus,1,1,1,0.0,1.0,100.0
46,20200802,US,Hialeah Gardens,1,1,1,0.0,1.0,100.0
47,20200802,US,Lisle,1,1,1,0.0,1.0,100.0
48,20200802,US,Morristown,1,1,1,0.0,1.0,100.0
49,20200802,US,Oklahoma City,1,2,2,0.0,1.0,100.0
50,20200802,US,San Francisco,1,3,1,34.0,3.0,0.0
51,20200802,US,Santa Clara,1,3,1,341.0,3.0,0.0
52,20200802,US,Southfield,1,1,1,0.0,1.0,100.0
53,20200802,US,Washington,1,1,1,0.0,1.0,100.0
54,20200802,ZZ,(not set),1,1,1,0.0,1.0,100.0
55,20200803,AU,415-0533,1,1,1,0.0,1.0,100.0
56,20200803,BR,Chapeco,1,1,1,0.0,1.0,100.0
57,20200803,CH,Au,1,1,1,0.0,1.0,100.0
58,20200803,CN,(not set),1,2,1,5.0,2.0,0.0
59,20200803,CN,Beijing,3,5,3,42.0,1.6666666666666667,66.66666666666666
60,20200803,CN,Shenzhen,1,7,2,39.0,3.5,0.0
61,20200803,CO,Bogota,1,1,1,0.0,1.0,100.0
